free_cash_flow,repurchase_of_capital_stock,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,amortization_of_securities,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,earnings_losses_from_equity_investments,net_foreign_currency_exchange_gain_loss,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
-2981000.0,0.0,,,-1784000.0,218000.0,374669000.0,413257000.0,-4049000.0,-34539000.0,7059000.0,7059000.0,916000.0,6143000.0,27008000.0,0.0,,,,,-40401000.0,-40401000.0,,-38617000.0,72670000.0,-111287000.0,0.0,0.0,-1784000.0,-1784000.0,-1197000.0,-1197000.0,6617000.0,12246000.0,-576000.0,-650000.0,4024000.0,3159000.0,865000.0,865000.0,168000.0,-8595000.0,-8595000.0,11045000.0,33708000.0,-2053000.0,1503000.0,1503000.0,591000.0,591000.0,912000.0,-1552000.0,957000.0,-2509000.0,0.0,-50465000.0,2022-10-31
-12772000.0,0.0,,-27008000.0,-1052000.0,311000.0,297902000.0,374669000.0,4866000.0,-81633000.0,11885000.0,11885000.0,0.0,,-27008000.0,0.0,-27008000.0,,,,-81798000.0,-81798000.0,,-80746000.0,108925000.0,-189671000.0,0.0,0.0,-1052000.0,-1052000.0,-11720000.0,-11720000.0,-14693000.0,20850000.0,-1174000.0,962000.0,264000.0,1370000.0,-1106000.0,-1106000.0,-3589000.0,-32006000.0,-32006000.0,11260000.0,33641000.0,-2731000.0,1628000.0,1628000.0,595000.0,595000.0,1033000.0,1296000.0,942000.0,354000.0,0.0,-42121000.0,2023-01-31
-11217000.0,,0.0,,-256000.0,1066000.0,318433000.0,297902000.0,-401000.0,20932000.0,7513000.0,7513000.0,,7513000.0,,,,0.0,0.0,0.0,24380000.0,24380000.0,,24636000.0,83500000.0,-58864000.0,0.0,0.0,-256000.0,-256000.0,-10961000.0,-10961000.0,-2317000.0,-5235000.0,-164000.0,-302000.0,631000.0,2789000.0,-2158000.0,-2158000.0,-2087000.0,4840000.0,4840000.0,13165000.0,32330000.0,-3596000.0,1671000.0,1671000.0,579000.0,579000.0,1092000.0,685000.0,947000.0,-262000.0,0.0,-52899000.0,2023-04-30
26832000.0,,,,-277000.0,3121000.0,273225000.0,318433000.0,-907000.0,-44301000.0,18015000.0,18015000.0,,18015000.0,,,,,,,-89425000.0,-89425000.0,,-86648000.0,189484000.0,-276132000.0,0.0,0.0,-277000.0,-277000.0,27109000.0,27109000.0,20238000.0,884000.0,1964000.0,-419000.0,-471000.0,-1606000.0,1135000.0,1135000.0,-2161000.0,20441000.0,20441000.0,12701000.0,46368000.0,-4898000.0,1660000.0,1660000.0,546000.0,546000.0,1114000.0,2248000.0,1161000.0,1087000.0,0.0,-51208000.0,2023-07-31
-6697000.0,,,,-736000.0,1828000.0,285309000.0,273225000.0,-1249000.0,13333000.0,4715000.0,4715000.0,,4715000.0,,,,,,,14579000.0,14579000.0,0.0,15315000.0,253995000.0,-238680000.0,0.0,0.0,-736000.0,-736000.0,-5961000.0,-5961000.0,229374000.0,4591000.0,14270000.0,-453000.0,245473000.0,244674000.0,799000.0,799000.0,-3935000.0,-30572000.0,-30572000.0,13542000.0,41334000.0,-5867000.0,1644000.0,1644000.0,521000.0,521000.0,1123000.0,367000.0,940000.0,-573000.0,0.0,-286355000.0,2023-10-31
24524000.0,,,,-329000.0,888000.0,287996000.0,285309000.0,-1386000.0,4073000.0,14992000.0,14992000.0,,14992000.0,,,,,,,-35772000.0,-35772000.0,-450000.0,-34993000.0,207028000.0,-242021000.0,0.0,0.0,-329000.0,-329000.0,24853000.0,24853000.0,-6280000.0,41180000.0,-10821000.0,865000.0,9217000.0,12436000.0,-3219000.0,-3219000.0,-15671000.0,-31050000.0,-31050000.0,16085000.0,43017000.0,-5988000.0,1560000.0,1560000.0,521000.0,521000.0,1039000.0,5172000.0,776000.0,4396000.0,0.0,-37571000.0,2024-01-31
