free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,gain_loss_on_investment_securities,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
2004000000.0,0.0,-1900000000.0,4390000000.0,-5699000000.0,144000000.0,322000000.0,11144000000.0,4529000000.0,6615000000.0,2343000000.0,2343000000.0,325000000.0,5000000.0,-1509000000.0,,1032000000.0,0.0,2490000000.0,,,-1455000000.0,-1900000000.0,445000000.0,-3431000000.0,-3431000000.0,1074000000.0,6074000000.0,18562000000.0,-12488000000.0,-4880000000.0,-4880000000.0,-5699000000.0,-5699000000.0,7703000000.0,7703000000.0,4098000000.0,723000000.0,456000000.0,456000000.0,456000000.0,-393000000.0,3336000000.0,3336000000.0,409000000.0,736000000.0,3287000000.0,3287000000.0,468000000.0,468000000.0,2819000000.0,-166000000.0,-179000000.0,13000000.0,-661000000.0,2022-12-31
-9198000000.0,,-2945000000.0,10968000000.0,-7413000000.0,313000000.0,267000000.0,8232000000.0,11144000000.0,-2912000000.0,7394000000.0,7394000000.0,224000000.0,659000000.0,-1512000000.0,-1512000000.0,,,8023000000.0,,,8023000000.0,-2945000000.0,10968000000.0,-8521000000.0,-8521000000.0,735000000.0,-1843000000.0,14289000000.0,-16132000000.0,0.0,0.0,-7413000000.0,-7413000000.0,-1785000000.0,-1785000000.0,-2010000000.0,-1756000000.0,-771000000.0,-771000000.0,-771000000.0,231000000.0,286000000.0,286000000.0,55000000.0,739000000.0,2366000000.0,2366000000.0,465000000.0,465000000.0,1901000000.0,-167000000.0,-167000000.0,0.0,-2768000000.0,2023-03-31
-3080000000.0,,-1095000000.0,0.0,-5888000000.0,80000000.0,1253000000.0,8349000000.0,8232000000.0,117000000.0,117000000.0,117000000.0,2395000000.0,,-524000000.0,-524000000.0,,,-1095000000.0,,,2849000000.0,2849000000.0,0.0,-2808000000.0,-2808000000.0,-277000000.0,3104000000.0,12668000000.0,-9564000000.0,253000000.0,253000000.0,-5888000000.0,-5888000000.0,2808000000.0,2808000000.0,-2084000000.0,-3613000000.0,-331000000.0,-331000000.0,-331000000.0,1009000000.0,851000000.0,851000000.0,200000000.0,922000000.0,2276000000.0,2276000000.0,444000000.0,444000000.0,1832000000.0,21000000.0,21000000.0,0.0,1473000000.0,2023-06-30
71000000.0,,-423000000.0,423000000.0,-5753000000.0,575000000.0,129000000.0,7621000000.0,8349000000.0,-728000000.0,842000000.0,842000000.0,1367000000.0,,-525000000.0,-525000000.0,,,0.0,0.0,0.0,0.0,-423000000.0,423000000.0,-7394000000.0,-7394000000.0,60000000.0,-1823000000.0,9768000000.0,-11591000000.0,122000000.0,122000000.0,-5753000000.0,-5753000000.0,5824000000.0,5824000000.0,1639000000.0,948000000.0,20000000.0,20000000.0,20000000.0,518000000.0,153000000.0,153000000.0,463000000.0,772000000.0,2447000000.0,2447000000.0,427000000.0,427000000.0,2020000000.0,193000000.0,193000000.0,0.0,310000000.0,2023-09-30
-2072000000.0,,0.0,0.0,-6696000000.0,-355000000.0,972000000.0,7079000000.0,7621000000.0,-542000000.0,152000000.0,152000000.0,-363000000.0,,-527000000.0,-527000000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-5318000000.0,-5318000000.0,1455000000.0,298000000.0,7824000000.0,-7526000000.0,-375000000.0,-375000000.0,-6696000000.0,-6696000000.0,4624000000.0,4624000000.0,-114000000.0,-175000000.0,281000000.0,281000000.0,281000000.0,339000000.0,-559000000.0,-559000000.0,-1142000000.0,796000000.0,2513000000.0,2513000000.0,419000000.0,419000000.0,2094000000.0,-89000000.0,-89000000.0,0.0,2660000000.0,2023-12-31
