free_cash_flow,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_from_discontinued_financing_activities,cash_flow_from_continuing_financing_activities,net_other_financing_charges,net_common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_from_discontinued_investing_activities,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_from_discontinued_operating_activities,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date
46000000.0,-431000000.0,-6000000.0,-127000000.0,51000000.0,-44000000.0,470000000.0,554000000.0,7000000.0,-91000000.0,-156000000.0,-1000000.0,-155000000.0,302000000.0,0.0,-457000000.0,-26000000.0,-431000000.0,-706000000.0,,-108000000.0,647000000.0,-755000000.0,0.0,0.0,-50000000.0,77000000.0,-127000000.0,173000000.0,13000000.0,160000000.0,112000000.0,-33000000.0,0.0,14000000.0,-14000000.0,-14000000.0,145000000.0,145000000.0,6000000.0,51000000.0,70000000.0,70000000.0,43000000.0,43000000.0,391000000.0,-56000000.0,-577000000.0,2022-12-31
-156000000.0,-16000000.0,,-224000000.0,39000000.0,3000000.0,315000000.0,470000000.0,2000000.0,-157000000.0,-10000000.0,,-10000000.0,-13000000.0,,3000000.0,19000000.0,-16000000.0,-16000000.0,,-215000000.0,1000000.0,-216000000.0,,,-216000000.0,8000000.0,-224000000.0,68000000.0,-8000000.0,76000000.0,-79000000.0,-24000000.0,14000000.0,22000000.0,-8000000.0,-8000000.0,-69000000.0,-69000000.0,20000000.0,22000000.0,-2000000.0,-2000000.0,101000000.0,101000000.0,-3000000.0,-3000000.0,17000000.0,2023-03-31
0.0,-2022000000.0,,-131000000.0,51000000.0,15000000.0,297000000.0,315000000.0,3000000.0,-21000000.0,-26000000.0,,-26000000.0,-13000000.0,,-13000000.0,32000000.0,-45000000.0,-2022000000.0,,-126000000.0,0.0,-126000000.0,,,-126000000.0,5000000.0,-131000000.0,131000000.0,0.0,131000000.0,-46000000.0,-7000000.0,-44000000.0,5000000.0,-49000000.0,-49000000.0,5000000.0,5000000.0,26000000.0,19000000.0,-4000000.0,-4000000.0,107000000.0,107000000.0,-2000000.0,-2000000.0,31000000.0,2023-06-30
94000000.0,-15000000.0,0.0,-139000000.0,19000000.0,18000000.0,361000000.0,297000000.0,-3000000.0,67000000.0,-36000000.0,,-36000000.0,0.0,,-36000000.0,-21000000.0,-15000000.0,-15000000.0,0.0,-130000000.0,1000000.0,-131000000.0,2000000.0,2000000.0,-133000000.0,6000000.0,-139000000.0,233000000.0,-3000000.0,236000000.0,-8000000.0,7000000.0,62000000.0,43000000.0,19000000.0,19000000.0,-77000000.0,-77000000.0,8000000.0,17000000.0,22000000.0,22000000.0,110000000.0,110000000.0,1000000.0,1000000.0,86000000.0,2023-09-30
-789000000.0,-135000000.0,985000000.0,-1039000000.0,76000000.0,-2000000.0,419000000.0,361000000.0,3000000.0,55000000.0,833000000.0,,833000000.0,-21000000.0,,854000000.0,4000000.0,850000000.0,-135000000.0,985000000.0,-1028000000.0,1000000.0,-1029000000.0,0.0,0.0,-1029000000.0,10000000.0,-1039000000.0,250000000.0,-1000000.0,251000000.0,34000000.0,15000000.0,-76000000.0,-66000000.0,-10000000.0,-10000000.0,95000000.0,95000000.0,11000000.0,20000000.0,15000000.0,15000000.0,114000000.0,114000000.0,-1000000.0,-1000000.0,58000000.0,2023-12-31
