treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,other_equity_interest,gains_losses_not_affecting_retained_earnings,foreign_currency_translation_adjustments,unrealized_gain_loss,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,derivative_product_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,commercial_paper,current_provisions,payables_and_accrued_expenses,payables,other_payable,dueto_related_parties_current,dividends_payable,total_tax_payable,accounts_payable,total_assets,total_non_current_assets,defined_pension_benefit,non_current_prepaid_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,non_current_accounts_receivable,financial_assets,investments_and_advances,investmentin_financial_assets,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,properties,current_assets,hedging_assets_current,assets_held_for_sale_current,restricted_cash,inventory,other_inventories,finished_goods,raw_materials,receivables,other_receivables,duefrom_related_parties_current,accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,cash_equivalents,cash_financial,date,held_to_maturity_securities,available_for_sale_securities
53527889.0,3121942270.0,3175470159.0,19062000000.0,32167000000.0,48830000000.0,82488000000.0,34362000000.0,48830000000.0,3667000000.0,53988000000.0,78129000000.0,53989000000.0,1000000.0,53988000000.0,,-8431000000.0,-8855000000.0,424000000.0,58236000000.0,3041000000.0,1142000000.0,1142000000.0,104032000000.0,60227000000.0,1000000.0,2376000000.0,3671000000.0,3671000000.0,11996000000.0,11996000000.0,26550000000.0,2409000000.0,24141000000.0,15633000000.0,43805000000.0,4374000000.0,5617000000.0,1258000000.0,4359000000.0,4359000000.0,241000000.0,903000000.0,32911000000.0,32911000000.0,2688000000.0,3553000000.0,2808000000.0,17655000000.0,6207000000.0,158021000000.0,79852000000.0,1219000000.0,339000000.0,8732000000.0,8732000000.0,1724000000.0,691000000.0,5491000000.0,2733000000.0,2758000000.0,5158000000.0,3778000000.0,1380000000.0,56498000000.0,-143088000000.0,199586000000.0,10815000000.0,6633000000.0,1343000000.0,180795000000.0,78167000000.0,4039000000.0,1018000000.0,6140000000.0,5205000000.0,518000000.0,451000000.0,4236000000.0,22451000000.0,4460000000.0,1937000000.0,16054000000.0,39314000000.0,29876000000.0,9438000000.0,7218000000.0,2220000000.0,2022-12-31,,
64230437.0,3111239722.0,3175470159.0,9483000000.0,31132000000.0,51630000000.0,84563000000.0,36371000000.0,51630000000.0,3734000000.0,57165000000.0,79568000000.0,57170000000.0,5000000.0,57165000000.0,-1000000.0,-9922000000.0,-10281000000.0,359000000.0,63236000000.0,2710000000.0,1142000000.0,1142000000.0,95321000000.0,56835000000.0,1000000.0,2194000000.0,3617000000.0,3617000000.0,11925000000.0,11925000000.0,24862000000.0,2459000000.0,22403000000.0,14236000000.0,38486000000.0,2880000000.0,6270000000.0,1275000000.0,4995000000.0,4995000000.0,,,29336000000.0,29336000000.0,,,0.0,18926000000.0,10410000000.0,152491000000.0,77630000000.0,1182000000.0,868000000.0,8417000000.0,8417000000.0,,526000000.0,5941000000.0,2857000000.0,3084000000.0,5535000000.0,,,55161000000.0,,,,,,,74857000000.0,2836000000.0,109000000.0,,3192000000.0,,,,16229000000.0,,,16229000000.0,52491000000.0,34576000000.0,17915000000.0,,,2023-03-31,,
24564562.0,2978540043.0,3003104605.0,7473000000.0,30595000000.0,44054000000.0,76842000000.0,27553000000.0,44054000000.0,3472000000.0,49719000000.0,72141000000.0,49730000000.0,11000000.0,49719000000.0,-1000000.0,-9875000000.0,-10326000000.0,451000000.0,60001000000.0,-1507000000.0,1101000000.0,1101000000.0,90328000000.0,57126000000.0,-3000000.0,2218000000.0,3255000000.0,3255000000.0,12940000000.0,12940000000.0,24704000000.0,2282000000.0,22422000000.0,14012000000.0,33202000000.0,2201000000.0,5891000000.0,1190000000.0,4701000000.0,4701000000.0,,,25110000000.0,25110000000.0,,,2681000000.0,12476000000.0,9953000000.0,140058000000.0,79305000000.0,1379000000.0,814000000.0,8349000000.0,8349000000.0,,430000000.0,5520000000.0,2810000000.0,2710000000.0,5665000000.0,,,57148000000.0,,,,,,,60755000000.0,1927000000.0,142000000.0,,3786000000.0,,,,12340000000.0,,,12340000000.0,42560000000.0,22910000000.0,19650000000.0,,,2023-06-30,,
41855570.0,2959564035.0,3001419605.0,13539000000.0,29771000000.0,42986000000.0,74901000000.0,27346000000.0,42986000000.0,3588000000.0,48718000000.0,70923000000.0,48733000000.0,15000000.0,48718000000.0,1000000.0,-10177000000.0,-10611000000.0,434000000.0,59849000000.0,-2056000000.0,1101000000.0,1101000000.0,90697000000.0,56074000000.0,1000000.0,2551000000.0,3205000000.0,3205000000.0,12556000000.0,12556000000.0,24488000000.0,2283000000.0,22205000000.0,13273000000.0,34623000000.0,1428000000.0,5283000000.0,1305000000.0,3978000000.0,3978000000.0,,,27912000000.0,27912000000.0,,,2665000000.0,13674000000.0,11573000000.0,139430000000.0,77461000000.0,1342000000.0,990000000.0,7629000000.0,7629000000.0,,413000000.0,5425000000.0,2913000000.0,2512000000.0,5732000000.0,,,55930000000.0,,,,,,,61969000000.0,1702000000.0,146000000.0,2300000000.0,4834000000.0,,,,15053000000.0,3753000000.0,,11300000000.0,37934000000.0,25290000000.0,12644000000.0,,,2023-09-30,,
58371461.0,2944733144.0,3003104605.0,18585000000.0,31796000000.0,43951000000.0,76716000000.0,25864000000.0,43951000000.0,3570000000.0,48490000000.0,70720000000.0,48500000000.0,10000000.0,48490000000.0,,-9132000000.0,-9442000000.0,310000000.0,56521000000.0,0.0,1101000000.0,1101000000.0,95080000000.0,58890000000.0,-1000000.0,1795000000.0,3925000000.0,3925000000.0,13345000000.0,13345000000.0,24521000000.0,2291000000.0,22230000000.0,15304000000.0,36190000000.0,2090000000.0,7275000000.0,1279000000.0,5996000000.0,5996000000.0,,819000000.0,26825000000.0,26825000000.0,2210000000.0,3525000000.0,2649000000.0,12306000000.0,11870000000.0,143580000000.0,81525000000.0,1260000000.0,910000000.0,7936000000.0,7936000000.0,381000000.0,559000000.0,5949000000.0,3441000000.0,2508000000.0,4539000000.0,2806000000.0,1733000000.0,59991000000.0,-143370000000.0,203361000000.0,14097000000.0,7050000000.0,1438000000.0,180776000000.0,62054000000.0,1378000000.0,1064000000.0,1572000000.0,3814000000.0,519000000.0,1190000000.0,2105000000.0,16933000000.0,3960000000.0,1527000000.0,11446000000.0,38865000000.0,29224000000.0,9641000000.0,5775000000.0,2295000000.0,2023-12-31,1863000000.0,1578000000.0
76167892.0,2926936713.0,3003104605.0,17173000000.0,28911000000.0,44421000000.0,75477000000.0,27115000000.0,44421000000.0,3501000000.0,50067000000.0,72106000000.0,50081000000.0,14000000.0,50067000000.0,-1000000.0,-10218000000.0,-10536000000.0,318000000.0,59185000000.0,0.0,1101000000.0,1101000000.0,87118000000.0,56475000000.0,13611000000.0,2040000000.0,3658000000.0,3658000000.0,12913000000.0,12913000000.0,24253000000.0,2214000000.0,22039000000.0,,30643000000.0,4408000000.0,4658000000.0,1287000000.0,3371000000.0,3371000000.0,,,21577000000.0,21577000000.0,,,0.0,12594000000.0,8983000000.0,137199000000.0,79440000000.0,1455000000.0,1079000000.0,7647000000.0,7647000000.0,,539000000.0,5697000000.0,3383000000.0,2314000000.0,5646000000.0,,,57377000000.0,,,,,,,57758000000.0,1137000000.0,1129000000.0,1500000000.0,3534000000.0,,,,14687000000.0,3743000000.0,,10944000000.0,35771000000.0,27534000000.0,8237000000.0,,,2024-03-31,,
