free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,earnings_losses_from_equity_investments,net_foreign_currency_exchange_gain_loss,net_income_from_continuing_operations,date,short_term_debt_issuance
-35800000.0,-500000.0,-8700000.0,9500000.0,-131700000.0,419400000.0,485300000.0,15400000.0,-81300000.0,-33100000.0,-33100000.0,1900000.0,-35300000.0,-35300000.0,-500000.0,-500000.0,800000.0,0.0,800000.0,-8700000.0,9500000.0,-144100000.0,-144100000.0,-12400000.0,0.0,0.0,-131700000.0,-131700000.0,95900000.0,95900000.0,-107900000.0,-17500000.0,155700000.0,39400000.0,116300000.0,116300000.0,7200000.0,-188600000.0,-64700000.0,-10400000.0,10000000.0,-41300000.0,-41300000.0,52200000.0,52200000.0,,90200000.0,107000000.0,,103100000.0,2022-11-30,
-149400000.0,-12300000.0,-7900000.0,487500000.0,-196500000.0,675000000.0,419400000.0,5300000.0,250300000.0,427900000.0,427900000.0,-4200000.0,-35200000.0,-35200000.0,-12300000.0,-12300000.0,479600000.0,,479600000.0,-7900000.0,487500000.0,-224700000.0,-224700000.0,-28200000.0,0.0,0.0,-196500000.0,-196500000.0,47100000.0,47100000.0,-180800000.0,-11700000.0,-115700000.0,8200000.0,-123900000.0,-123900000.0,-46800000.0,-14200000.0,7600000.0,-9100000.0,10400000.0,-18700000.0,-18700000.0,51300000.0,51300000.0,,18900000.0,23300000.0,-4400000.0,175100000.0,2023-02-28,
202000000.0,-4400000.0,-8000000.0,18700000.0,-224600000.0,304800000.0,675000000.0,-1100000.0,-369100000.0,9500000.0,9500000.0,2100000.0,-40300000.0,-40300000.0,-4400000.0,-4400000.0,52100000.0,,10700000.0,-8000000.0,18700000.0,-805200000.0,-805200000.0,-12500000.0,-568100000.0,-568100000.0,-224600000.0,-224600000.0,426600000.0,426600000.0,193400000.0,-25400000.0,100100000.0,33700000.0,66400000.0,66400000.0,-4100000.0,129200000.0,-6400000.0,-379600000.0,10500000.0,25900000.0,25900000.0,69500000.0,69500000.0,69500000.0,8100000.0,8600000.0,-500000.0,498800000.0,2023-05-31,
67300000.0,-113500000.0,-13700000.0,15100000.0,-267300000.0,163300000.0,304800000.0,400000.0,-141900000.0,-171700000.0,-171700000.0,100000.0,-40800000.0,-40800000.0,-113500000.0,-113500000.0,-17500000.0,-18900000.0,1400000.0,-13700000.0,15100000.0,-304800000.0,-304800000.0,-37500000.0,0.0,0.0,-267300000.0,-267300000.0,334600000.0,334600000.0,19100000.0,61200000.0,-165500000.0,-143100000.0,-22400000.0,-22400000.0,62800000.0,60200000.0,400000.0,9300000.0,9900000.0,3600000.0,3600000.0,70100000.0,70100000.0,70100000.0,-12200000.0,-12200000.0,,234800000.0,2023-08-31,
-119700000.0,-50800000.0,-14000000.0,147000000.0,-240300000.0,78300000.0,163300000.0,700000.0,-85700000.0,59700000.0,59700000.0,-600000.0,-40800000.0,-40800000.0,-50800000.0,-50800000.0,151900000.0,152600000.0,-700000.0,-14000000.0,13300000.0,-266000000.0,-266000000.0,-14500000.0,-11200000.0,-11200000.0,-240300000.0,-240300000.0,120600000.0,120600000.0,-169700000.0,-33600000.0,169700000.0,51200000.0,118500000.0,118500000.0,6000000.0,-276200000.0,-35600000.0,-10600000.0,12300000.0,2200000.0,2200000.0,70600000.0,70600000.0,,800000.0,900000.0,,215000000.0,2023-11-30,
-229500000.0,-800000.0,-14300000.0,267100000.0,-255800000.0,62300000.0,78300000.0,-400000.0,-15600000.0,212100000.0,212100000.0,,-40400000.0,-40400000.0,-800000.0,-800000.0,252800000.0,245400000.0,7400000.0,-14300000.0,21700000.0,-254000000.0,-254000000.0,1800000.0,0.0,0.0,-255800000.0,-255800000.0,26300000.0,26300000.0,-211600000.0,8700000.0,-113200000.0,8500000.0,-121700000.0,-121700000.0,-74700000.0,-59000000.0,26600000.0,-1600000.0,12200000.0,-4500000.0,-4500000.0,79300000.0,79300000.0,,6500000.0,6500000.0,0.0,146000000.0,2024-02-29,245400000.0
