free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,pension_and_employee_benefit_expense,net_income_from_continuing_operations,date,gain_loss_on_sale_of_business
333000000.0,0.0,-650000000.0,404000000.0,33000000.0,-138000000.0,299000000.0,373000000.0,7000000.0,-81000000.0,-416000000.0,-416000000.0,35000000.0,-201000000.0,-201000000.0,33000000.0,0.0,33000000.0,-283000000.0,300000000.0,-583000000.0,-650000000.0,67000000.0,-136000000.0,-136000000.0,-1000000.0,3000000.0,5000000.0,-2000000.0,0.0,0.0,-138000000.0,-138000000.0,471000000.0,471000000.0,79000000.0,-32000000.0,-90000000.0,-90000000.0,-90000000.0,-68000000.0,269000000.0,269000000.0,-32000000.0,40000000.0,-72000000.0,-72000000.0,127000000.0,127000000.0,429000000.0,429000000.0,-100000000.0,2022-12-31,
73000000.0,0.0,-216000000.0,401000000.0,19000000.0,-203000000.0,347000000.0,299000000.0,10000000.0,38000000.0,-33000000.0,-33000000.0,-38000000.0,-202000000.0,-202000000.0,19000000.0,0.0,19000000.0,188000000.0,3000000.0,185000000.0,-216000000.0,401000000.0,-205000000.0,-205000000.0,-2000000.0,0.0,5000000.0,-5000000.0,,,-203000000.0,-203000000.0,276000000.0,276000000.0,-128000000.0,,9000000.0,9000000.0,9000000.0,-27000000.0,-110000000.0,-110000000.0,-15000000.0,22000000.0,-6000000.0,-6000000.0,116000000.0,116000000.0,-15000000.0,-15000000.0,302000000.0,2023-03-31,
232000000.0,-60000000.0,-5000000.0,0.0,26000000.0,-136000000.0,308000000.0,347000000.0,-2000000.0,-37000000.0,-266000000.0,-266000000.0,-15000000.0,-202000000.0,-202000000.0,-34000000.0,-60000000.0,26000000.0,-15000000.0,-10000000.0,-5000000.0,-5000000.0,0.0,-139000000.0,-139000000.0,-4000000.0,1000000.0,5000000.0,-4000000.0,,,-136000000.0,-136000000.0,368000000.0,368000000.0,-99000000.0,,-48000000.0,-48000000.0,-48000000.0,44000000.0,-83000000.0,-83000000.0,-6000000.0,21000000.0,-3000000.0,-3000000.0,110000000.0,110000000.0,-17000000.0,-17000000.0,362000000.0,2023-06-30,
589000000.0,0.0,-6000000.0,495000000.0,6000000.0,-167000000.0,1099000000.0,308000000.0,-16000000.0,807000000.0,179000000.0,179000000.0,-2000000.0,-206000000.0,-206000000.0,6000000.0,0.0,6000000.0,381000000.0,-108000000.0,489000000.0,-6000000.0,495000000.0,-128000000.0,-128000000.0,40000000.0,-1000000.0,5000000.0,-6000000.0,,,-167000000.0,-167000000.0,756000000.0,756000000.0,289000000.0,266000000.0,7000000.0,7000000.0,7000000.0,52000000.0,-36000000.0,-36000000.0,17000000.0,19000000.0,9000000.0,9000000.0,112000000.0,112000000.0,40000000.0,-73000000.0,270000000.0,2023-09-30,
74000000.0,-110000000.0,-934000000.0,206000000.0,9000000.0,-171000000.0,274000000.0,1099000000.0,10000000.0,-835000000.0,-990000000.0,-990000000.0,-86000000.0,-190000000.0,-190000000.0,-101000000.0,-110000000.0,9000000.0,-613000000.0,422000000.0,-1035000000.0,-578000000.0,-457000000.0,-90000000.0,-90000000.0,32000000.0,49000000.0,49000000.0,0.0,,,-171000000.0,-171000000.0,245000000.0,245000000.0,-38000000.0,13000000.0,-308000000.0,-308000000.0,-308000000.0,70000000.0,187000000.0,187000000.0,2000000.0,33000000.0,-21000000.0,-21000000.0,81000000.0,81000000.0,158000000.0,158000000.0,30000000.0,2023-12-31,0.0
