free_cash_flow,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,interest_paid_cff,proceeds_from_stock_option_exercised,cash_dividends_paid,net_preferred_stock_issuance,preferred_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,interest_received_cfi,net_investment_purchase_and_sale,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,taxes_refund_paid,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,unrealized_gain_loss_on_investment_securities,provisionand_write_offof_assets,asset_impairment_charge,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_sale_of_ppe,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
-46000000.0,-823000000.0,21000000.0,0.0,-31000000.0,1952000000.0,2284000000.0,38000000.0,-523000000.0,-848000000.0,-848000000.0,-12000000.0,-41000000.0,7000000.0,0.0,0.0,0.0,-802000000.0,-802000000.0,-823000000.0,21000000.0,340000000.0,340000000.0,23000000.0,438000000.0,438000000.0,-95000000.0,3000000.0,-98000000.0,-8000000.0,-8000000.0,-18000000.0,5000000.0,-23000000.0,-15000000.0,-15000000.0,-7000000.0,97000000.0,,,139000000.0,139000000.0,,-5000000.0,-44000000.0,,-158000000.0,90000000.0,,,22000000.0,40000000.0,40000000.0,7000000.0,7000000.0,33000000.0,-4000000.0,1000000.0,,-2000000.0,-392000000.0,2022-12-31
-169000000.0,-638000000.0,25000000.0,,-12000000.0,2351000000.0,1952000000.0,18000000.0,381000000.0,-643000000.0,-643000000.0,-3000000.0,-31000000.0,4000000.0,0.0,,,-613000000.0,-613000000.0,-638000000.0,25000000.0,1181000000.0,1181000000.0,37000000.0,1151000000.0,,0.0,,0.0,-7000000.0,-7000000.0,0.0,5000000.0,-5000000.0,-157000000.0,-157000000.0,-6000000.0,-97000000.0,-3000000.0,,-77000000.0,-77000000.0,-77000000.0,1000000.0,-18000000.0,,-3000000.0,103000000.0,37000000.0,1000000.0,13000000.0,35000000.0,35000000.0,4000000.0,4000000.0,31000000.0,-1000000.0,1000000.0,-2000000.0,,-239000000.0,2023-03-31
-76000000.0,-51000000.0,25000000.0,,-25000000.0,2282000000.0,2351000000.0,-31000000.0,-38000000.0,-59000000.0,-59000000.0,-26000000.0,-16000000.0,9000000.0,0.0,,,-26000000.0,-26000000.0,-51000000.0,25000000.0,72000000.0,72000000.0,37000000.0,52000000.0,,0.0,,0.0,-11000000.0,-11000000.0,-6000000.0,8000000.0,-14000000.0,-51000000.0,-51000000.0,-8000000.0,-35000000.0,-7000000.0,,-3000000.0,-3000000.0,-3000000.0,3000000.0,-28000000.0,,15000000.0,65000000.0,10000000.0,-1000000.0,21000000.0,36000000.0,36000000.0,4000000.0,4000000.0,32000000.0,-1000000.0,2000000.0,-3000000.0,,-153000000.0,2023-06-30
291000000.0,-60000000.0,38000000.0,,-31000000.0,3018000000.0,2282000000.0,-35000000.0,771000000.0,-19000000.0,-19000000.0,13000000.0,-17000000.0,7000000.0,0.0,,,-22000000.0,-22000000.0,-60000000.0,38000000.0,468000000.0,468000000.0,57000000.0,429000000.0,,0.0,,0.0,-8000000.0,-8000000.0,-10000000.0,13000000.0,-23000000.0,322000000.0,322000000.0,-6000000.0,299000000.0,-6000000.0,334000000.0,23000000.0,23000000.0,,-2000000.0,-50000000.0,3000000.0,-35000000.0,70000000.0,22000000.0,,18000000.0,37000000.0,37000000.0,4000000.0,4000000.0,33000000.0,,4000000.0,-4000000.0,,-83000000.0,2023-09-30
-49000000.0,-55000000.0,28000000.0,,-23000000.0,3138000000.0,3018000000.0,47000000.0,73000000.0,-50000000.0,-50000000.0,-3000000.0,-16000000.0,-4000000.0,0.0,,,-27000000.0,-27000000.0,-55000000.0,28000000.0,149000000.0,149000000.0,52000000.0,119000000.0,,0.0,,0.0,5000000.0,5000000.0,-27000000.0,1000000.0,-28000000.0,-26000000.0,-26000000.0,-24000000.0,-27000000.0,-6000000.0,0.0,81000000.0,81000000.0,,-3000000.0,-99000000.0,-34000000.0,-76000000.0,66000000.0,-29000000.0,1000000.0,20000000.0,37000000.0,37000000.0,5000000.0,5000000.0,32000000.0,-2000000.0,0.0,-2000000.0,,8000000.0,2023-12-31
