treasury_shares_number,ordinary_shares_number,share_issued,tangible_book_value,invested_capital,working_capital,net_tangible_assets,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,derivative_product_liabilities,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,current_liabilities,payables_and_accrued_expenses,current_accrued_expenses,payables,dueto_related_parties_current,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,current_assets,restricted_cash,prepaid_assets,receivables,duefrom_related_parties_current,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,cash_financial,date
0.0,30000000.0,30000000.0,231712858.0,231712858.0,-360281.0,231712858.0,231712858.0,231712858.0,231712858.0,231712858.0,-11885332.0,0.0,243598190.0,243598190.0,0.0,13140566.0,12241483.0,84890.0,12156593.0,156593.0,899083.0,899083.0,153216.0,745867.0,,617032.0,467991.0,128835.0,244853424.0,244314622.0,244314622.0,538802.0,,367219.0,,,171583.0,171583.0,171583.0,2022-12-31
,8848607.0,8848607.0,22127460.0,22127460.0,-97803.0,22127460.0,22127460.0,22127460.0,22127460.0,22127460.0,-7361712.0,13631.0,29475541.0,29475541.0,0.0,8645155.0,6986313.0,386313.0,6600000.0,0.0,1658842.0,1658842.0,416993.0,1241849.0,,1090836.0,1040836.0,151013.0,30772615.0,29211576.0,29211576.0,1561039.0,1297608.0,212500.0,,,50931.0,50931.0,50931.0,2023-03-31
,8848607.0,8848607.0,19587787.0,19587787.0,-2964460.0,19587787.0,19587787.0,19587787.0,19587787.0,19587787.0,-10141719.0,0.0,29729506.0,29729506.0,0.0,11040657.0,7289085.0,689085.0,6600000.0,0.0,3751572.0,3751572.0,784269.0,2967303.0,,2876248.0,620034.0,91055.0,30628444.0,29841332.0,29841332.0,787112.0,557519.0,85001.0,,,144592.0,144592.0,144592.0,2023-06-30
0.0,7000945.0,7000945.0,-40730.0,-40730.0,-3193049.0,-40730.0,-40730.0,-40730.0,-40730.0,-40730.0,-11262854.0,0.0,11222124.0,11222124.0,0.0,11900123.0,7273805.0,673805.0,6600000.0,0.0,4626318.0,4626318.0,518002.0,4108316.0,880000.0,3177261.0,671759.0,51055.0,11859393.0,10426124.0,10426124.0,1433269.0,306096.0,86173.0,1041000.0,1041000.0,0.0,0.0,0.0,2023-09-30
