free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,net_income_from_continuing_operations,date,sale_of_business,gain_loss_on_sale_of_business
272393000.0,-109556000.0,-2891500000.0,2533806000.0,27295000.0,-43797000.0,91331000.0,48664000.0,2289180000.0,2300880000.0,43812000.0,-55512000.0,-271105000.0,-271105000.0,-344000.0,-82261000.0,-109556000.0,27295000.0,-188500000.0,-30500000.0,,,-158000000.0,-5692000000.0,5534000000.0,-100597000.0,-100597000.0,,-56800000.0,-56800000.0,-43797000.0,-43797000.0,316190000.0,316190000.0,-38305000.0,,63945000.0,-725610000.0,-725610000.0,-725610000.0,283057000.0,351563000.0,1480000.0,20588000.0,41120000.0,-25187000.0,-25187000.0,89793000.0,89793000.0,64849000.0,64849000.0,24944000.0,1382000.0,225319000.0,2022-12-31,,
290928000.0,-9597000.0,-2516500000.0,2274719000.0,33399000.0,-36737000.0,104650000.0,35442000.0,2269401000.0,2289180000.0,29298000.0,-49077000.0,-217715000.0,-217715000.0,264000.0,23802000.0,-9597000.0,33399000.0,-241781000.0,-218281000.0,-2493000000.0,2274719000.0,-23500000.0,-23500000.0,,-159027000.0,-159027000.0,4401000.0,-126691000.0,-126691000.0,-36737000.0,-36737000.0,327665000.0,327665000.0,407979000.0,-28223000.0,25141000.0,,,,40099000.0,370962000.0,-444058000.0,26096000.0,39270000.0,-499000.0,-499000.0,84232000.0,84232000.0,58252000.0,58252000.0,25980000.0,-190000.0,214835000.0,2023-03-31,,
456830000.0,-2376000.0,-2386500000.0,2332031000.0,32749000.0,-42185000.0,111200000.0,203327000.0,2711235000.0,2269401000.0,9103000.0,432731000.0,-24096000.0,-24096000.0,0.0,30373000.0,-2376000.0,32749000.0,-54469000.0,-30969000.0,-2363000000.0,2332031000.0,-23500000.0,-23500000.0,,-42188000.0,-42188000.0,0.0,-3000.0,-3000.0,-42185000.0,-42185000.0,499015000.0,499015000.0,-332087000.0,13612000.0,4256000.0,,,,37936000.0,-736534000.0,449110000.0,34748000.0,35148000.0,-11300000.0,-11300000.0,83676000.0,83676000.0,55917000.0,55917000.0,27759000.0,18000.0,239702000.0,2023-06-30,,
38953000.0,-534937000.0,-1937500000.0,2177973000.0,35054000.0,-38236000.0,111249000.0,80995000.0,2315513000.0,2711235000.0,-68832000.0,-326890000.0,-259648000.0,-259648000.0,-238000.0,-499883000.0,-534937000.0,35054000.0,240473000.0,263973000.0,-1914000000.0,2177973000.0,-23500000.0,-23500000.0,0.0,-144431000.0,-144431000.0,0.0,-106195000.0,-303220000.0,-38236000.0,-38236000.0,77189000.0,77189000.0,-317411000.0,6672000.0,3693000.0,79937000.0,,,36202000.0,-443915000.0,856000.0,29073000.0,29077000.0,-7112000.0,-7112000.0,84750000.0,84750000.0,56461000.0,56461000.0,28289000.0,-13540000.0,271496000.0,2023-09-30,,
1160599000.0,-139949000.0,-2372460000.0,1950237000.0,12540000.0,-36664000.0,121285000.0,88576000.0,3141535000.0,2315513000.0,60588000.0,765434000.0,-396752000.0,-396752000.0,-2688000.0,-127409000.0,-139949000.0,12540000.0,-266655000.0,140845000.0,,,-407500000.0,-9142460000.0,8734960000.0,-35077000.0,-35077000.0,0.0,1587000.0,1587000.0,-36664000.0,-36664000.0,1197263000.0,1197263000.0,835423000.0,-25339000.0,21090000.0,285396000.0,,,-44950000.0,599226000.0,1978000.0,26169000.0,21657000.0,-27767000.0,-27767000.0,83946000.0,83946000.0,55991000.0,55991000.0,27955000.0,0.0,255857000.0,2023-12-31,0.0,0.0
