free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
-2640000000.0,-1500000000.0,-16000000.0,0.0,-688000000.0,13305000000.0,17563000000.0,-4258000000.0,-2187000000.0,-2187000000.0,7000000.0,41000000.0,-719000000.0,,-1500000000.0,-1500000000.0,-16000000.0,,,,-16000000.0,-16000000.0,0.0,-119000000.0,-119000000.0,11000000.0,-113000000.0,1194000000.0,-1307000000.0,671000000.0,671000000.0,-688000000.0,-688000000.0,-1952000000.0,-1952000000.0,-5676000000.0,-909000000.0,-255000000.0,-2530000000.0,-2530000000.0,910000000.0,-1020000000.0,-962000000.0,-962000000.0,106000000.0,0.0,175000000.0,175000000.0,1049000000.0,1049000000.0,-238000000.0,-250000000.0,2300000000.0,2022-12-31
6454000000.0,-2018000000.0,-362000000.0,5951000000.0,-984000000.0,14955000000.0,13305000000.0,1650000000.0,2726000000.0,2726000000.0,-162000000.0,96000000.0,-779000000.0,-779000000.0,-2018000000.0,-2018000000.0,5589000000.0,,,,5589000000.0,-362000000.0,5951000000.0,-8514000000.0,-8514000000.0,31000000.0,-467000000.0,1891000000.0,-2358000000.0,-7094000000.0,-7094000000.0,-984000000.0,-984000000.0,7438000000.0,7438000000.0,4037000000.0,2036000000.0,-1255000000.0,3179000000.0,3179000000.0,-1203000000.0,828000000.0,-751000000.0,-751000000.0,103000000.0,,155000000.0,155000000.0,1001000000.0,1001000000.0,,,2142000000.0,2023-03-31
5317000000.0,2000000.0,-6425000000.0,10947000000.0,-591000000.0,14127000000.0,14955000000.0,-828000000.0,3626000000.0,3626000000.0,-127000000.0,24000000.0,-795000000.0,-795000000.0,2000000.0,2000000.0,4522000000.0,,,,3522000000.0,-1425000000.0,4947000000.0,-10362000000.0,-10362000000.0,1000000.0,-392000000.0,1749000000.0,-2141000000.0,-9380000000.0,-9380000000.0,-591000000.0,-591000000.0,5908000000.0,5908000000.0,2754000000.0,456000000.0,342000000.0,1037000000.0,1037000000.0,1085000000.0,972000000.0,-53000000.0,-53000000.0,204000000.0,,-68000000.0,-68000000.0,1104000000.0,1104000000.0,,,1914000000.0,2023-06-30
2171000000.0,3000000.0,-947000000.0,-1000000000.0,-545000000.0,13375000000.0,14127000000.0,-752000000.0,-2697000000.0,-2697000000.0,-96000000.0,122000000.0,-779000000.0,-779000000.0,3000000.0,3000000.0,-1947000000.0,-1000000000.0,0.0,-1000000000.0,-947000000.0,-947000000.0,0.0,-771000000.0,-771000000.0,11000000.0,-219000000.0,1907000000.0,-2126000000.0,-18000000.0,-18000000.0,-545000000.0,-545000000.0,2716000000.0,2716000000.0,-732000000.0,-445000000.0,395000000.0,2929000000.0,2929000000.0,2584000000.0,-495000000.0,-3116000000.0,-3116000000.0,154000000.0,,-447000000.0,-447000000.0,1127000000.0,1127000000.0,,0.0,2265000000.0,2023-09-30
-3547000000.0,1000000.0,-432000000.0,200000000.0,-911000000.0,8525000000.0,13375000000.0,-4850000000.0,-972000000.0,-972000000.0,3000000.0,35000000.0,-779000000.0,-779000000.0,1000000.0,1000000.0,-232000000.0,200000000.0,0.0,200000000.0,-432000000.0,-432000000.0,0.0,-1242000000.0,-1242000000.0,25000000.0,-236000000.0,2182000000.0,-2418000000.0,-120000000.0,-120000000.0,-911000000.0,-911000000.0,-2636000000.0,-2636000000.0,-6044000000.0,-507000000.0,8000000.0,-3133000000.0,-3133000000.0,1152000000.0,-72000000.0,-2340000000.0,-2340000000.0,127000000.0,,-316000000.0,-316000000.0,1134000000.0,1134000000.0,0.0,0.0,2047000000.0,2023-12-31
