free_cash_flow,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,net_common_stock_issuance,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_investment_properties_purchase_and_sale,sale_of_investment_properties,purchase_of_investment_properties,net_business_purchase_and_sale,sale_of_business,purchase_of_business,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_foreign_currency_exchange_gain_loss,net_income_from_continuing_operations,date
1277617000.0,-494259000.0,1016300000.0,0.0,278483000.0,636282000.0,23697000.0,-381496000.0,-371523000.0,-371523000.0,-24699000.0,-808508000.0,0.0,0.0,461684000.0,,,522041000.0,-494259000.0,1016300000.0,-1287590000.0,-1287590000.0,11561000.0,14248000.0,-2687000.0,-1067586000.0,341630000.0,-1409216000.0,-231565000.0,18466000.0,-250031000.0,1277617000.0,1277617000.0,94184000.0,201279000.0,,-722000.0,-722000.0,-722000.0,202001000.0,202001000.0,-143283000.0,35334000.0,-11076000.0,-11076000.0,612367000.0,612367000.0,-131254000.0,-69391000.0,-210596000.0,147444000.0,620066000.0,2022-12-31
1114297000.0,-1428650000.0,2545042000.0,,522501000.0,278483000.0,6468000.0,237550000.0,172407000.0,172407000.0,-137480000.0,-806505000.0,,,1116392000.0,-1337857000.0,-1337857000.0,2454249000.0,-90793000.0,2545042000.0,-1049154000.0,-1049154000.0,5323000.0,5323000.0,0.0,-1032141000.0,54903000.0,-1087044000.0,-22336000.0,21169000.0,-39677000.0,1114297000.0,1114297000.0,135081000.0,10788000.0,,-62118000.0,-62118000.0,-62118000.0,72906000.0,72906000.0,-126063000.0,62906000.0,3577000.0,3577000.0,602367000.0,602367000.0,-72988000.0,-75779000.0,-4047000.0,10113000.0,498629000.0,2023-03-31
1215138000.0,1160074000.0,2960180000.0,,531110000.0,522501000.0,-22035000.0,30644000.0,2279539000.0,2279539000.0,-115500000.0,-807230000.0,,,3202269000.0,419872000.0,,2782397000.0,-177783000.0,2960180000.0,-3464033000.0,-3464033000.0,15908000.0,15908000.0,0.0,-3595803000.0,719722000.0,-4315525000.0,115862000.0,267332000.0,-133166000.0,1215138000.0,1215138000.0,100575000.0,-449331000.0,,126311000.0,126311000.0,126311000.0,-698117000.0,-698117000.0,-130981000.0,89868000.0,1718000.0,1718000.0,602168000.0,602168000.0,-278370000.0,-70642000.0,-209638000.0,1910000.0,1279491000.0,2023-06-30
1969201000.0,-1768000.0,241755000.0,,740841000.0,531110000.0,-12864000.0,222595000.0,-1047659000.0,-1047659000.0,-71208000.0,-806287000.0,,,-170164000.0,-410151000.0,,239987000.0,-1768000.0,241755000.0,-698947000.0,-698947000.0,9653000.0,9814000.0,-161000.0,-673840000.0,535817000.0,-1209657000.0,-34760000.0,16400000.0,-73292000.0,1969201000.0,1969201000.0,300448000.0,643937000.0,-56194000.0,173147000.0,173147000.0,173147000.0,526984000.0,526984000.0,-154116000.0,57248000.0,4541000.0,4541000.0,642010000.0,642010000.0,-324008000.0,-71365000.0,-218614000.0,-34029000.0,799141000.0,2023-09-30
1074422000.0,-568935000.0,8119000.0,,530388000.0,740841000.0,6393000.0,-216846000.0,-84005000.0,-84005000.0,-42758000.0,-808567000.0,,,767320000.0,,,-560816000.0,-568935000.0,8119000.0,-1207263000.0,-1207263000.0,3999000.0,6068000.0,-2069000.0,-1253587000.0,453880000.0,-1707467000.0,5325000.0,43375000.0,-38050000.0,1074422000.0,1074422000.0,144088000.0,-135320000.0,,17719000.0,17719000.0,17719000.0,-86758000.0,-86758000.0,-127256000.0,57626000.0,7872000.0,7872000.0,638346000.0,638346000.0,-186818000.0,-89441000.0,-191010000.0,93633000.0,675884000.0,2023-12-31
1055460000.0,-913935000.0,1858297000.0,,500589000.0,530388000.0,-3582000.0,-26217000.0,2388000.0,2388000.0,-104132000.0,-891806000.0,,,998326000.0,53964000.0,,944362000.0,-913935000.0,1858297000.0,-1084065000.0,-1084065000.0,10357000.0,10357000.0,,-780940000.0,199538000.0,-980478000.0,-313482000.0,1360000.0,-314842000.0,1055460000.0,1055460000.0,126653000.0,-100264000.0,-11782000.0,-133323000.0,-133323000.0,-133323000.0,44841000.0,44841000.0,-140916000.0,67237000.0,334000.0,334000.0,637505000.0,637505000.0,-165896000.0,-72472000.0,-57842000.0,-35046000.0,630807000.0,2024-03-31
