free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_sale_of_ppe,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
412000000.0,-92900000.0,-19500000.0,0.0,-319300000.0,,,2933000000.0,2472400000.0,800000.0,459800000.0,-129700000.0,-129700000.0,-22000000.0,4700000.0,-92900000.0,-92900000.0,-19500000.0,-19500000.0,-19500000.0,0.0,-141800000.0,-141800000.0,4800000.0,4800000.0,0.0,172600000.0,172600000.0,0.0,-319200000.0,100000.0,-319300000.0,731300000.0,731300000.0,-35500000.0,-15800000.0,-61900000.0,61100000.0,91700000.0,-30600000.0,-30600000.0,-38300000.0,19400000.0,1900000.0,24300000.0,0.0,67700000.0,67700000.0,133200000.0,133200000.0,-64600000.0,500000.0,-64900000.0,604300000.0,2022-12-31
70700000.0,-104000000.0,-1217300000.0,1470000000.0,-338200000.0,29100000.0,35200000.0,2716600000.0,2933000000.0,100000.0,-216500000.0,-63400000.0,-63400000.0,-461900000.0,249800000.0,-104000000.0,-104000000.0,252700000.0,252700000.0,-1217300000.0,1470000000.0,-562000000.0,-562000000.0,10800000.0,10800000.0,0.0,-236300000.0,0.0,-236300000.0,-336500000.0,1700000.0,-338200000.0,408900000.0,408900000.0,-248700000.0,33400000.0,54800000.0,-101100000.0,-154600000.0,53500000.0,53500000.0,-198100000.0,-37700000.0,-4100000.0,27700000.0,12700000.0,-1500000.0,-1500000.0,145000000.0,145000000.0,15600000.0,1200000.0,1100000.0,462200000.0,2023-03-31
-23100000.0,-60100000.0,-395000000.0,375000000.0,-413900000.0,,,2633200000.0,2716600000.0,-1100000.0,-82300000.0,-89600000.0,-89600000.0,-15400000.0,5900000.0,-60100000.0,-60100000.0,-20000000.0,-20000000.0,-395000000.0,375000000.0,-383500000.0,-383500000.0,10000000.0,10000000.0,0.0,0.0,0.0,0.0,-393500000.0,20400000.0,-413900000.0,390800000.0,390800000.0,-342300000.0,59900000.0,-84400000.0,-99800000.0,-20700000.0,-79100000.0,-79100000.0,-149700000.0,-68300000.0,600000.0,31600000.0,0.0,-28100000.0,-28100000.0,148800000.0,148800000.0,3100000.0,3600000.0,-500000.0,577100000.0,2023-06-30
-102700000.0,-99900000.0,-1800000.0,0.0,-669300000.0,,,2690800000.0,2633200000.0,-500000.0,58100000.0,-101300000.0,-101300000.0,-6300000.0,6700000.0,-99900000.0,-99900000.0,-1800000.0,-1800000.0,-1800000.0,0.0,-407200000.0,-407200000.0,12700000.0,12700000.0,0.0,236300000.0,0.0,,-419900000.0,13100000.0,-433000000.0,566600000.0,566600000.0,-139700000.0,-21100000.0,43200000.0,-9900000.0,-7900000.0,-2000000.0,-2000000.0,-120500000.0,-31400000.0,13700000.0,31100000.0,0.0,-79400000.0,-79400000.0,155400000.0,155400000.0,2600000.0,2500000.0,100000.0,582900000.0,2023-09-30
457000000.0,-300200000.0,-124600000.0,0.0,-154200000.0,,,2485000000.0,2690800000.0,400000.0,-206200000.0,-432200000.0,-432200000.0,-13300000.0,5900000.0,-300200000.0,-300200000.0,-124600000.0,-124600000.0,-124600000.0,0.0,-385200000.0,-385200000.0,0.0,0.0,0.0,-236300000.0,0.0,,-385200000.0,5300000.0,-390500000.0,611200000.0,611200000.0,-132000000.0,-57300000.0,-12900000.0,-59500000.0,4600000.0,-64100000.0,-64100000.0,-26900000.0,24600000.0,-3600000.0,30700000.0,6800000.0,-18700000.0,-18700000.0,160300000.0,160300000.0,4300000.0,4300000.0,0.0,563400000.0,2023-12-31
