ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,tradeand_other_payables_non_current,non_current_deferred_liabilities,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,line_of_credit,pensionand_other_post_retirement_benefit_plans_current,current_provisions,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,dueto_related_parties_current,dividends_payable,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,investments_and_advances,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,leases,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,restricted_cash,prepaid_assets,receivables,taxes_receivable,notes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,date
281328000.0,281328000.0,4860000000.0,7601000000.0,-4564000000.0,23052000000.0,1229000000.0,-4564000000.0,616000000.0,16067000000.0,22553000000.0,16067000000.0,16067000000.0,-87000000.0,,15324000000.0,13396000000.0,,18082000000.0,18082000000.0,0.0,11018000000.0,7693000000.0,26000000.0,58000000.0,593000000.0,5000000.0,588000000.0,7016000000.0,530000000.0,6486000000.0,3325000000.0,78000000.0,1318000000.0,1166000000.0,585000000.0,86000000.0,499000000.0,499000000.0,,401000000.0,41000000.0,902000000.0,161000000.0,20000000.0,741000000.0,,14000000.0,57000000.0,7000000.0,670000000.0,27085000000.0,22531000000.0,331000000.0,10000000.0,10000000.0,98000000.0,20631000000.0,6899000000.0,13732000000.0,1461000000.0,,1461000000.0,,,1461000000.0,,,,,4554000000.0,324000000.0,468000000.0,324000000.0,1038000000.0,88000000.0,566000000.0,384000000.0,,,2724000000.0,599000000.0,2125000000.0,2022-10-31
280546394.0,280546394.0,5530000000.0,7677000000.0,-4674000000.0,22919000000.0,894000000.0,-4674000000.0,600000000.0,15842000000.0,22418000000.0,15842000000.0,15842000000.0,-63000000.0,-63000000.0,15824000000.0,13337000000.0,,18392000000.0,18392000000.0,0.0,11360000000.0,7498000000.0,24000000.0,60000000.0,324000000.0,4000000.0,320000000.0,7090000000.0,514000000.0,6576000000.0,3862000000.0,105000000.0,1381000000.0,1228000000.0,587000000.0,86000000.0,501000000.0,501000000.0,,502000000.0,82000000.0,1205000000.0,0.0,,1205000000.0,336000000.0,,58000000.0,,811000000.0,27202000000.0,22446000000.0,371000000.0,12000000.0,12000000.0,108000000.0,20516000000.0,6737000000.0,13779000000.0,1439000000.0,,1439000000.0,,,1439000000.0,,,,,4756000000.0,391000000.0,376000000.0,,1918000000.0,67000000.0,948000000.0,903000000.0,,,2071000000.0,524000000.0,1547000000.0,2023-01-31
280267000.0,280267000.0,2865000000.0,7196000000.0,-2766000000.0,24202000000.0,2234000000.0,-2766000000.0,586000000.0,17592000000.0,23701000000.0,17592000000.0,17592000000.0,-61000000.0,-61000000.0,16307000000.0,15200000000.0,,18760000000.0,18760000000.0,0.0,11329000000.0,6914000000.0,18000000.0,94000000.0,194000000.0,4000000.0,190000000.0,6608000000.0,499000000.0,6109000000.0,4415000000.0,105000000.0,1374000000.0,1217000000.0,588000000.0,87000000.0,501000000.0,501000000.0,,625000000.0,66000000.0,1657000000.0,0.0,,1657000000.0,,,736000000.0,653000000.0,921000000.0,28921000000.0,22272000000.0,376000000.0,13000000.0,13000000.0,102000000.0,20358000000.0,6580000000.0,13778000000.0,1423000000.0,,1423000000.0,,,1423000000.0,,,,,6649000000.0,574000000.0,388000000.0,,1419000000.0,2000000.0,700000000.0,717000000.0,,,4268000000.0,523000000.0,3745000000.0,2023-04-30
280421000.0,280421000.0,3272000000.0,6689000000.0,-2930000000.0,23389000000.0,1767000000.0,-2930000000.0,569000000.0,17269000000.0,23389000000.0,17269000000.0,17269000000.0,-55000000.0,,16772000000.0,15067000000.0,19026000000.0,3000000.0,3000000.0,0.0,10511000000.0,6721000000.0,20000000.0,92000000.0,9000000.0,5000000.0,4000000.0,6600000000.0,480000000.0,6120000000.0,3790000000.0,111000000.0,1512000000.0,1341000000.0,89000000.0,89000000.0,,,0.0,665000000.0,32000000.0,1381000000.0,0.0,,1381000000.0,,,743000000.0,698000000.0,638000000.0,27780000000.0,22223000000.0,417000000.0,64000000.0,64000000.0,105000000.0,20199000000.0,6419000000.0,13780000000.0,1438000000.0,-1472000000.0,2910000000.0,404000000.0,360000000.0,683000000.0,1002000000.0,382000000.0,79000000.0,0.0,5557000000.0,354000000.0,420000000.0,354000000.0,1121000000.0,29000000.0,687000000.0,405000000.0,-7000000.0,412000000.0,3662000000.0,814000000.0,2848000000.0,2023-07-31
280105448.0,280105448.0,4145000000.0,6437000000.0,-3045000000.0,22871000000.0,1235000000.0,-3045000000.0,558000000.0,16992000000.0,22871000000.0,16992000000.0,16992000000.0,-78000000.0,,17375000000.0,15047000000.0,19398000000.0,0.0,0.0,0.0,11496000000.0,6500000000.0,22000000.0,118000000.0,7000000.0,4000000.0,3000000.0,6353000000.0,474000000.0,5879000000.0,4996000000.0,129000000.0,3460000000.0,3288000000.0,84000000.0,84000000.0,,,,439000000.0,32000000.0,852000000.0,35000000.0,35000000.0,817000000.0,,,187000000.0,133000000.0,630000000.0,28488000000.0,22257000000.0,429000000.0,214000000.0,214000000.0,107000000.0,20037000000.0,6261000000.0,13776000000.0,1470000000.0,,1470000000.0,,,1470000000.0,,,,,6231000000.0,388000000.0,2525000000.0,,1047000000.0,17000000.0,658000000.0,372000000.0,,,2271000000.0,537000000.0,1734000000.0,2023-10-31
280025000.0,280025000.0,4476000000.0,6504000000.0,-2975000000.0,22858000000.0,1084000000.0,-2975000000.0,554000000.0,16908000000.0,22858000000.0,16908000000.0,16908000000.0,-60000000.0,,17911000000.0,15140000000.0,,19739000000.0,19739000000.0,0.0,12780000000.0,6564000000.0,31000000.0,104000000.0,6000000.0,3000000.0,3000000.0,6423000000.0,473000000.0,5950000000.0,6216000000.0,94000000.0,4462000000.0,4277000000.0,81000000.0,81000000.0,,,,547000000.0,101000000.0,931000000.0,84000000.0,84000000.0,847000000.0,,,58000000.0,1000000.0,789000000.0,29688000000.0,22388000000.0,501000000.0,383000000.0,383000000.0,128000000.0,19883000000.0,6104000000.0,13779000000.0,1493000000.0,,1493000000.0,,,1493000000.0,,,,,7300000000.0,345000000.0,3390000000.0,,2076000000.0,126000000.0,1022000000.0,928000000.0,,,1489000000.0,15000000.0,1474000000.0,2024-01-31
