free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_investment_securities,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance
91590000.0,-75004000.0,-102750000.0,169000000.0,-850000.0,37730000.0,13412000.0,139856000.0,133202000.0,4428000.0,2226000.0,-79624000.0,-79624000.0,-72865000.0,1995000.0,-75004000.0,-75004000.0,66250000.0,66250000.0,-102750000.0,169000000.0,-10590000.0,-10590000.0,-7575000.0,-2165000.0,2393000.0,-4558000.0,-850000.0,-850000.0,92440000.0,92440000.0,-33249000.0,-28343000.0,-7955000.0,168000.0,168000.0,168000.0,-5823000.0,8704000.0,8704000.0,3779000.0,29702000.0,369000.0,-8507000.0,-8507000.0,4280000.0,4280000.0,-1577000.0,348000.0,16000.0,97643000.0,2022-12-31,,,
88277000.0,-109286000.0,-55750000.0,59000000.0,-1527000.0,9071000.0,59388000.0,137771000.0,139856000.0,3029000.0,-5114000.0,-93621000.0,-93621000.0,-807000.0,13222000.0,-109286000.0,-109286000.0,3250000.0,3250000.0,-55750000.0,59000000.0,-1297000.0,-1297000.0,1449000.0,-1219000.0,2238000.0,-3457000.0,-1527000.0,-1527000.0,89804000.0,89804000.0,-35142000.0,-3946000.0,5530000.0,-2978000.0,-2978000.0,-2978000.0,-11255000.0,-22493000.0,-22493000.0,3834000.0,27053000.0,369000.0,-9853000.0,-9853000.0,4014000.0,4014000.0,-2021000.0,-2029000.0,8000.0,101550000.0,2023-03-31,,,
121830000.0,-100868000.0,-106750000.0,111000000.0,-792000.0,39321000.0,34281000.0,163022000.0,137771000.0,1707000.0,23544000.0,-97991000.0,-97991000.0,-1771000.0,398000.0,-100868000.0,-100868000.0,4250000.0,-69500000.0,,-228000000.0,-1087000.0,-1087000.0,0.0,-295000.0,338000.0,-633000.0,-792000.0,-792000.0,122622000.0,122622000.0,-25372000.0,25322000.0,-17817000.0,2748000.0,2748000.0,2748000.0,15591000.0,-51216000.0,-51216000.0,3602000.0,32995000.0,368000.0,-19435000.0,-19435000.0,3348000.0,3348000.0,-1642000.0,-2173000.0,531000.0,128758000.0,2023-06-30,,,
162981000.0,-120368000.0,-136750000.0,68000000.0,-1068000.0,10755000.0,45694000.0,136778000.0,163022000.0,-3548000.0,-22696000.0,-183765000.0,-183765000.0,-1230000.0,6583000.0,-120368000.0,-120368000.0,-68750000.0,5000000.0,,407000000.0,-2980000.0,-2980000.0,0.0,-1912000.0,63000.0,-1975000.0,-1068000.0,-1068000.0,164049000.0,164049000.0,30315000.0,30361000.0,13185000.0,2298000.0,2298000.0,2298000.0,-10417000.0,-5112000.0,-5112000.0,3493000.0,34097000.0,369000.0,-9583000.0,-9583000.0,2996000.0,2996000.0,938000.0,946000.0,-8000.0,101424000.0,2023-09-30,,,
120759000.0,-71704000.0,-70750000.0,170000000.0,-1361000.0,38236000.0,4926000.0,160421000.0,136778000.0,3807000.0,19836000.0,-99866000.0,-99866000.0,-131911000.0,4499000.0,-71704000.0,-71704000.0,99250000.0,99250000.0,-70750000.0,170000000.0,-2418000.0,-2418000.0,,-1057000.0,13167000.0,-14224000.0,-1361000.0,-1361000.0,122120000.0,122120000.0,-30343000.0,-27153000.0,-16490000.0,-642000.0,-642000.0,-642000.0,-13457000.0,27399000.0,27399000.0,3500000.0,31574000.0,419000.0,-4435000.0,-4435000.0,2824000.0,2824000.0,-2484000.0,-2884000.0,400000.0,121065000.0,2023-12-31,,,
61613000.0,-171769000.0,-5150000.0,85000000.0,-9422000.0,12095000.0,48831000.0,135667000.0,160421000.0,-2811000.0,-21943000.0,-83356000.0,-83356000.0,-1875000.0,10438000.0,-171769000.0,-171769000.0,79850000.0,-100650000.0,69350000.0,,-9622000.0,-9622000.0,,-200000.0,2404000.0,-2604000.0,-4042000.0,-4042000.0,71035000.0,71035000.0,-88816000.0,-1227000.0,11441000.0,63000.0,63000.0,63000.0,967000.0,-100060000.0,-100060000.0,3272000.0,35448000.0,419000.0,-8606000.0,-8606000.0,3354000.0,3354000.0,-3835000.0,-3843000.0,8000.0,129799000.0,2024-03-31,,,
