free_cash_flow,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,cash_flow_from_discontinued_operation,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,purchase_of_investment,net_investment_properties_purchase_and_sale,purchase_of_investment_properties,net_business_purchase_and_sale,sale_of_business,net_ppe_purchase_and_sale,sale_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_interest_payable,change_in_payable,change_in_account_payable,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date,net_other_investing_changes
213131000.0,-36000.0,0.0,,-7529000.0,239083000.0,59026000.0,180057000.0,0.0,-33074000.0,-33074000.0,-5209000.0,-183987000.0,-183987000.0,156158000.0,,-36000.0,-36000.0,-36000.0,0.0,-7529000.0,-7529000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7529000.0,220660000.0,220660000.0,-18535000.0,-12049000.0,-2833000.0,-3653000.0,-2840000.0,-4360000.0,-813000.0,,-5611000.0,4183000.0,-21961000.0,,0.0,0.0,62997000.0,62997000.0,,,,0.0,0.0,199587000.0,2022-12-31,
231431000.0,-500037000.0,660000000.0,64329000.0,-9752000.0,6822000.0,239083000.0,-232261000.0,,-51368000.0,-51368000.0,-20882000.0,-254778000.0,-254778000.0,64329000.0,64329000.0,159963000.0,159963000.0,-500037000.0,660000000.0,-422076000.0,-422076000.0,0.0,0.0,-412324000.0,-412324000.0,,,0.0,0.0,-9752000.0,241183000.0,241183000.0,-7455000.0,3082000.0,-2007000.0,-8530000.0,-8624000.0,-3822000.0,94000.0,94000.0,-11586000.0,7807000.0,-5653000.0,,,,68844000.0,68844000.0,,,,556000.0,0.0,188670000.0,2023-03-31,
234817000.0,-60037000.0,15000000.0,14355000.0,-17116000.0,9450000.0,6822000.0,2628000.0,,-225504000.0,-225504000.0,-5509000.0,-189313000.0,-189313000.0,14355000.0,14355000.0,-45037000.0,-45037000.0,-60037000.0,15000000.0,-23801000.0,-23801000.0,0.0,0.0,-6685000.0,-6685000.0,,,0.0,0.0,-17116000.0,251933000.0,251933000.0,1490000.0,-426000.0,-1898000.0,3814000.0,4031000.0,2176000.0,-217000.0,-217000.0,-11779000.0,5013000.0,28052000.0,,,,69020000.0,69020000.0,,,,0.0,0.0,160137000.0,2023-06-30,
240594000.0,-15037000.0,10000000.0,210787000.0,-12666000.0,81149000.0,9450000.0,71699000.0,,7854000.0,7854000.0,-5589000.0,-192307000.0,-192307000.0,210787000.0,210787000.0,-5037000.0,-5037000.0,-15037000.0,10000000.0,-189415000.0,-189415000.0,-100202000.0,-100202000.0,-36547000.0,-36547000.0,,,0.0,0.0,-12666000.0,253260000.0,253260000.0,-95000.0,-795000.0,1752000.0,-1052000.0,-718000.0,-2448000.0,-334000.0,-334000.0,-12227000.0,5139000.0,1613000.0,0.0,,,69545000.0,69545000.0,3699000.0,3699000.0,65846000.0,-22000.0,-22000.0,189307000.0,2023-09-30,
255093000.0,-10038000.0,392784000.0,179742000.0,-7903000.0,683983000.0,81149000.0,602834000.0,,355371000.0,355371000.0,-9535000.0,-197582000.0,-197582000.0,179742000.0,179742000.0,382746000.0,382746000.0,-10038000.0,392784000.0,-15533000.0,-15533000.0,0.0,0.0,-7630000.0,-7630000.0,,,0.0,0.0,-7903000.0,262996000.0,262996000.0,6381000.0,4370000.0,-5794000.0,7805000.0,6126000.0,4909000.0,1679000.0,,-17019000.0,4914000.0,-17551000.0,,,,69015000.0,69015000.0,,,,0.0,0.0,217256000.0,2023-12-31,0.0
257769000.0,-63501000.0,0.0,9016000.0,-103000.0,211533000.0,683983000.0,-472450000.0,,-281921000.0,-281921000.0,-20858000.0,-206578000.0,-206578000.0,9016000.0,9016000.0,-63501000.0,-63501000.0,-63501000.0,0.0,-448401000.0,-448401000.0,-434298000.0,-434298000.0,0.0,0.0,,,,,-103000.0,257872000.0,257872000.0,1436000.0,5323000.0,-1968000.0,-1919000.0,-1410000.0,4282000.0,-509000.0,-509000.0,-23142000.0,8122000.0,23294000.0,,,,68636000.0,68636000.0,,,,,,179526000.0,2024-03-31,-14000000.0
