free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,preferred_stock_dividend_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,dividends_received_cfi,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_working_capital,change_in_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_foreign_currency_exchange_gain_loss,net_income_from_continuing_operations,date,asset_impairment_charge
-2130000000.0,0.0,-1145000000.0,3273000000.0,0.0,-1817000000.0,282000000.0,43000000.0,462000000.0,786000000.0,2000000.0,-326000000.0,1843000000.0,1843000000.0,-75000000.0,-382000000.0,-22000000.0,-360000000.0,0.0,0.0,0.0,2300000000.0,172000000.0,,,2128000000.0,-1145000000.0,3273000000.0,-1856000000.0,-1856000000.0,0.0,0.0,-39000000.0,232000000.0,-271000000.0,-1817000000.0,-313000000.0,-313000000.0,211000000.0,-1764000000.0,169000000.0,-966000000.0,-3000000.0,22000000.0,5000000.0,5000000.0,519000000.0,519000000.0,289000000.0,-380000000.0,663000000.0,6000000.0,408000000.0,2022-12-31,
150000000.0,-31000000.0,-1803000000.0,1986000000.0,0.0,-1830000000.0,305000000.0,50000000.0,703000000.0,462000000.0,5000000.0,236000000.0,151000000.0,151000000.0,191000000.0,-360000000.0,,-360000000.0,-31000000.0,-31000000.0,0.0,351000000.0,168000000.0,-1803000000.0,2154000000.0,183000000.0,-1803000000.0,1986000000.0,-1895000000.0,-1895000000.0,2000000.0,,-67000000.0,199000000.0,-266000000.0,-1830000000.0,1980000000.0,1980000000.0,199000000.0,252000000.0,252000000.0,,142000000.0,17000000.0,253000000.0,253000000.0,539000000.0,539000000.0,-594000000.0,-219000000.0,-374000000.0,-1000000.0,1172000000.0,2023-03-31,
-695000000.0,0.0,-1977000000.0,3628000000.0,0.0,-2452000000.0,307000000.0,70000000.0,1242000000.0,703000000.0,2000000.0,537000000.0,1306000000.0,1306000000.0,219000000.0,-396000000.0,,-374000000.0,0.0,0.0,0.0,1483000000.0,-556000000.0,1415000000.0,,2039000000.0,-1589000000.0,3628000000.0,-2526000000.0,-2526000000.0,9000000.0,,-83000000.0,157000000.0,-240000000.0,-2452000000.0,1757000000.0,1757000000.0,203000000.0,708000000.0,708000000.0,,63000000.0,14000000.0,70000000.0,70000000.0,549000000.0,549000000.0,-586000000.0,-388000000.0,-195000000.0,-3000000.0,736000000.0,2023-06-30,
-400000000.0,-1000000.0,-2238000000.0,1297000000.0,0.0,-1792000000.0,224000000.0,42000000.0,1491000000.0,1242000000.0,-1000000.0,250000000.0,741000000.0,741000000.0,1429000000.0,-375000000.0,0.0,-375000000.0,-1000000.0,-1000000.0,0.0,-312000000.0,1017000000.0,,,-1329000000.0,-2626000000.0,1297000000.0,-1883000000.0,-1883000000.0,-1000000.0,,-90000000.0,147000000.0,-237000000.0,-1792000000.0,1392000000.0,1392000000.0,266000000.0,93000000.0,93000000.0,0.0,-198000000.0,22000000.0,-89000000.0,-89000000.0,563000000.0,563000000.0,-487000000.0,-479000000.0,-11000000.0,3000000.0,854000000.0,2023-09-30,
-1234000000.0,0.0,-276000000.0,758000000.0,145000000.0,-2323000000.0,336000000.0,35000000.0,389000000.0,1491000000.0,0.0,-1102000000.0,221000000.0,221000000.0,67000000.0,-396000000.0,-22000000.0,-374000000.0,145000000.0,0.0,145000000.0,405000000.0,-77000000.0,,,482000000.0,-276000000.0,758000000.0,-2412000000.0,-2412000000.0,2000000.0,,-91000000.0,158000000.0,-249000000.0,-2323000000.0,1089000000.0,1089000000.0,244000000.0,-218000000.0,-1317000000.0,168000000.0,-18000000.0,27000000.0,15000000.0,15000000.0,576000000.0,576000000.0,-483000000.0,-395000000.0,-86000000.0,-1000000.0,856000000.0,2023-12-31,90000000.0
