ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,common_stock_equity,preferred_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,dueto_related_parties_non_current,tradeand_other_payables_non_current,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_debt_and_capital_lease_obligation,current_debt,pensionand_other_post_retirement_benefit_plans_current,current_provisions,payables_and_accrued_expenses,payables,other_payable,dueto_related_parties_current,dividends_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,defined_pension_benefit,non_current_deferred_assets,non_current_deferred_taxes_assets,duefrom_related_parties_non_current,investments_and_advances,other_investments,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,current_assets,other_current_assets,hedging_assets_current,restricted_cash,prepaid_assets,inventory,other_inventories,receivables,other_receivables,duefrom_related_parties_current,taxes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
628000000.0,628000000.0,28549000000.0,28919000000.0,24280000000.0,55145000000.0,-3987000000.0,25189000000.0,26226000000.0,909000000.0,51683000000.0,29256000000.0,2121000000.0,27135000000.0,-135000000.0,-135000000.0,14201000000.0,13069000000.0,12160000000.0,909000000.0,49318000000.0,39419000000.0,565000000.0,410000000.0,410000000.0,301000000.0,0.0,6708000000.0,4591000000.0,24548000000.0,24548000000.0,3546000000.0,9899000000.0,2025000000.0,4371000000.0,4371000000.0,484000000.0,129000000.0,2890000000.0,2890000000.0,275000000.0,,621000000.0,1994000000.0,78574000000.0,72662000000.0,2230000000.0,505000000.0,135000000.0,135000000.0,0.0,16821000000.0,3156000000.0,13665000000.0,1946000000.0,344000000.0,1602000000.0,48437000000.0,-16111000000.0,64548000000.0,4982000000.0,1468000000.0,5912000000.0,541000000.0,803000000.0,40000000.0,268000000.0,403000000.0,168000000.0,3487000000.0,685000000.0,54000000.0,113000000.0,2635000000.0,,,370000000.0,370000000.0,2022-12-31
630000000.0,630000000.0,28929000000.0,29463000000.0,24839000000.0,56241000000.0,-4426000000.0,25748000000.0,26778000000.0,909000000.0,52893000000.0,30245000000.0,2558000000.0,27687000000.0,-182000000.0,-182000000.0,14796000000.0,13073000000.0,12164000000.0,909000000.0,50304000000.0,40674000000.0,650000000.0,378000000.0,378000000.0,278000000.0,0.0,7190000000.0,4938000000.0,25206000000.0,25206000000.0,3564000000.0,9630000000.0,1787000000.0,4257000000.0,4257000000.0,344000000.0,129000000.0,3113000000.0,3113000000.0,283000000.0,41000000.0,667000000.0,2122000000.0,80549000000.0,75345000000.0,2473000000.0,511000000.0,148000000.0,148000000.0,,16895000000.0,3160000000.0,13735000000.0,1939000000.0,337000000.0,1602000000.0,50444000000.0,-16479000000.0,66923000000.0,,66923000000.0,5204000000.0,323000000.0,460000000.0,85000000.0,255000000.0,315000000.0,48000000.0,3232000000.0,498000000.0,74000000.0,79000000.0,2581000000.0,-238000000.0,2819000000.0,534000000.0,534000000.0,2023-03-31
630000000.0,630000000.0,29880000000.0,30957000000.0,25014000000.0,57904000000.0,-3604000000.0,25923000000.0,26947000000.0,909000000.0,55377000000.0,31014000000.0,3158000000.0,27856000000.0,-121000000.0,-121000000.0,15024000000.0,12953000000.0,12044000000.0,909000000.0,51713000000.0,43262000000.0,800000000.0,346000000.0,346000000.0,282000000.0,0.0,7342000000.0,5064000000.0,27521000000.0,27521000000.0,3536000000.0,8451000000.0,1845000000.0,3436000000.0,3436000000.0,364000000.0,126000000.0,2680000000.0,2680000000.0,234000000.0,5000000.0,651000000.0,1790000000.0,82727000000.0,77880000000.0,2685000000.0,520000000.0,149000000.0,149000000.0,,17166000000.0,3297000000.0,13869000000.0,1933000000.0,331000000.0,1602000000.0,52200000000.0,-16792000000.0,68992000000.0,,68992000000.0,4847000000.0,339000000.0,256000000.0,74000000.0,159000000.0,383000000.0,104000000.0,2559000000.0,489000000.0,26000000.0,74000000.0,1970000000.0,-320000000.0,2290000000.0,1077000000.0,1077000000.0,2023-06-30
629328058.0,629328058.0,29505000000.0,30654000000.0,25423000000.0,58003000000.0,-3455000000.0,26332000000.0,27349000000.0,909000000.0,55961000000.0,33258000000.0,5000000000.0,28258000000.0,-60000000.0,-60000000.0,15371000000.0,12947000000.0,12038000000.0,909000000.0,52477000000.0,43712000000.0,942000000.0,309000000.0,309000000.0,303000000.0,0.0,7403000000.0,5095000000.0,27703000000.0,27703000000.0,3584000000.0,8765000000.0,2000000000.0,2951000000.0,2951000000.0,496000000.0,126000000.0,3192000000.0,3192000000.0,219000000.0,5000000.0,734000000.0,2234000000.0,85735000000.0,80425000000.0,3197000000.0,513000000.0,155000000.0,155000000.0,,17464000000.0,3316000000.0,14148000000.0,1926000000.0,324000000.0,1602000000.0,53893000000.0,-17176000000.0,71069000000.0,,71069000000.0,5310000000.0,395000000.0,201000000.0,238000000.0,325000000.0,451000000.0,169000000.0,2551000000.0,498000000.0,42000000.0,72000000.0,1939000000.0,-432000000.0,2371000000.0,1149000000.0,1149000000.0,2023-09-30
629328058.0,629328058.0,30840000000.0,31076000000.0,25866000000.0,58862000000.0,-4620000000.0,26775000000.0,27786000000.0,909000000.0,56454000000.0,33654000000.0,4959000000.0,28695000000.0,-150000000.0,-150000000.0,15732000000.0,13113000000.0,12204000000.0,909000000.0,53527000000.0,43437000000.0,,407000000.0,407000000.0,307000000.0,0.0,7583000000.0,5254000000.0,27759000000.0,27759000000.0,3642000000.0,10090000000.0,3085000000.0,3317000000.0,3317000000.0,526000000.0,31000000.0,3131000000.0,3131000000.0,224000000.0,5000000.0,691000000.0,2211000000.0,87181000000.0,81711000000.0,2008000000.0,549000000.0,129000000.0,129000000.0,,17651000000.0,3385000000.0,14266000000.0,1920000000.0,318000000.0,1602000000.0,55683000000.0,-17535000000.0,73218000000.0,9019000000.0,1556000000.0,5470000000.0,1471000000.0,122000000.0,49000000.0,273000000.0,482000000.0,183000000.0,2837000000.0,561000000.0,31000000.0,94000000.0,2151000000.0,-480000000.0,2631000000.0,236000000.0,236000000.0,2023-12-31
