symbol,sector,market_cap,ordinary_shares_number,date,predictions,prev_market_cap,fair_market_cup_via_diff,market_cap_norm,fair_market_cap_norm
SRE,Utilities,44119801788.04879,630000000.0,2023-03-31,0.02528330140823304,44685656809.60264,45815457739.34468,70.03143140960125,72.72294879261061
SRE,Utilities,44685656809.60264,630000000.0,2023-06-30,0.0109992803577636,43850754787.37884,44333081533.18476,70.92961398349625,70.36997068759486
SRE,Utilities,43850754787.37884,629328058.0,2023-09-30,-0.009992351044648913,46404610805.1314,45940919643.87622,69.6786901997286,72.99995457039708
SRE,Utilities,46404610805.1314,629328058.0,2023-12-31,0.1586620815870175,,,73.73675814265285,
