free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_interest_payable,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
529000000.0,-48000000.0,-3000000.0,-341000000.0,-147000000.0,11000000.0,60000000.0,65000000.0,48000000.0,17000000.0,-526000000.0,-526000000.0,-40000000.0,0.0,-94000000.0,-94000000.0,-48000000.0,-48000000.0,-344000000.0,,-344000000.0,-3000000.0,-341000000.0,-133000000.0,-133000000.0,0.0,,-1000000.0,-1000000.0,-147000000.0,-147000000.0,676000000.0,676000000.0,8000000.0,19000000.0,-57000000.0,-27000000.0,2000000.0,94000000.0,93000000.0,93000000.0,1000000.0,1000000.0,19000000.0,-12000000.0,-2000000.0,54000000.0,16000000.0,-2000000.0,70000000.0,70000000.0,144000000.0,144000000.0,261000000.0,4000000.0,5000000.0,-1000000.0,365000000.0,2022-12-31
145000000.0,-62000000.0,-77000000.0,,-205000000.0,195000000.0,0.0,61000000.0,65000000.0,-4000000.0,-119000000.0,-119000000.0,-16000000.0,,-94000000.0,-94000000.0,-62000000.0,-62000000.0,53000000.0,130000000.0,-77000000.0,-77000000.0,,-235000000.0,-235000000.0,-1000000.0,-1000000.0,-29000000.0,-29000000.0,-205000000.0,-205000000.0,350000000.0,350000000.0,,-45000000.0,71000000.0,13000000.0,6000000.0,-150000000.0,-93000000.0,-93000000.0,-57000000.0,-57000000.0,-38000000.0,53000000.0,3000000.0,45000000.0,14000000.0,8000000.0,-52000000.0,-52000000.0,146000000.0,146000000.0,146000000.0,-2000000.0,0.0,-2000000.0,233000000.0,2023-03-31
323000000.0,-137000000.0,-100000000.0,,-128000000.0,10000000.0,177000000.0,59000000.0,61000000.0,-2000000.0,-323000000.0,-323000000.0,-5000000.0,,-94000000.0,-94000000.0,-137000000.0,-137000000.0,-87000000.0,13000000.0,-100000000.0,-100000000.0,,-130000000.0,-130000000.0,0.0,,-2000000.0,-2000000.0,-128000000.0,-128000000.0,451000000.0,451000000.0,,-43000000.0,-94000000.0,-8000000.0,-7000000.0,132000000.0,93000000.0,93000000.0,39000000.0,39000000.0,23000000.0,-89000000.0,4000000.0,42000000.0,17000000.0,12000000.0,-42000000.0,-42000000.0,150000000.0,150000000.0,150000000.0,1000000.0,4000000.0,-3000000.0,310000000.0,2023-06-30
291000000.0,-75000000.0,-3000000.0,0.0,-187000000.0,194000000.0,74000000.0,61000000.0,59000000.0,2000000.0,-287000000.0,-287000000.0,-32000000.0,,-93000000.0,-93000000.0,-75000000.0,-75000000.0,-91000000.0,-88000000.0,-3000000.0,-3000000.0,0.0,-189000000.0,-189000000.0,0.0,,-2000000.0,-2000000.0,-187000000.0,-187000000.0,478000000.0,478000000.0,,-110000000.0,-42000000.0,-22000000.0,1000000.0,-34000000.0,-92000000.0,-92000000.0,58000000.0,58000000.0,1000000.0,-14000000.0,4000000.0,48000000.0,14000000.0,2000000.0,9000000.0,9000000.0,144000000.0,144000000.0,144000000.0,4000000.0,3000000.0,1000000.0,363000000.0,2023-09-30
441000000.0,0.0,-1772000000.0,1670000000.0,-130000000.0,6000000.0,27000000.0,224000000.0,61000000.0,163000000.0,-276000000.0,-276000000.0,-17000000.0,0.0,-102000000.0,-102000000.0,0.0,0.0,-157000000.0,-135000000.0,-22000000.0,-22000000.0,0.0,-132000000.0,-132000000.0,4000000.0,,-6000000.0,-6000000.0,-130000000.0,-130000000.0,571000000.0,571000000.0,,-36000000.0,-7000000.0,-69000000.0,1000000.0,115000000.0,93000000.0,93000000.0,22000000.0,22000000.0,-12000000.0,-64000000.0,3000000.0,49000000.0,14000000.0,4000000.0,21000000.0,21000000.0,159000000.0,159000000.0,15000000.0,5000000.0,8000000.0,-3000000.0,352000000.0,2023-12-31
