treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,non_current_deferred_liabilities,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,non_current_note_receivables,investments_and_advances,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,leases,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,receivables,other_receivables,duefrom_related_parties_current,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date,investmentsin_subsidiariesat_cost
0.0,3891000000.0,3891000000.0,9395000000.0,9822000000.0,-9650000000.0,6101000000.0,-1943000000.0,-9650000000.0,370000000.0,-3351000000.0,5905000000.0,-3351000000.0,-3351000000.0,-4000000.0,-4000000.0,0.0,-3351000000.0,0.0,4000000.0,4000000.0,13373000000.0,10392000000.0,170000000.0,646000000.0,81000000.0,565000000.0,9576000000.0,320000000.0,9256000000.0,2981000000.0,,1322000000.0,1322000000.0,246000000.0,50000000.0,196000000.0,196000000.0,1413000000.0,165000000.0,165000000.0,1248000000.0,1248000000.0,10022000000.0,8984000000.0,304000000.0,147000000.0,147000000.0,8000000.0,412000000.0,412000000.0,6299000000.0,3050000000.0,3249000000.0,1814000000.0,-3094000000.0,4908000000.0,100000000.0,313000000.0,2483000000.0,1910000000.0,70000000.0,32000000.0,0.0,1038000000.0,326000000.0,655000000.0,81000000.0,42000000.0,574000000.0,-11000000.0,585000000.0,57000000.0,57000000.0,2022-12-31,
1000000.0,3878000000.0,3879000000.0,9460000000.0,9871000000.0,-9521000000.0,6254000000.0,-1816000000.0,-9521000000.0,358000000.0,-3259000000.0,6132000000.0,-3259000000.0,-3259000000.0,-4000000.0,-4000000.0,5000000.0,-3254000000.0,,4000000.0,4000000.0,13282000000.0,10486000000.0,195000000.0,590000000.0,79000000.0,511000000.0,9701000000.0,310000000.0,9391000000.0,2796000000.0,77000000.0,1307000000.0,1307000000.0,170000000.0,48000000.0,122000000.0,122000000.0,1242000000.0,72000000.0,72000000.0,1170000000.0,1170000000.0,10023000000.0,9043000000.0,751000000.0,147000000.0,147000000.0,,,,6262000000.0,3013000000.0,3249000000.0,1883000000.0,-2944000000.0,4827000000.0,102000000.0,477000000.0,2227000000.0,1918000000.0,71000000.0,32000000.0,0.0,980000000.0,340000000.0,587000000.0,85000000.0,,502000000.0,-10000000.0,512000000.0,53000000.0,53000000.0,2023-03-31,
1000000.0,3844000000.0,3845000000.0,9382000000.0,9776000000.0,-9337000000.0,6322000000.0,-2196000000.0,-9337000000.0,343000000.0,-3111000000.0,5797000000.0,-3111000000.0,-3111000000.0,3000000.0,3000000.0,3000000.0,-3115000000.0,,4000000.0,4000000.0,13189000000.0,9954000000.0,200000000.0,548000000.0,76000000.0,472000000.0,9206000000.0,298000000.0,8908000000.0,3235000000.0,,1287000000.0,1287000000.0,570000000.0,45000000.0,525000000.0,525000000.0,1378000000.0,165000000.0,165000000.0,1213000000.0,1213000000.0,10078000000.0,9039000000.0,764000000.0,147000000.0,147000000.0,,,,6226000000.0,2977000000.0,3249000000.0,1902000000.0,-3040000000.0,4942000000.0,105000000.0,560000000.0,2223000000.0,1950000000.0,72000000.0,32000000.0,0.0,1039000000.0,299000000.0,689000000.0,79000000.0,29000000.0,581000000.0,-14000000.0,595000000.0,51000000.0,51000000.0,2023-06-30,
,3840000000.0,3840000000.0,9295000000.0,9685000000.0,-9083000000.0,6455000000.0,-2117000000.0,-9083000000.0,337000000.0,-2893000000.0,5930000000.0,-2893000000.0,-2893000000.0,-3000000.0,-3000000.0,,-2894000000.0,,4000000.0,4000000.0,13022000000.0,9864000000.0,197000000.0,552000000.0,73000000.0,479000000.0,9115000000.0,292000000.0,8823000000.0,3158000000.0,,1248000000.0,1248000000.0,570000000.0,45000000.0,525000000.0,525000000.0,1340000000.0,73000000.0,73000000.0,1267000000.0,1267000000.0,10129000000.0,9088000000.0,753000000.0,147000000.0,147000000.0,,,,6190000000.0,2941000000.0,3249000000.0,1998000000.0,-3134000000.0,5132000000.0,107000000.0,738000000.0,2223000000.0,1959000000.0,73000000.0,32000000.0,0.0,1041000000.0,329000000.0,659000000.0,80000000.0,,579000000.0,-14000000.0,593000000.0,53000000.0,53000000.0,2023-09-30,
0.0,3843000000.0,3843000000.0,8979000000.0,9533000000.0,-8719000000.0,6630000000.0,-1955000000.0,-8719000000.0,338000000.0,-2565000000.0,6125000000.0,-2565000000.0,-2565000000.0,3000000.0,3000000.0,,-2572000000.0,,4000000.0,4000000.0,12939000000.0,9713000000.0,134000000.0,597000000.0,88000000.0,509000000.0,8982000000.0,292000000.0,8690000000.0,3226000000.0,8000000.0,1195000000.0,1195000000.0,551000000.0,46000000.0,505000000.0,505000000.0,1472000000.0,166000000.0,166000000.0,1306000000.0,1306000000.0,10374000000.0,9103000000.0,330000000.0,155000000.0,155000000.0,8000000.0,423000000.0,423000000.0,6154000000.0,2905000000.0,3249000000.0,2033000000.0,-3229000000.0,5262000000.0,106000000.0,538000000.0,2224000000.0,2288000000.0,74000000.0,32000000.0,0.0,1271000000.0,346000000.0,709000000.0,93000000.0,,616000000.0,-15000000.0,631000000.0,216000000.0,216000000.0,2023-12-31,423000000.0
