treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_debt,current_liabilities,current_debt_and_capital_lease_obligation,current_debt,current_notes_payable,payables_and_accrued_expenses,current_accrued_expenses,payables,total_tax_payable,accounts_payable,total_assets,total_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,investments_and_advances,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,restricted_cash,prepaid_assets,inventory,finished_goods,work_in_process,raw_materials,receivables,other_receivables,notes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,date
52780098.0,128266030.0,181046128.0,13264138000.0,14020193000.0,-9734441000.0,23342573000.0,1581597000.0,-9734441000.0,9322380000.0,21348240000.0,9334476000.0,12096000.0,9322380000.0,-1479669000.0,,5769228000.0,16102883000.0,377871000.0,90523000.0,90523000.0,0.0,21186411000.0,15483008000.0,898703000.0,807124000.0,807124000.0,1751321000.0,1751321000.0,12025860000.0,12025860000.0,5703403000.0,1994333000.0,1994333000.0,1994333000.0,3709070000.0,1506086000.0,2202984000.0,236227000.0,1966757000.0,30520887000.0,23235887000.0,133348000.0,133348000.0,1206194000.0,1206194000.0,19056821000.0,8387917000.0,10668904000.0,2839524000.0,-3890699000.0,6730223000.0,,,,,,7285000000.0,,,462093000.0,3095722000.0,867470000.0,1561760000.0,666492000.0,2949519000.0,241597000.0,129877000.0,2578045000.0,-32000000.0,2610045000.0,777666000.0,21611000.0,756055000.0,2022-12-31
52750023.0,128296105.0,181046128.0,12870392000.0,13405223000.0,-9336768000.0,23186520000.0,1445245000.0,-9336768000.0,9781297000.0,21193601000.0,9793165000.0,11868000.0,9781297000.0,-1388628000.0,-1388628000.0,5799252000.0,16522900000.0,355754000.0,90523000.0,90523000.0,0.0,20722562000.0,14934393000.0,960417000.0,781139000.0,781139000.0,1780533000.0,1780533000.0,11412304000.0,11412304000.0,5788169000.0,1992919000.0,1992919000.0,1992919000.0,3795250000.0,1444296000.0,2350954000.0,270807000.0,2080147000.0,30515727000.0,23282313000.0,131782000.0,131782000.0,1188671000.0,1188671000.0,19118065000.0,8287517000.0,10830548000.0,2843795000.0,-3963939000.0,6807734000.0,,,,,,7233414000.0,376066000.0,0.0,,3067614000.0,831620000.0,1569885000.0,666109000.0,3231437000.0,237318000.0,112585000.0,2881534000.0,-33000000.0,2914534000.0,558297000.0,23466000.0,534831000.0,2023-03-31
52613046.0,128433082.0,181046128.0,12084277000.0,12559459000.0,-8752320000.0,22886347000.0,-901141000.0,-8752320000.0,10326888000.0,19123172000.0,10338279000.0,11391000.0,10326888000.0,-1292872000.0,-1292872000.0,5817787000.0,17041502000.0,305522000.0,90523000.0,90523000.0,0.0,19626193000.0,11890823000.0,893355000.0,551510000.0,551510000.0,1649674000.0,1649674000.0,8796284000.0,8796284000.0,7735370000.0,3763175000.0,3763175000.0,3763175000.0,3972195000.0,1546690000.0,2425505000.0,374571000.0,2050934000.0,29964472000.0,23130243000.0,81429000.0,81429000.0,1104576000.0,1104576000.0,19079208000.0,8450614000.0,10628594000.0,2865030000.0,-4000515000.0,6865545000.0,342289000.0,4086334000.0,2051546000.0,385376000.0,0.0,6834229000.0,,,306314000.0,2907879000.0,794128000.0,1488665000.0,625086000.0,3136464000.0,206879000.0,102288000.0,2827297000.0,-32000000.0,2859297000.0,483572000.0,8390000.0,475182000.0,2023-06-30
52570304.0,128475824.0,181046128.0,11741562000.0,12190488000.0,-8149705000.0,22755870000.0,-837461000.0,-8149705000.0,10565382000.0,19161445000.0,10574950000.0,9568000.0,10565382000.0,-1514947000.0,-1514947000.0,5849265000.0,17501909000.0,337162000.0,90523000.0,90523000.0,0.0,19017767000.0,11350711000.0,671537000.0,493278000.0,493278000.0,1589833000.0,1589833000.0,8596063000.0,8596063000.0,7667056000.0,3594425000.0,3594425000.0,,4072631000.0,1530861000.0,2541770000.0,505018000.0,2036752000.0,29592717000.0,22763122000.0,72457000.0,72457000.0,1135070000.0,1135070000.0,18715087000.0,8191958000.0,10523129000.0,2840508000.0,-4029507000.0,6870015000.0,,,,,,6829595000.0,307474000.0,,,3028748000.0,800236000.0,1571430000.0,657082000.0,3036517000.0,196838000.0,99259000.0,2740420000.0,-32000000.0,2772420000.0,456856000.0,7930000.0,448926000.0,2023-09-30
52635274.0,128410854.0,181046128.0,11407048000.0,11789863000.0,-7522787000.0,23092441000.0,-767213000.0,-7522787000.0,11302578000.0,19411274000.0,11312379000.0,9801000.0,11302578000.0,-1241216000.0,-1241216000.0,5892999000.0,17993453000.0,352817000.0,90523000.0,90523000.0,0.0,18382556000.0,10885483000.0,714838000.0,482752000.0,482752000.0,1579197000.0,1579197000.0,8108696000.0,8108696000.0,7497073000.0,3681167000.0,3681167000.0,,3815906000.0,1541850000.0,2274056000.0,302113000.0,1971943000.0,29694935000.0,22965075000.0,77256000.0,77256000.0,1156710000.0,1156710000.0,18825365000.0,8153468000.0,10671897000.0,2905744000.0,-4154974000.0,7060718000.0,,,,,,6729860000.0,309985000.0,,,3092923000.0,842125000.0,1580288000.0,670510000.0,2933084000.0,211389000.0,110291000.0,2611404000.0,-26000000.0,2637404000.0,393868000.0,11053000.0,382815000.0,2023-12-31
