free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,gain_loss_on_investment_securities,net_foreign_currency_exchange_gain_loss,gain_loss_on_sale_of_ppe,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
516627000.0,-53827000.0,-296970000.0,247000000.0,-102149000.0,756055000.0,502307000.0,3857000.0,249891000.0,-274573000.0,-274573000.0,-157000.0,565000.0,-171184000.0,-171184000.0,-53827000.0,-53827000.0,-49970000.0,347482000.0,,,-397452000.0,-409400000.0,11948000.0,-94312000.0,-94312000.0,4736000.0,-3384000.0,14127000.0,-17511000.0,5960000.0,5960000.0,0.0,525000.0,525000.0,-102149000.0,618776000.0,618776000.0,6571000.0,25276000.0,-9541000.0,-71057000.0,-215622000.0,-112314000.0,-103308000.0,-98475000.0,-4833000.0,-4833000.0,36032000.0,80679000.0,160804000.0,160804000.0,5138000.0,24691000.0,-62141000.0,-62141000.0,229744000.0,229744000.0,142256000.0,142256000.0,87488000.0,19312000.0,-965000.0,22862000.0,1736000.0,-4321000.0,395461000.0,2022-12-31
631861000.0,-81663000.0,-652807000.0,23407000.0,-86899000.0,534831000.0,756055000.0,3440000.0,-224664000.0,-880239000.0,-880239000.0,0.0,1696000.0,-170872000.0,-170872000.0,-81663000.0,-81663000.0,-629400000.0,23406000.0,,23406000.0,-652806000.0,-652807000.0,1000.0,-63185000.0,-63185000.0,701000.0,-1596000.0,4481000.0,-6077000.0,24420000.0,24420000.0,0.0,189000.0,189000.0,-86899000.0,718760000.0,718760000.0,-96591000.0,-27973000.0,-16523000.0,-27877000.0,130505000.0,-12141000.0,142646000.0,109652000.0,32994000.0,32994000.0,86197000.0,28973000.0,-269893000.0,-269893000.0,6315000.0,27827000.0,-41674000.0,-41674000.0,225341000.0,225341000.0,145147000.0,145147000.0,80194000.0,6582000.0,-1449000.0,-4156000.0,1281000.0,10906000.0,590960000.0,2023-03-31
1076892000.0,-94592000.0,-976970000.0,-247007000.0,-108144000.0,475182000.0,534831000.0,3005000.0,-62654000.0,-1155793000.0,-1155793000.0,-4694000.0,656000.0,-190822000.0,-190822000.0,-94592000.0,-94592000.0,-866341000.0,99178000.0,,,-965519000.0,-976970000.0,11451000.0,-91897000.0,-91897000.0,-1858000.0,15195000.0,21711000.0,-6516000.0,1487000.0,1487000.0,0.0,1423000.0,1423000.0,-108144000.0,1185036000.0,1185036000.0,237652000.0,-156162000.0,-48106000.0,85037000.0,116726000.0,77663000.0,39063000.0,-27205000.0,66268000.0,66268000.0,65900000.0,80615000.0,93642000.0,93642000.0,6634000.0,25184000.0,2060000.0,2060000.0,209063000.0,209063000.0,126296000.0,126296000.0,82767000.0,-4635000.0,-444000.0,-9280000.0,5089000.0,0.0,709078000.0,2023-06-30
552213000.0,-79330000.0,-346411000.0,0.0,-97746000.0,448926000.0,475182000.0,-2359000.0,-23897000.0,-617862000.0,-617862000.0,-2883000.0,1182000.0,-190420000.0,-190420000.0,-79330000.0,-79330000.0,-346411000.0,-169785000.0,-169785000.0,,-176626000.0,-176626000.0,0.0,-55994000.0,-55994000.0,4801000.0,-450000.0,4027000.0,-4477000.0,36691000.0,36691000.0,0.0,710000.0,710000.0,-97746000.0,649959000.0,649959000.0,-254971000.0,-53086000.0,-78954000.0,-38589000.0,-27209000.0,-168893000.0,141684000.0,4768000.0,136916000.0,136916000.0,16915000.0,-137995000.0,63947000.0,63947000.0,6944000.0,77894000.0,-56027000.0,-56027000.0,240387000.0,240387000.0,155520000.0,155520000.0,84867000.0,-15340000.0,-1402000.0,-2011000.0,1333000.0,-13260000.0,651072000.0,2023-09-30
595657000.0,-58992000.0,133932000.0,11839000.0,-106371000.0,382815000.0,448926000.0,-5640000.0,-60471000.0,-687377000.0,-687377000.0,0.0,746000.0,-190695000.0,-190695000.0,-58992000.0,-58992000.0,-438436000.0,-414422000.0,,,-24014000.0,-35853000.0,11839000.0,-75122000.0,-75122000.0,-5239000.0,-2066000.0,2853000.0,-4919000.0,37904000.0,37904000.0,0.0,650000.0,650000.0,-106371000.0,702028000.0,702028000.0,-195199000.0,-11407000.0,37882000.0,-26806000.0,-313049000.0,-8863000.0,-304186000.0,-90976000.0,-213210000.0,-213210000.0,729000.0,-32037000.0,149489000.0,149489000.0,5729000.0,30167000.0,-25565000.0,-25565000.0,227778000.0,227778000.0,142027000.0,142027000.0,85751000.0,-22939000.0,-78000.0,-13921000.0,3764000.0,-12704000.0,682057000.0,2023-12-31
