free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,other_non_cash_items,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,pension_and_employee_benefit_expense,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
977000000.0,0.0,-4000000.0,0.0,-209000000.0,294000000.0,231000000.0,-11000000.0,74000000.0,-895000000.0,-894000000.0,-2000000.0,12000000.0,-322000000.0,,0.0,0.0,-583000000.0,-579000000.0,-4000000.0,-4000000.0,0.0,-217000000.0,-218000000.0,-20000000.0,13000000.0,,,2000000.0,0.0,2000000.0,-3000000.0,-3000000.0,-209000000.0,1186000000.0,1187000000.0,280000000.0,27000000.0,-54000000.0,-54000000.0,238000000.0,238000000.0,-27000000.0,-27000000.0,0.0,722000000.0,2022-12-31
209000000.0,0.0,-3000000.0,318000000.0,-126000000.0,235000000.0,294000000.0,11000000.0,-70000000.0,-281000000.0,-279000000.0,-43000000.0,17000000.0,-334000000.0,-334000000.0,0.0,0.0,79000000.0,-236000000.0,315000000.0,-3000000.0,318000000.0,-124000000.0,-123000000.0,-15000000.0,14000000.0,41000000.0,-27000000.0,0.0,,0.0,3000000.0,3000000.0,-126000000.0,335000000.0,335000000.0,-498000000.0,-31000000.0,17000000.0,17000000.0,238000000.0,238000000.0,-30000000.0,-30000000.0,0.0,639000000.0,2023-03-31
690000000.0,0.0,-2000000.0,500000000.0,-160000000.0,353000000.0,235000000.0,5000000.0,113000000.0,168000000.0,167000000.0,-12000000.0,29000000.0,-358000000.0,,0.0,0.0,509000000.0,11000000.0,498000000.0,-2000000.0,500000000.0,-906000000.0,-907000000.0,17000000.0,-691000000.0,1000000.0,-692000000.0,-69000000.0,,-69000000.0,-3000000.0,-3000000.0,-160000000.0,850000000.0,850000000.0,-124000000.0,43000000.0,-20000000.0,-20000000.0,228000000.0,228000000.0,-22000000.0,-22000000.0,0.0,745000000.0,2023-06-30
913000000.0,0.0,-6000000.0,0.0,-228000000.0,348000000.0,353000000.0,2000000.0,-7000000.0,-394000000.0,-396000000.0,-2000000.0,27000000.0,-343000000.0,,0.0,0.0,-76000000.0,-70000000.0,-6000000.0,-6000000.0,0.0,-752000000.0,-752000000.0,-11000000.0,-566000000.0,19000000.0,-585000000.0,-1000000.0,,-1000000.0,54000000.0,54000000.0,-228000000.0,1141000000.0,1141000000.0,186000000.0,-68000000.0,-66000000.0,-66000000.0,229000000.0,229000000.0,-33000000.0,-33000000.0,0.0,893000000.0,2023-09-30
1055000000.0,0.0,-8000000.0,0.0,-243000000.0,488000000.0,348000000.0,-2000000.0,142000000.0,-364000000.0,-363000000.0,-1000000.0,5000000.0,-344000000.0,,0.0,0.0,-24000000.0,-16000000.0,-8000000.0,-8000000.0,0.0,-793000000.0,-792000000.0,-46000000.0,-526000000.0,,,0.0,,0.0,22000000.0,22000000.0,-243000000.0,1298000000.0,1298000000.0,287000000.0,-20000000.0,-113000000.0,-113000000.0,231000000.0,231000000.0,-33000000.0,-33000000.0,0.0,946000000.0,2023-12-31
