free_cash_flow,repurchase_of_capital_stock,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,common_stock_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date
682924000.0,-39520000.0,0.0,-31805000.0,514000.0,30176000.0,1057843000.0,419259000.0,2085000.0,636499000.0,-46431000.0,-46431000.0,,40000.0,-39520000.0,-39520000.0,0.0,-31799000.0,-31799000.0,-31799000.0,6000.0,-31805000.0,714729000.0,714729000.0,416491000.0,-2282000.0,2075000.0,12333000.0,98747000.0,57369000.0,41378000.0,4357000.0,37021000.0,37021000.0,-24991000.0,201678000.0,128931000.0,109085000.0,571000.0,7580000.0,265000.0,-1131000.0,-1131000.0,12071000.0,12071000.0,12071000.0,220000.0,-6000.0,278662000.0,2022-12-31
34573000.0,-119198000.0,1124000.0,-24966000.0,465000.0,75147000.0,981795000.0,1057843000.0,-493000.0,-75555000.0,-110134000.0,-110134000.0,5414000.0,2526000.0,-118074000.0,-119198000.0,1124000.0,-24960000.0,-24960000.0,-24960000.0,6000.0,-24966000.0,59539000.0,59539000.0,-46681000.0,-1969000.0,23668000.0,-1401000.0,-325951000.0,-31153000.0,-294798000.0,-235759000.0,-59039000.0,-59039000.0,42173000.0,190513000.0,26286000.0,26539000.0,577000.0,8767000.0,-977000.0,-9376000.0,-9376000.0,12769000.0,12769000.0,12769000.0,2673000.0,2673000.0,91787000.0,2023-03-31
94530000.0,-26167000.0,,-30732000.0,473000.0,19712000.0,1046889000.0,981795000.0,-3817000.0,68911000.0,-25619000.0,-25619000.0,,548000.0,-26167000.0,-26167000.0,,-30732000.0,-30732000.0,-30732000.0,,-30732000.0,125262000.0,125262000.0,44306000.0,7657000.0,3495000.0,-1933000.0,231507000.0,-33247000.0,264754000.0,254063000.0,10691000.0,10691000.0,-8472000.0,-207701000.0,19753000.0,33282000.0,558000.0,6989000.0,-2974000.0,478000.0,478000.0,12353000.0,12353000.0,12353000.0,,0.0,63552000.0,2023-06-30
-30438000.0,-193228000.0,,-26704000.0,482000.0,27434000.0,823051000.0,1046889000.0,-1904000.0,-221934000.0,-191530000.0,-191530000.0,,533000.0,-192063000.0,-193228000.0,,-26670000.0,-26670000.0,-26670000.0,,-26704000.0,-3734000.0,-3734000.0,-214442000.0,1252000.0,-8412000.0,47000.0,26559000.0,31768000.0,-5209000.0,-38689000.0,33480000.0,33480000.0,-26797000.0,14221000.0,-221312000.0,-226353000.0,573000.0,9730000.0,10672000.0,-1744000.0,-1744000.0,12785000.0,12785000.0,,,145000.0,178547000.0,2023-09-30
923688000.0,-100393000.0,0.0,-16642000.0,403000.0,61056000.0,1650802000.0,823051000.0,3012000.0,824739000.0,-98949000.0,-98949000.0,,1444000.0,-100393000.0,-100393000.0,0.0,-16642000.0,-16642000.0,-16642000.0,0.0,-16642000.0,940330000.0,940330000.0,522311000.0,-721000.0,506000.0,-4709000.0,168500000.0,93521000.0,74979000.0,27122000.0,47857000.0,47857000.0,12771000.0,187369000.0,158595000.0,160692000.0,520000.0,11968000.0,-4357000.0,4116000.0,4116000.0,15763000.0,15763000.0,,90000.0,90000.0,389919000.0,2023-12-31
