treasury_shares_number,preferred_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,line_of_credit,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,investments_and_advances,long_term_equity_investment,investmentsin_associatesat_cost,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,assets_held_for_sale_current,inventory,finished_goods,work_in_process,raw_materials,receivables,other_receivables,taxes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
61661493.0,9600000.0,108473932.0,170135425.0,13171000000.0,15126000000.0,-5610000000.0,20316000000.0,2543000000.0,-5610000000.0,447000000.0,5637000000.0,19010000000.0,6105000000.0,468000000.0,5637000000.0,-518000000.0,-518000000.0,5491000000.0,11274000000.0,372000000.0,0.0,0.0,0.0,20167000000.0,16099000000.0,387000000.0,411000000.0,1564000000.0,1564000000.0,13737000000.0,364000000.0,13373000000.0,4068000000.0,569000000.0,1389000000.0,83000000.0,1306000000.0,1006000000.0,300000000.0,25000000.0,2085000000.0,416000000.0,265000000.0,1669000000.0,151000000.0,43000000.0,1518000000.0,26272000000.0,19661000000.0,547000000.0,808000000.0,808000000.0,1062000000.0,1062000000.0,1062000000.0,11247000000.0,4105000000.0,7142000000.0,5997000000.0,-3687000000.0,9684000000.0,938000000.0,413000000.0,6897000000.0,1062000000.0,374000000.0,0.0,6611000000.0,241000000.0,,2808000000.0,1820000000.0,202000000.0,786000000.0,2054000000.0,315000000.0,360000000.0,1379000000.0,-15000000.0,1394000000.0,1508000000.0,1508000000.0,2022-12-31
61661493.0,9600000.0,108786738.0,170448231.0,13615000000.0,15251000000.0,-5564000000.0,20443000000.0,2597000000.0,-5564000000.0,469000000.0,5661000000.0,19057000000.0,6130000000.0,469000000.0,5661000000.0,-502000000.0,-502000000.0,5491000000.0,11289000000.0,365000000.0,0.0,0.0,0.0,19960000000.0,16109000000.0,425000000.0,411000000.0,1518000000.0,1518000000.0,13755000000.0,359000000.0,13396000000.0,3851000000.0,510000000.0,1496000000.0,110000000.0,1386000000.0,1168000000.0,218000000.0,25000000.0,1820000000.0,278000000.0,155000000.0,1542000000.0,97000000.0,6000000.0,1445000000.0,26090000000.0,19642000000.0,553000000.0,813000000.0,813000000.0,1049000000.0,1049000000.0,,11225000000.0,4086000000.0,7139000000.0,6002000000.0,-3791000000.0,9793000000.0,,9793000000.0,,,,,6448000000.0,219000000.0,,2749000000.0,1811000000.0,210000000.0,728000000.0,2313000000.0,707000000.0,,1606000000.0,,,1167000000.0,1167000000.0,2023-03-31
61611401.0,9600000.0,108847435.0,170458836.0,13100000000.0,14857000000.0,-5446000000.0,20020000000.0,2330000000.0,-5446000000.0,461000000.0,5624000000.0,18513000000.0,6088000000.0,464000000.0,5624000000.0,-702000000.0,-702000000.0,5490000000.0,11433000000.0,383000000.0,0.0,0.0,0.0,19561000000.0,15639000000.0,492000000.0,406000000.0,1505000000.0,1505000000.0,13236000000.0,347000000.0,12889000000.0,3922000000.0,505000000.0,1621000000.0,114000000.0,1507000000.0,1300000000.0,207000000.0,25000000.0,1771000000.0,422000000.0,290000000.0,1349000000.0,106000000.0,7000000.0,1243000000.0,25649000000.0,19397000000.0,523000000.0,832000000.0,832000000.0,1028000000.0,1028000000.0,,11070000000.0,4007000000.0,7063000000.0,5944000000.0,-3830000000.0,9774000000.0,,9774000000.0,,,,,6252000000.0,268000000.0,211000000.0,2514000000.0,1632000000.0,202000000.0,680000000.0,1963000000.0,625000000.0,,1338000000.0,,,1296000000.0,1296000000.0,2023-06-30
61611401.0,9600000.0,108854038.0,170465439.0,12342000000.0,14146000000.0,-4444000000.0,20190000000.0,2271000000.0,-4444000000.0,447000000.0,6491000000.0,18782000000.0,6949000000.0,458000000.0,6491000000.0,-713000000.0,-713000000.0,5490000000.0,12308000000.0,386000000.0,0.0,0.0,0.0,18589000000.0,14973000000.0,453000000.0,396000000.0,1499000000.0,1499000000.0,12625000000.0,334000000.0,12291000000.0,3616000000.0,399000000.0,1521000000.0,113000000.0,1408000000.0,1203000000.0,205000000.0,25000000.0,1671000000.0,286000000.0,137000000.0,1385000000.0,122000000.0,18000000.0,1263000000.0,25538000000.0,19651000000.0,535000000.0,1074000000.0,1074000000.0,1245000000.0,1245000000.0,,10935000000.0,3944000000.0,6991000000.0,5862000000.0,-3881000000.0,9743000000.0,,9743000000.0,,,,,5887000000.0,284000000.0,,2337000000.0,1573000000.0,169000000.0,595000000.0,1909000000.0,570000000.0,,1339000000.0,,,1357000000.0,1357000000.0,2023-09-30
61570314.0,9600000.0,108906426.0,170476740.0,11879000000.0,14098000000.0,-3861000000.0,20775000000.0,2146000000.0,-3861000000.0,414000000.0,7091000000.0,19392000000.0,7552000000.0,461000000.0,7091000000.0,-744000000.0,-744000000.0,5488000000.0,12929000000.0,394000000.0,0.0,0.0,0.0,19045000000.0,14973000000.0,591000000.0,457000000.0,1299000000.0,1299000000.0,12626000000.0,325000000.0,12301000000.0,4072000000.0,491000000.0,1472000000.0,89000000.0,1383000000.0,1171000000.0,212000000.0,25000000.0,2084000000.0,421000000.0,246000000.0,1663000000.0,153000000.0,25000000.0,1510000000.0,26597000000.0,20379000000.0,524000000.0,1677000000.0,1677000000.0,1220000000.0,1220000000.0,1220000000.0,10952000000.0,3975000000.0,6977000000.0,6006000000.0,-4080000000.0,10086000000.0,1080000000.0,422000000.0,7157000000.0,1082000000.0,345000000.0,0.0,6218000000.0,272000000.0,,2357000000.0,1604000000.0,160000000.0,593000000.0,1784000000.0,214000000.0,327000000.0,1243000000.0,-12000000.0,1255000000.0,1805000000.0,1805000000.0,2023-12-31
