free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,other_non_cash_items,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depletion,depreciation_and_amortization,depreciation,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_foreign_currency_exchange_gain_loss,net_income_from_continuing_operations,date
8663000000.0,-3750000000.0,-293000000.0,-15000000.0,-3835000000.0,205000000.0,2398000000.0,19121000000.0,16697000000.0,87000000.0,2337000000.0,-6449000000.0,-6449000000.0,-11000000.0,333000000.0,-2713000000.0,-2713000000.0,-3750000000.0,-3750000000.0,-308000000.0,-15000000.0,0.0,-15000000.0,-293000000.0,-293000000.0,,-3712000000.0,-3712000000.0,-33000000.0,35000000.0,33000000.0,2000000.0,121000000.0,121000000.0,0.0,-3835000000.0,12498000000.0,12498000000.0,1661000000.0,953000000.0,-2651000000.0,-2651000000.0,-2532000000.0,-119000000.0,-119000000.0,253000000.0,1240000000.0,2111000000.0,-521000000.0,414000000.0,414000000.0,4995000000.0,231000000.0,4764000000.0,4764000000.0,-1382000000.0,-1623000000.0,1661000000.0,241000000.0,6378000000.0,2022-12-31
4167000000.0,-3753000000.0,-100000000.0,0.0,-3038000000.0,53000000.0,1830000000.0,16899000000.0,19121000000.0,-47000000.0,-2175000000.0,-6573000000.0,-6573000000.0,-9000000.0,146000000.0,-2857000000.0,-2857000000.0,-3753000000.0,-3753000000.0,-100000000.0,-87000000.0,-87000000.0,0.0,-13000000.0,-13000000.0,,-2807000000.0,-2807000000.0,48000000.0,95000000.0,95000000.0,0.0,88000000.0,88000000.0,,-3038000000.0,7205000000.0,7205000000.0,687000000.0,-1815000000.0,-1466000000.0,-1466000000.0,-1849000000.0,383000000.0,383000000.0,-822000000.0,-985000000.0,1458000000.0,-1128000000.0,790000000.0,790000000.0,3631000000.0,105000000.0,3526000000.0,3526000000.0,-1565000000.0,-1588000000.0,687000000.0,23000000.0,6605000000.0,2023-03-31
2540000000.0,-4375000000.0,-1746000000.0,150000000.0,-3757000000.0,179000000.0,4786000000.0,10400000000.0,16899000000.0,-104000000.0,-6395000000.0,-8748000000.0,-8748000000.0,6000000.0,35000000.0,-2818000000.0,-2818000000.0,-4375000000.0,-4375000000.0,-1596000000.0,-17000000.0,-17000000.0,0.0,-1579000000.0,-1729000000.0,,-3944000000.0,-3944000000.0,-66000000.0,-186000000.0,101000000.0,-287000000.0,65000000.0,65000000.0,,-3757000000.0,6297000000.0,6297000000.0,789000000.0,-3133000000.0,-2330000000.0,-2330000000.0,1318000000.0,-3648000000.0,-3648000000.0,-584000000.0,34000000.0,-253000000.0,-437000000.0,671000000.0,671000000.0,3559000000.0,38000000.0,3521000000.0,3521000000.0,-1160000000.0,-1240000000.0,789000000.0,80000000.0,6008000000.0,2023-06-30
5000000000.0,-3390000000.0,-2394000000.0,0.0,-4673000000.0,60000000.0,1573000000.0,7006000000.0,10400000000.0,-36000000.0,-3358000000.0,-8621000000.0,-8621000000.0,-41000000.0,56000000.0,-2852000000.0,-2852000000.0,-3390000000.0,-3390000000.0,-2394000000.0,71000000.0,71000000.0,0.0,-2465000000.0,-2465000000.0,0.0,-4410000000.0,-4410000000.0,-6000000.0,175000000.0,177000000.0,-2000000.0,94000000.0,94000000.0,,-4673000000.0,9673000000.0,9673000000.0,392000000.0,767000000.0,2762000000.0,2762000000.0,2237000000.0,525000000.0,525000000.0,285000000.0,-185000000.0,-2095000000.0,-572000000.0,-115000000.0,-115000000.0,4197000000.0,172000000.0,4025000000.0,4025000000.0,-1551000000.0,-1313000000.0,392000000.0,-238000000.0,6555000000.0,2023-09-30
8073000000.0,-3421000000.0,-100000000.0,135000000.0,-4361000000.0,173000000.0,2227000000.0,9275000000.0,7006000000.0,73000000.0,2196000000.0,-6167000000.0,-6167000000.0,4000000.0,24000000.0,-2809000000.0,-2809000000.0,-3421000000.0,-3421000000.0,35000000.0,168000000.0,33000000.0,135000000.0,-133000000.0,-133000000.0,0.0,-4071000000.0,-4071000000.0,168000000.0,91000000.0,91000000.0,0.0,31000000.0,31000000.0,,-4361000000.0,12434000000.0,12434000000.0,2378000000.0,996000000.0,-1816000000.0,-1816000000.0,-1755000000.0,-61000000.0,-61000000.0,-81000000.0,816000000.0,2077000000.0,1767000000.0,-1048000000.0,-1048000000.0,6375000000.0,121000000.0,6254000000.0,6254000000.0,-277000000.0,-990000000.0,,713000000.0,2243000000.0,2023-12-31
