treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,employee_benefits,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,current_deferred_liabilities,current_deferred_revenue,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,financial_assets,investments_and_advances,long_term_equity_investment,investmentsin_joint_venturesat_cost,investment_properties,net_ppe,gross_ppe,other_properties,current_assets,assets_held_for_sale_current,restricted_cash,prepaid_assets,inventory,finished_goods,receivables,other_receivables,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
18312000.0,109625000.0,127937000.0,1982655000.0,3469073000.0,6006088000.0,9335497000.0,8190004000.0,6006088000.0,139664000.0,6006088000.0,9335497000.0,6021840000.0,15752000.0,6006088000.0,37618000.0,37618000.0,916327000.0,6166732000.0,716786000.0,1279000.0,1279000.0,0.0,6266874000.0,3857091000.0,223609000.0,3469073000.0,139664000.0,3329409000.0,164409000.0,2409783000.0,731561000.0,731561000.0,1678222000.0,767332000.0,31988000.0,910890000.0,291479000.0,291479000.0,619411000.0,12288714000.0,1688927000.0,135604000.0,71929000.0,852314000.0,852314000.0,852314000.0,224593000.0,404487000.0,404487000.0,404487000.0,10599787000.0,185150000.0,187911000.0,44307000.0,8733326000.0,8733326000.0,102339000.0,102339000.0,1346754000.0,1346754000.0,2022-10-31
17165000.0,110772000.0,127937000.0,2420663000.0,3355986000.0,6201347000.0,9413619000.0,8179904000.0,6201347000.0,143714000.0,6201347000.0,9413619000.0,6216994000.0,15647000.0,6201347000.0,34154000.0,34154000.0,865775000.0,6335574000.0,696115000.0,1279000.0,1279000.0,0.0,5767889000.0,3660688000.0,147807000.0,3355986000.0,143714000.0,3212272000.0,156895000.0,2107201000.0,711971000.0,711971000.0,1395230000.0,755590000.0,34654000.0,639640000.0,129149000.0,129149000.0,510491000.0,11984883000.0,1697778000.0,102732000.0,40298000.0,908949000.0,908949000.0,908949000.0,230691000.0,415108000.0,415108000.0,415108000.0,10287105000.0,82518000.0,180207000.0,35396000.0,9099485000.0,9099485000.0,97890000.0,97890000.0,791609000.0,791609000.0,2023-01-31
18505000.0,109432000.0,127937000.0,2072506000.0,2977352000.0,6420220000.0,9254671000.0,8018589000.0,6420220000.0,142901000.0,6420220000.0,9254671000.0,6435726000.0,15506000.0,6420220000.0,33875000.0,33875000.0,945019000.0,6632502000.0,697583000.0,1279000.0,1279000.0,0.0,5553750000.0,3297195000.0,170448000.0,2977352000.0,142901000.0,2834451000.0,149395000.0,2256555000.0,710405000.0,710405000.0,1546150000.0,823607000.0,32212000.0,722543000.0,171643000.0,171643000.0,550900000.0,11989476000.0,1714332000.0,110245000.0,37493000.0,887643000.0,887643000.0,887643000.0,261980000.0,416971000.0,416971000.0,416971000.0,10275144000.0,112603000.0,171343000.0,28312000.0,9107878000.0,9107878000.0,93063000.0,93063000.0,761945000.0,761945000.0,2023-04-30
19888000.0,108049000.0,127937000.0,1796220000.0,2974605000.0,6693393000.0,9522982000.0,8244858000.0,6693393000.0,145016000.0,6693393000.0,9522982000.0,6710483000.0,17090000.0,6693393000.0,39476000.0,39476000.0,1067405000.0,7024286000.0,695757000.0,1279000.0,1279000.0,0.0,5643191000.0,3295962000.0,175906000.0,2974605000.0,145016000.0,2829589000.0,145451000.0,2347229000.0,670877000.0,670877000.0,1676352000.0,940362000.0,31044000.0,735990000.0,163872000.0,163872000.0,572118000.0,12353674000.0,1761587000.0,116553000.0,39632000.0,900363000.0,900363000.0,900363000.0,289802000.0,415237000.0,415237000.0,415237000.0,10592087000.0,80417000.0,151350000.0,34005000.0,9203524000.0,9203524000.0,89422000.0,89422000.0,1033369000.0,1033369000.0,2023-07-31
9146000.0,103791000.0,112937000.0,1560399000.0,2984333000.0,6797156000.0,9657623000.0,8466118000.0,6797156000.0,123866000.0,6797156000.0,9657623000.0,6813202000.0,16046000.0,6797156000.0,40910000.0,40910000.0,619150000.0,6675719000.0,698548000.0,1129000.0,1129000.0,0.0,5713816000.0,3403188000.0,212684000.0,2984333000.0,123866000.0,2860467000.0,206171000.0,2310628000.0,593625000.0,593625000.0,1717003000.0,953153000.0,30044000.0,763850000.0,166268000.0,166268000.0,597582000.0,12527018000.0,1750272000.0,97581000.0,41612000.0,959041000.0,959041000.0,959041000.0,225261000.0,426777000.0,426777000.0,426777000.0,10776746000.0,110555000.0,128803000.0,43763000.0,9057578000.0,9057578000.0,135979000.0,135979000.0,1300068000.0,1300068000.0,2023-10-31
8627000.0,104310000.0,112937000.0,1968964000.0,2847171000.0,7019271000.0,9743028000.0,8242988000.0,7019271000.0,123414000.0,7019271000.0,9743028000.0,7035645000.0,16374000.0,7019271000.0,37012000.0,37012000.0,597632000.0,6892821000.0,685941000.0,1129000.0,1129000.0,0.0,5486310000.0,3006788000.0,159617000.0,2847171000.0,123414000.0,2723757000.0,,2479522000.0,589143000.0,589143000.0,1890379000.0,1125739000.0,31302000.0,764640000.0,154181000.0,154181000.0,610459000.0,12521955000.0,1799445000.0,110811000.0,27061000.0,995811000.0,995811000.0,,241226000.0,424536000.0,424536000.0,424536000.0,10722510000.0,73270000.0,136408000.0,37561000.0,9581482000.0,9581482000.0,138996000.0,138996000.0,754793000.0,754793000.0,2024-01-31
