free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,sale_of_business,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
496000000.0,-11000000.0,-124000000.0,24000000.0,-105000000.0,39000000.0,20000000.0,467000000.0,117000000.0,350000000.0,-161000000.0,-161000000.0,0.0,-50000000.0,,-11000000.0,-11000000.0,-100000000.0,-100000000.0,-100000000.0,0.0,-90000000.0,-90000000.0,15000000.0,0.0,,0.0,-105000000.0,601000000.0,601000000.0,354000000.0,-28000000.0,-42000000.0,24000000.0,-9000000.0,409000000.0,85000000.0,14000000.0,8000000.0,0.0,16000000.0,16000000.0,95000000.0,95000000.0,35000000.0,35000000.0,60000000.0,-9000000.0,-9000000.0,123000000.0,2022-12-31
-52000000.0,-9000000.0,-10000000.0,,-43000000.0,12000000.0,,318000000.0,467000000.0,-149000000.0,-80000000.0,-80000000.0,-12000000.0,-49000000.0,-49000000.0,-9000000.0,-9000000.0,-10000000.0,-10000000.0,-10000000.0,,-60000000.0,-60000000.0,3000000.0,-20000000.0,,-20000000.0,-43000000.0,-9000000.0,-9000000.0,-203000000.0,-18000000.0,-31000000.0,30000000.0,-7000000.0,-177000000.0,-119000000.0,4000000.0,12000000.0,0.0,-30000000.0,-30000000.0,87000000.0,87000000.0,32000000.0,32000000.0,55000000.0,-8000000.0,-8000000.0,129000000.0,2023-03-31
14000000.0,-7000000.0,-20000000.0,,-68000000.0,39000000.0,,313000000.0,318000000.0,-5000000.0,-77000000.0,-77000000.0,0.0,-50000000.0,-50000000.0,-7000000.0,-7000000.0,-20000000.0,-20000000.0,-20000000.0,,-10000000.0,-10000000.0,1000000.0,57000000.0,,-4000000.0,-68000000.0,82000000.0,82000000.0,-115000000.0,-18000000.0,-26000000.0,-72000000.0,0.0,1000000.0,-30000000.0,10000000.0,6000000.0,0.0,-32000000.0,-32000000.0,87000000.0,87000000.0,32000000.0,32000000.0,55000000.0,-4000000.0,-4000000.0,130000000.0,2023-06-30
282000000.0,-21000000.0,-425000000.0,,-53000000.0,12000000.0,55000000.0,109000000.0,313000000.0,-204000000.0,-498000000.0,-498000000.0,-2000000.0,-50000000.0,-50000000.0,-21000000.0,-21000000.0,-425000000.0,-425000000.0,-425000000.0,,-41000000.0,-41000000.0,12000000.0,0.0,0.0,0.0,-53000000.0,335000000.0,335000000.0,108000000.0,-19000000.0,102000000.0,-24000000.0,-5000000.0,54000000.0,87000000.0,2000000.0,9000000.0,0.0,-19000000.0,-19000000.0,85000000.0,85000000.0,32000000.0,32000000.0,53000000.0,2000000.0,2000000.0,148000000.0,2023-09-30
434000000.0,-38000000.0,-25000000.0,,-128000000.0,38000000.0,103000000.0,430000000.0,109000000.0,321000000.0,-116000000.0,-116000000.0,-2000000.0,-51000000.0,,-38000000.0,-38000000.0,-25000000.0,-25000000.0,-25000000.0,,-125000000.0,-125000000.0,1000000.0,2000000.0,2000000.0,0.0,-128000000.0,562000000.0,562000000.0,225000000.0,-20000000.0,219000000.0,24000000.0,9000000.0,-7000000.0,230000000.0,7000000.0,7000000.0,6000000.0,-32000000.0,-32000000.0,88000000.0,88000000.0,32000000.0,32000000.0,56000000.0,-13000000.0,-13000000.0,274000000.0,2023-12-31
