treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,other_equity_interest,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,derivative_product_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,line_of_credit,current_notes_payable,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,total_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,defined_pension_benefit,financial_assets,investments_and_advances,goodwill_and_other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,current_assets,other_current_assets,hedging_assets_current,assets_held_for_sale_current,restricted_cash,prepaid_assets,inventory,receivables,other_receivables,taxes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
23210700.0,354962058.0,378172758.0,22554000000.0,24415000000.0,20279000000.0,44523000000.0,1636000000.0,20279000000.0,579000000.0,20687000000.0,40834000000.0,20889000000.0,202000000.0,20687000000.0,-122000000.0,22000000.0,22000000.0,1038000000.0,11985000000.0,9803000000.0,37000000.0,37000000.0,48176000000.0,36840000000.0,,13000000.0,758000000.0,577000000.0,7922000000.0,7641000000.0,20623000000.0,476000000.0,20147000000.0,1497000000.0,11336000000.0,4860000000.0,358000000.0,358000000.0,3792000000.0,103000000.0,3689000000.0,649000000.0,400000000.0,2640000000.0,2326000000.0,269000000.0,153000000.0,2057000000.0,102000000.0,1955000000.0,69065000000.0,56093000000.0,182000000.0,3269000000.0,85000000.0,841000000.0,408000000.0,408000000.0,47334000000.0,-13092000000.0,60426000000.0,2485000000.0,604000000.0,12972000000.0,481000000.0,59000000.0,7162000000.0,0.0,264000000.0,492000000.0,3232000000.0,328000000.0,10000000.0,2192000000.0,-322000000.0,2514000000.0,1282000000.0,1282000000.0,2022-12-31
32000000.0,346000000.0,378000000.0,20935000000.0,22287000000.0,20436000000.0,42549000000.0,973000000.0,20436000000.0,581000000.0,20843000000.0,41488000000.0,20843000000.0,0.0,20843000000.0,-122000000.0,26000000.0,26000000.0,1846000000.0,13130000000.0,9618000000.0,37000000.0,37000000.0,41961000000.0,37066000000.0,,136000000.0,826000000.0,651000000.0,7950000000.0,7652000000.0,21119000000.0,474000000.0,20645000000.0,1498000000.0,4895000000.0,1262000000.0,371000000.0,371000000.0,1168000000.0,107000000.0,1061000000.0,650000000.0,0.0,411000000.0,2094000000.0,392000000.0,274000000.0,1702000000.0,339000000.0,1363000000.0,62804000000.0,56936000000.0,186000000.0,3214000000.0,26000000.0,905000000.0,407000000.0,407000000.0,47848000000.0,-13396000000.0,61244000000.0,2572000000.0,594000000.0,5868000000.0,388000000.0,144000000.0,162000000.0,,833000000.0,431000000.0,3139000000.0,583000000.0,10000000.0,2040000000.0,-244000000.0,2284000000.0,771000000.0,771000000.0,2023-03-31
34000000.0,344000000.0,378000000.0,21295000000.0,23834000000.0,20397000000.0,44055000000.0,131000000.0,20397000000.0,584000000.0,20805000000.0,41453000000.0,20805000000.0,0.0,20805000000.0,-122000000.0,25000000.0,25000000.0,2017000000.0,13075000000.0,9807000000.0,37000000.0,37000000.0,42966000000.0,36894000000.0,298000000.0,31000000.0,830000000.0,653000000.0,7632000000.0,7632000000.0,21120000000.0,472000000.0,20648000000.0,1502000000.0,6072000000.0,1136000000.0,385000000.0,385000000.0,2714000000.0,112000000.0,2602000000.0,649000000.0,0.0,1953000000.0,1837000000.0,279000000.0,160000000.0,1558000000.0,238000000.0,1320000000.0,63771000000.0,57568000000.0,190000000.0,3299000000.0,30000000.0,942000000.0,408000000.0,408000000.0,48475000000.0,-13665000000.0,62140000000.0,2530000000.0,584000000.0,6203000000.0,323000000.0,68000000.0,161000000.0,,326000000.0,434000000.0,2936000000.0,740000000.0,7000000.0,1684000000.0,-275000000.0,1959000000.0,1955000000.0,1955000000.0,2023-06-30
34000000.0,345000000.0,379000000.0,22641000000.0,23771000000.0,20670000000.0,44258000000.0,-111000000.0,20670000000.0,591000000.0,21078000000.0,41728000000.0,21078000000.0,0.0,21078000000.0,-122000000.0,25000000.0,25000000.0,2017000000.0,13321000000.0,9834000000.0,37000000.0,37000000.0,43327000000.0,37277000000.0,360000000.0,68000000.0,820000000.0,638000000.0,7992000000.0,7992000000.0,21127000000.0,477000000.0,20650000000.0,1509000000.0,6050000000.0,1207000000.0,401000000.0,401000000.0,2644000000.0,114000000.0,2530000000.0,650000000.0,0.0,1880000000.0,1798000000.0,407000000.0,283000000.0,1391000000.0,85000000.0,1306000000.0,64405000000.0,58466000000.0,301000000.0,3384000000.0,26000000.0,933000000.0,408000000.0,408000000.0,49080000000.0,-13889000000.0,62969000000.0,2749000000.0,582000000.0,5939000000.0,299000000.0,62000000.0,163000000.0,1000000.0,1110000000.0,455000000.0,3310000000.0,712000000.0,3000000.0,2048000000.0,-276000000.0,2324000000.0,539000000.0,539000000.0,2023-09-30
33753963.0,345415772.0,379169735.0,23276000000.0,25010000000.0,20750000000.0,45623000000.0,75000000.0,20750000000.0,545000000.0,21158000000.0,43085000000.0,21158000000.0,0.0,21158000000.0,-122000000.0,22000000.0,22000000.0,2017000000.0,13377000000.0,9861000000.0,37000000.0,37000000.0,45173000000.0,38711000000.0,,121000000.0,592000000.0,592000000.0,8486000000.0,8069000000.0,22356000000.0,429000000.0,21927000000.0,1828000000.0,6462000000.0,1269000000.0,396000000.0,396000000.0,2654000000.0,116000000.0,2538000000.0,250000000.0,0.0,2288000000.0,2143000000.0,295000000.0,170000000.0,1848000000.0,73000000.0,1775000000.0,66331000000.0,59794000000.0,316000000.0,3275000000.0,48000000.0,999000000.0,408000000.0,408000000.0,50141000000.0,-14181000000.0,64322000000.0,2443000000.0,570000000.0,6537000000.0,405000000.0,52000000.0,163000000.0,1000000.0,470000000.0,469000000.0,3788000000.0,647000000.0,1000000.0,2418000000.0,-360000000.0,2778000000.0,1189000000.0,1189000000.0,2023-12-31
