free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,sale_of_business,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_interest_payable,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_investment_securities,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date,short_term_debt_payments
203000000.0,,-23000000.0,800000000.0,0.0,-1114000000.0,317000000.0,17000000.0,1530000000.0,241000000.0,1289000000.0,1191000000.0,1191000000.0,-22000000.0,14000000.0,-277000000.0,-277000000.0,0.0,,0.0,1476000000.0,699000000.0,777000000.0,-23000000.0,800000000.0,-1219000000.0,-1219000000.0,-89000000.0,-16000000.0,0.0,-16000000.0,-1114000000.0,1317000000.0,1317000000.0,6000000.0,614000000.0,-277000000.0,43000000.0,388000000.0,,,514000000.0,497000000.0,17000000.0,17000000.0,619000000.0,,-48000000.0,-145000000.0,-37000000.0,0.0,118000000.0,118000000.0,463000000.0,463000000.0,-20000000.0,-20000000.0,,173000000.0,2022-12-31,
-1098000000.0,-1000000000.0,-60000000.0,500000000.0,,-1190000000.0,156000000.0,10000000.0,774000000.0,1530000000.0,-756000000.0,-3466000000.0,-3466000000.0,-8000000.0,15000000.0,-284000000.0,-284000000.0,-1000000000.0,-1000000000.0,,-2189000000.0,-2629000000.0,440000000.0,-60000000.0,500000000.0,2618000000.0,2618000000.0,-94000000.0,3902000000.0,3927000000.0,-25000000.0,-1190000000.0,92000000.0,92000000.0,6000000.0,-898000000.0,-473000000.0,26000000.0,-194000000.0,97000000.0,97000000.0,-291000000.0,-543000000.0,252000000.0,252000000.0,-564000000.0,,307000000.0,219000000.0,-21000000.0,,-81000000.0,-81000000.0,499000000.0,499000000.0,-843000000.0,12000000.0,-855000000.0,1430000000.0,2023-03-31,
25000000.0,0.0,0.0,0.0,,-1047000000.0,344000000.0,211000000.0,1956000000.0,774000000.0,1182000000.0,1276000000.0,1276000000.0,0.0,12000000.0,-278000000.0,-278000000.0,0.0,0.0,,1542000000.0,1542000000.0,0.0,0.0,0.0,-1166000000.0,-1166000000.0,-102000000.0,-17000000.0,0.0,-17000000.0,-1047000000.0,1072000000.0,1072000000.0,9000000.0,395000000.0,-177000000.0,10000000.0,-219000000.0,,,-122000000.0,-22000000.0,-100000000.0,-100000000.0,508000000.0,,199000000.0,325000000.0,28000000.0,,-68000000.0,-68000000.0,495000000.0,495000000.0,-12000000.0,0.0,-12000000.0,225000000.0,2023-06-30,
-984000000.0,0.0,0.0,0.0,,-1001000000.0,124000000.0,139000000.0,546000000.0,1956000000.0,-1410000000.0,-327000000.0,-327000000.0,-1000000.0,14000000.0,-267000000.0,-267000000.0,0.0,0.0,,-73000000.0,-73000000.0,0.0,0.0,0.0,-1100000000.0,-1100000000.0,-93000000.0,-6000000.0,0.0,-6000000.0,-1001000000.0,17000000.0,17000000.0,8000000.0,-1221000000.0,-201000000.0,74000000.0,-53000000.0,,,-161000000.0,-8000000.0,-153000000.0,-153000000.0,-785000000.0,-21000000.0,-235000000.0,-365000000.0,-57000000.0,,248000000.0,248000000.0,512000000.0,512000000.0,0.0,-1000000.0,1000000.0,527000000.0,2023-09-30,
-281000000.0,0.0,-650000000.0,1550000000.0,,-1256000000.0,363000000.0,37000000.0,1195000000.0,546000000.0,649000000.0,1029000000.0,1029000000.0,-27000000.0,15000000.0,-267000000.0,-267000000.0,0.0,0.0,,1308000000.0,408000000.0,900000000.0,-650000000.0,1550000000.0,-1355000000.0,-1355000000.0,-147000000.0,48000000.0,0.0,,-1256000000.0,975000000.0,975000000.0,8000000.0,66000000.0,-332000000.0,103000000.0,161000000.0,-115000000.0,-115000000.0,276000000.0,288000000.0,-12000000.0,-12000000.0,641000000.0,-15000000.0,-492000000.0,-454000000.0,7000000.0,,33000000.0,33000000.0,525000000.0,525000000.0,2000000.0,1000000.0,1000000.0,334000000.0,2023-12-31,
