free_cash_flow,repurchase_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,unrealized_gain_loss_on_investment_securities,amortization_of_securities,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,net_income_from_continuing_operations,date,operating_gains_losses,gain_loss_on_investment_securities
30013000.0,-2817000.0,-10460000.0,675978000.0,720513000.0,2479000.0,-47014000.0,-4662000.0,-4662000.0,-7183000.0,5338000.0,-2817000.0,-2817000.0,-82825000.0,-82825000.0,-72365000.0,373003000.0,-445368000.0,0.0,,0.0,-10460000.0,-10460000.0,40473000.0,40473000.0,-373127000.0,100202000.0,5177000.0,-14400000.0,12804000.0,51896000.0,-39092000.0,-42044000.0,2952000.0,2952000.0,-16170000.0,-189156000.0,-271584000.0,-271584000.0,4811000.0,64954000.0,-3358000.0,-1400000.0,-96027000.0,-96027000.0,17531000.0,17531000.0,17531000.0,427089000.0,2022-12-31,,
368852000.0,-82275000.0,-5631000.0,960625000.0,675978000.0,314000.0,284333000.0,-68403000.0,-68403000.0,-9224000.0,23096000.0,-82275000.0,-82275000.0,-21747000.0,-21747000.0,-15866000.0,845746000.0,-861612000.0,-250000.0,,-250000.0,-5631000.0,-5631000.0,374483000.0,374483000.0,-80607000.0,51028000.0,-4361000.0,26361000.0,261419000.0,58655000.0,202764000.0,94564000.0,108200000.0,108200000.0,-82278000.0,-392997000.0,60221000.0,60221000.0,4633000.0,62881000.0,5571000.0,-4220000.0,-71153000.0,-71153000.0,20905000.0,20905000.0,,436473000.0,2023-03-31,,
422509000.0,-30004000.0,-11581000.0,1262692000.0,960625000.0,115000.0,301952000.0,-29232000.0,-29232000.0,-6542000.0,7314000.0,-30004000.0,-30004000.0,-102906000.0,-102906000.0,-93374000.0,441284000.0,-534658000.0,2049000.0,,,-11581000.0,-11581000.0,434090000.0,434090000.0,-56110000.0,-7370000.0,-7315000.0,-147225000.0,122004000.0,11763000.0,110241000.0,20341000.0,89900000.0,89900000.0,,-181631000.0,83149000.0,83149000.0,4521000.0,67127000.0,-24743000.0,-7778000.0,-59134000.0,-59134000.0,18322000.0,18322000.0,,491885000.0,2023-06-30,,
687765000.0,0.0,-11212000.0,1749676000.0,1262692000.0,-1363000.0,488347000.0,15214000.0,15214000.0,-8173000.0,23387000.0,0.0,0.0,-225844000.0,-225844000.0,-214632000.0,327504000.0,-542136000.0,0.0,0.0,,-11212000.0,-11212000.0,698977000.0,698977000.0,143913000.0,456017000.0,708000.0,2242000.0,-232202000.0,47063000.0,-279265000.0,-81165000.0,,,,-29204000.0,-53648000.0,-53648000.0,4461000.0,85390000.0,,-10391000.0,-87202000.0,-87202000.0,17006000.0,17006000.0,,545327000.0,2023-09-30,,
520454000.0,0.0,-6010000.0,1939464000.0,1749676000.0,1609000.0,188179000.0,-1328000.0,-1328000.0,-9624000.0,8296000.0,0.0,0.0,-336957000.0,-336957000.0,-330947000.0,340689000.0,-671636000.0,0.0,0.0,,-6010000.0,-6010000.0,526464000.0,526464000.0,-23112000.0,-14549000.0,134662000.0,52221000.0,47391000.0,,164872000.0,164872000.0,,,,-51642000.0,-191195000.0,-191195000.0,4621000.0,81358000.0,,-11129000.0,-153307000.0,-153307000.0,14397000.0,14397000.0,,613636000.0,2023-12-31,0.0,0.0
