free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,net_income_from_continuing_operations,date
3922000000.0,-3115000000.0,-2250000000.0,,-249000000.0,244000000.0,721000000.0,18383000000.0,20377000000.0,692000000.0,-2686000000.0,-6347000000.0,-6347000000.0,19000000.0,-56000000.0,-945000000.0,-945000000.0,-3115000000.0,-3115000000.0,-2250000000.0,-2250000000.0,-2250000000.0,,-510000000.0,-510000000.0,42000000.0,-303000000.0,1712000000.0,-2015000000.0,0.0,0.0,-249000000.0,-249000000.0,4171000000.0,4171000000.0,-3138000000.0,-2743000000.0,160000000.0,-441000000.0,-421000000.0,-20000000.0,-64000000.0,-114000000.0,-60000000.0,2752000000.0,177000000.0,-132000000.0,-132000000.0,227000000.0,227000000.0,106000000.0,106000000.0,4179000000.0,2022-12-31
3650000000.0,-2194000000.0,0.0,,-210000000.0,49000000.0,1914000000.0,19128000000.0,18383000000.0,136000000.0,609000000.0,-2926000000.0,-2926000000.0,153000000.0,56000000.0,-941000000.0,-941000000.0,-2194000000.0,-2194000000.0,0.0,0.0,0.0,,-325000000.0,-325000000.0,-23000000.0,-92000000.0,450000000.0,-542000000.0,0.0,0.0,-210000000.0,-210000000.0,3860000000.0,3860000000.0,-3824000000.0,-2778000000.0,-237000000.0,-1003000000.0,-482000000.0,-521000000.0,16000000.0,194000000.0,-7000000.0,2902000000.0,223000000.0,-22000000.0,-22000000.0,234000000.0,234000000.0,90000000.0,90000000.0,4257000000.0,2023-03-31
5502000000.0,-3041000000.0,0.0,0.0,-295000000.0,275000000.0,378000000.0,21039000000.0,19128000000.0,16000000.0,1895000000.0,-3919000000.0,-3919000000.0,-5000000.0,64000000.0,-937000000.0,-937000000.0,-3041000000.0,-3041000000.0,0.0,0.0,0.0,,17000000.0,17000000.0,3000000.0,309000000.0,650000000.0,-341000000.0,0.0,0.0,-295000000.0,-295000000.0,5797000000.0,5797000000.0,-1777000000.0,-2667000000.0,11000000.0,1560000000.0,956000000.0,604000000.0,-3000000.0,-681000000.0,-161000000.0,3176000000.0,191000000.0,-99000000.0,-99000000.0,235000000.0,235000000.0,-85000000.0,-85000000.0,4156000000.0,2023-06-30
6622000000.0,-3751000000.0,0.0,0.0,-305000000.0,49000000.0,420000000.0,21990000000.0,21039000000.0,-208000000.0,1159000000.0,-4580000000.0,-4580000000.0,33000000.0,66000000.0,-928000000.0,-928000000.0,-3751000000.0,-3751000000.0,0.0,0.0,0.0,0.0,-1188000000.0,-1188000000.0,-47000000.0,-836000000.0,750000000.0,-1586000000.0,0.0,0.0,-305000000.0,-305000000.0,6927000000.0,6927000000.0,-1283000000.0,-2826000000.0,42000000.0,1310000000.0,1533000000.0,-223000000.0,85000000.0,191000000.0,-22000000.0,3345000000.0,174000000.0,-230000000.0,-230000000.0,247000000.0,247000000.0,-7000000.0,-7000000.0,4681000000.0,2023-09-30
3347000000.0,-3580000000.0,0.0,,-267000000.0,213000000.0,1503000000.0,19636000000.0,21990000000.0,300000000.0,-2654000000.0,-4379000000.0,-4379000000.0,329000000.0,-68000000.0,-1060000000.0,-1060000000.0,-3580000000.0,-3580000000.0,0.0,0.0,0.0,,-1889000000.0,-1889000000.0,-5000000.0,-1617000000.0,1137000000.0,-2754000000.0,,,-267000000.0,-267000000.0,3614000000.0,3614000000.0,-5122000000.0,-3601000000.0,-204000000.0,-865000000.0,-1160000000.0,295000000.0,-18000000.0,-452000000.0,-195000000.0,3335000000.0,209000000.0,59000000.0,59000000.0,247000000.0,247000000.0,-4000000.0,-4000000.0,4890000000.0,2023-12-31
4257000000.0,-2758000000.0,0.0,,-281000000.0,48000000.0,2155000000.0,18948000000.0,19636000000.0,-176000000.0,-512000000.0,-3874000000.0,-3874000000.0,-126000000.0,70000000.0,-1060000000.0,-1060000000.0,-2758000000.0,-2758000000.0,0.0,0.0,0.0,,-1176000000.0,-1176000000.0,-42000000.0,62000000.0,1008000000.0,-946000000.0,,,-281000000.0,-281000000.0,4538000000.0,4538000000.0,-3787000000.0,-3487000000.0,-54000000.0,603000000.0,-220000000.0,823000000.0,-7000000.0,-849000000.0,229000000.0,3268000000.0,242000000.0,-127000000.0,-127000000.0,249000000.0,249000000.0,30000000.0,30000000.0,4663000000.0,2024-03-31
