free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,net_income_from_continuing_operations,date
599000000.0,-141000000.0,0.0,3779000000.0,110000000.0,-323000000.0,166000000.0,561000000.0,4828000000.0,2140000000.0,-101000000.0,2789000000.0,3014000000.0,3014000000.0,170000000.0,-904000000.0,-904000000.0,-31000000.0,-141000000.0,110000000.0,3779000000.0,349000000.0,349000000.0,3430000000.0,0.0,,-1146000000.0,-1146000000.0,-11000000.0,-136000000.0,1723000000.0,-1859000000.0,-676000000.0,-676000000.0,-323000000.0,-323000000.0,922000000.0,922000000.0,-301000000.0,405000000.0,133000000.0,-404000000.0,-435000000.0,-435000000.0,27000000.0,137000000.0,26000000.0,0.0,-74000000.0,-74000000.0,671000000.0,671000000.0,0.0,436000000.0,2022-10-31
1242000000.0,-71000000.0,-772000000.0,276000000.0,56000000.0,-332000000.0,28000000.0,493000000.0,4521000000.0,4828000000.0,540000000.0,-847000000.0,-2134000000.0,-2134000000.0,-719000000.0,-904000000.0,-904000000.0,-15000000.0,-71000000.0,56000000.0,-496000000.0,276000000.0,276000000.0,-772000000.0,-772000000.0,0.0,-287000000.0,-287000000.0,-4000000.0,49000000.0,1778000000.0,-1729000000.0,0.0,0.0,-332000000.0,-332000000.0,1574000000.0,1574000000.0,-475000000.0,-438000000.0,177000000.0,-152000000.0,-62000000.0,-62000000.0,34000000.0,81000000.0,13000000.0,0.0,14000000.0,14000000.0,679000000.0,679000000.0,0.0,1228000000.0,2023-01-31
2082000000.0,-97000000.0,-5208000000.0,1354000000.0,99000000.0,-378000000.0,344000000.0,234000000.0,1543000000.0,4521000000.0,-74000000.0,-2904000000.0,-4890000000.0,-4890000000.0,-133000000.0,-905000000.0,-905000000.0,2000000.0,-97000000.0,99000000.0,-3854000000.0,-2904000000.0,-625000000.0,-950000000.0,-2929000000.0,1979000000.0,-475000000.0,-475000000.0,-11000000.0,-86000000.0,1956000000.0,-2042000000.0,0.0,0.0,-378000000.0,-378000000.0,2460000000.0,2460000000.0,558000000.0,196000000.0,533000000.0,-3000000.0,-168000000.0,-168000000.0,88000000.0,75000000.0,19000000.0,0.0,-148000000.0,-148000000.0,679000000.0,679000000.0,0.0,1189000000.0,2023-04-30
521000000.0,-152000000.0,0.0,500000000.0,77000000.0,-354000000.0,84000000.0,117000000.0,1339000000.0,1543000000.0,-39000000.0,-165000000.0,-501000000.0,-501000000.0,-8000000.0,-918000000.0,-918000000.0,-75000000.0,-152000000.0,77000000.0,500000000.0,500000000.0,500000000.0,0.0,0.0,,-539000000.0,-539000000.0,-17000000.0,-168000000.0,1748000000.0,-1916000000.0,0.0,0.0,-354000000.0,-354000000.0,875000000.0,875000000.0,-823000000.0,96000000.0,-673000000.0,-410000000.0,164000000.0,164000000.0,135000000.0,73000000.0,21000000.0,,0.0,0.0,672000000.0,672000000.0,,797000000.0,2023-07-31
200000000.0,-226000000.0,0.0,821000000.0,72000000.0,-461000000.0,392000000.0,993000000.0,1311000000.0,1339000000.0,-175000000.0,147000000.0,-90000000.0,-90000000.0,161000000.0,-918000000.0,-918000000.0,-154000000.0,-226000000.0,72000000.0,821000000.0,821000000.0,821000000.0,0.0,0.0,,-424000000.0,-424000000.0,-42000000.0,101000000.0,1588000000.0,-1487000000.0,-22000000.0,-22000000.0,-461000000.0,-461000000.0,661000000.0,661000000.0,-1095000000.0,-582000000.0,-26000000.0,-206000000.0,-281000000.0,-281000000.0,47000000.0,146000000.0,16000000.0,,-36000000.0,-36000000.0,672000000.0,672000000.0,,911000000.0,2023-10-31
2128000000.0,-132000000.0,0.0,-311000000.0,57000000.0,-346000000.0,92000000.0,293000000.0,1623000000.0,1311000000.0,44000000.0,268000000.0,-1500000000.0,-1500000000.0,-197000000.0,-917000000.0,-917000000.0,-75000000.0,-132000000.0,57000000.0,-311000000.0,-311000000.0,-311000000.0,0.0,0.0,0.0,-707000000.0,-707000000.0,-96000000.0,-213000000.0,1806000000.0,-2019000000.0,-52000000.0,-52000000.0,-346000000.0,-346000000.0,2474000000.0,2474000000.0,510000000.0,1000000.0,446000000.0,86000000.0,-23000000.0,-23000000.0,83000000.0,84000000.0,25000000.0,,-214000000.0,-214000000.0,649000000.0,649000000.0,,1337000000.0,2024-01-31
