treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,other_equity_interest,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,preferred_securities_outside_stock_equity,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,payables,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,assets_held_for_sale_current,prepaid_assets,inventory,other_inventories,finished_goods,work_in_process,raw_materials,receivables,other_receivables,taxes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,date,hedging_assets_current
28366442.0,147023144.0,175389586.0,573700000.0,1270400000.0,385300000.0,2333000000.0,1198900000.0,385300000.0,51200000.0,1113800000.0,2314300000.0,1131800000.0,18000000.0,1113800000.0,,14800000.0,14800000.0,1085000000.0,1926000000.0,256300000.0,1700000.0,1700000.0,0.0,2480000000.0,1565700000.0,166200000.0,6100000.0,45700000.0,45700000.0,118500000.0,56200000.0,62300000.0,1235300000.0,34800000.0,1200500000.0,914300000.0,9000000.0,370200000.0,370200000.0,35100000.0,16400000.0,18700000.0,18700000.0,136100000.0,363900000.0,81500000.0,282400000.0,104000000.0,85500000.0,178400000.0,3611800000.0,1498600000.0,155100000.0,76800000.0,76800000.0,728500000.0,270900000.0,457600000.0,538200000.0,-446700000.0,984900000.0,51200000.0,462600000.0,434500000.0,36600000.0,0.0,2113200000.0,193500000.0,1400000.0,,800100000.0,92300000.0,128200000.0,278700000.0,300900000.0,472700000.0,,,472700000.0,-5300000.0,478000000.0,645500000.0,0.0,645500000.0,2022-12-31,
28681760.0,146761246.0,175443006.0,631200000.0,1229100000.0,354500000.0,2409400000.0,1084500000.0,354500000.0,,1180300000.0,2289300000.0,1198800000.0,18500000.0,1180300000.0,2256200000.0,29600000.0,29600000.0,1107200000.0,,,1700000.0,1700000.0,0.0,2565100000.0,1516600000.0,395600000.0,12000000.0,,,,,,1109000000.0,,1109000000.0,1048500000.0,334400000.0,397800000.0,397800000.0,120100000.0,,120100000.0,,,196200000.0,,196200000.0,,,196200000.0,3763900000.0,1630900000.0,294200000.0,,,825800000.0,298500000.0,527300000.0,510900000.0,,,,,,,,2133000000.0,204600000.0,0.0,,858800000.0,98000000.0,133100000.0,310100000.0,317600000.0,471700000.0,,,471700000.0,,,597900000.0,,597900000.0,2023-03-31,
28681760.0,146817075.0,175498835.0,668600000.0,1243400000.0,372900000.0,2474600000.0,1132400000.0,372900000.0,,1231200000.0,2353700000.0,1250700000.0,19500000.0,1231200000.0,2312300000.0,24400000.0,24400000.0,1107200000.0,,,1700000.0,1700000.0,0.0,2606300000.0,1555400000.0,421000000.0,11900000.0,,,,,,1122500000.0,,1122500000.0,1050900000.0,343800000.0,397400000.0,397400000.0,120900000.0,,120900000.0,,,188800000.0,,188800000.0,,,188800000.0,3857000000.0,1673700000.0,292700000.0,,,858300000.0,300400000.0,557900000.0,522700000.0,,,,,,,,2183300000.0,55100000.0,0.0,36400000.0,914600000.0,104200000.0,154500000.0,322700000.0,333200000.0,602400000.0,75700000.0,75900000.0,450800000.0,,,574800000.0,,574800000.0,2023-06-30,
29925221.0,145901313.0,175826534.0,856000000.0,1219600000.0,355800000.0,2428400000.0,957100000.0,355800000.0,,1208800000.0,2307400000.0,1244200000.0,35400000.0,1208800000.0,2399200000.0,-5200000.0,-5200000.0,1186900000.0,,,1700000.0,1700000.0,0.0,2575400000.0,1503100000.0,404500000.0,17100000.0,,,,,,1098600000.0,,1098600000.0,1072300000.0,388600000.0,381200000.0,381200000.0,121000000.0,,121000000.0,,,181500000.0,,181500000.0,,,181500000.0,3819600000.0,1790200000.0,410200000.0,,,853000000.0,291900000.0,561100000.0,527000000.0,,,,,,,,2029400000.0,36400000.0,0.0,57200000.0,916000000.0,100200000.0,160600000.0,315600000.0,339600000.0,656200000.0,88500000.0,82300000.0,485400000.0,,,363600000.0,,363600000.0,2023-09-30,
30778879.0,145164826.0,175943705.0,793200000.0,1379600000.0,464100000.0,2658700000.0,962100000.0,464100000.0,98100000.0,1377200000.0,2537500000.0,1413300000.0,36100000.0,1377200000.0,,6000000.0,6000000.0,1237200000.0,2323800000.0,282900000.0,1700000.0,1700000.0,0.0,2836600000.0,1634500000.0,163600000.0,,76600000.0,76600000.0,159200000.0,91500000.0,67700000.0,1235100000.0,74800000.0,1160300000.0,1202100000.0,34700000.0,400000000.0,400000000.0,144500000.0,23300000.0,121200000.0,121200000.0,166500000.0,456400000.0,96300000.0,360100000.0,157400000.0,138700000.0,202700000.0,4249900000.0,2085700000.0,184000000.0,297200000.0,297200000.0,913100000.0,330500000.0,582600000.0,691400000.0,-524200000.0,1215600000.0,91700000.0,586900000.0,498100000.0,38900000.0,0.0,2164200000.0,18300000.0,0.0,55500000.0,968300000.0,98300000.0,183900000.0,314900000.0,371200000.0,621800000.0,83900000.0,45900000.0,492000000.0,-4600000.0,496600000.0,488300000.0,,488300000.0,2023-12-31,12000000.0
