free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,dividends_received_cfi,net_investment_purchase_and_sale,purchase_of_investment,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,unrealized_gain_loss_on_investment_securities,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,net_income_from_continuing_operations,date
-49000000.0,0.0,0.0,0.0,0.0,-19000000.0,452000000.0,59000000.0,28603000000.0,28616000000.0,158000000.0,-171000000.0,-122000000.0,-122000000.0,-95000000.0,-10000000.0,-10000000.0,0.0,0.0,0.0,-17000000.0,-17000000.0,0.0,0.0,0.0,-19000000.0,-19000000.0,0.0,0.0,0.0,-19000000.0,-19000000.0,-30000000.0,-30000000.0,-716000000.0,-480000000.0,-815000000.0,586000000.0,604000000.0,604000000.0,601000000.0,-611000000.0,1664000000.0,-4000000.0,28000000.0,-5000000.0,0.0,12000000.0,12000000.0,22000000.0,22000000.0,22000000.0,633000000.0,2022-12-31
-940000000.0,,,,,-17000000.0,666000000.0,50000000.0,27568000000.0,28603000000.0,19000000.0,-1054000000.0,-137000000.0,-137000000.0,-119000000.0,-10000000.0,-10000000.0,,,,-8000000.0,-8000000.0,,,,6000000.0,6000000.0,23000000.0,,,-17000000.0,-17000000.0,-923000000.0,-923000000.0,-1677000000.0,-5206000000.0,1823000000.0,46000000.0,1862000000.0,1862000000.0,1702000000.0,-202000000.0,-735000000.0,2000000.0,26000000.0,-3000000.0,3000000.0,3000000.0,3000000.0,23000000.0,23000000.0,23000000.0,700000000.0,2023-03-31
2104000000.0,,,,,-15000000.0,818000000.0,75000000.0,29451000000.0,27568000000.0,31000000.0,1852000000.0,-252000000.0,-252000000.0,-248000000.0,-11000000.0,-11000000.0,,,,7000000.0,7000000.0,,,,-15000000.0,-15000000.0,0.0,,,-15000000.0,-15000000.0,2119000000.0,2119000000.0,1456000000.0,3530000000.0,-491000000.0,-144000000.0,1200000000.0,1200000000.0,1102000000.0,-2639000000.0,-2473000000.0,3000000.0,23000000.0,10000000.0,-1000000.0,4000000.0,4000000.0,23000000.0,23000000.0,23000000.0,601000000.0,2023-06-30
971000000.0,0.0,,,0.0,-8000000.0,891000000.0,37000000.0,30209000000.0,29451000000.0,-76000000.0,834000000.0,-127000000.0,-127000000.0,-111000000.0,-10000000.0,-10000000.0,0.0,0.0,0.0,-6000000.0,-6000000.0,,,,-18000000.0,-18000000.0,0.0,-10000000.0,-10000000.0,-8000000.0,-8000000.0,979000000.0,979000000.0,182000000.0,2122000000.0,262000000.0,-831000000.0,-832000000.0,-832000000.0,-1126000000.0,-539000000.0,-1636000000.0,2000000.0,26000000.0,-28000000.0,0.0,2000000.0,2000000.0,23000000.0,23000000.0,23000000.0,772000000.0,2023-09-30
2360000000.0,0.0,,,0.0,-9000000.0,942000000.0,66000000.0,32593000000.0,30209000000.0,148000000.0,2236000000.0,-108000000.0,-108000000.0,-103000000.0,-11000000.0,-11000000.0,0.0,0.0,0.0,6000000.0,6000000.0,,,,-25000000.0,-25000000.0,0.0,-16000000.0,-16000000.0,-9000000.0,-9000000.0,2369000000.0,2369000000.0,1549000000.0,-4051000000.0,860000000.0,-207000000.0,6055000000.0,6055000000.0,6139000000.0,-1108000000.0,-875000000.0,-2000000.0,25000000.0,7000000.0,5000000.0,21000000.0,21000000.0,25000000.0,25000000.0,25000000.0,739000000.0,2023-12-31
