free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,net_income_from_continuing_operations,date
29664000.0,-52623000.0,-2404000.0,0.0,-132775000.0,13862000.0,,435165000.0,461567000.0,-26402000.0,-56125000.0,-56125000.0,-1219000.0,121000.0,-52623000.0,-52623000.0,-2404000.0,-2404000.0,-2404000.0,0.0,-132716000.0,-132716000.0,-132716000.0,59000.0,-132775000.0,162439000.0,162439000.0,56204000.0,-848000.0,91568000.0,150556000.0,150556000.0,150556000.0,3212000.0,-178391000.0,-9893000.0,-9893000.0,4437000.0,17317000.0,10598000.0,-10535000.0,-10535000.0,67634000.0,67634000.0,0.0,16784000.0,2022-10-31
478199000.0,-51552000.0,-2407000.0,0.0,-108609000.0,14501000.0,,879205000.0,435165000.0,444040000.0,-38737000.0,-38737000.0,703000.0,14519000.0,-51552000.0,-51552000.0,-2407000.0,-2407000.0,-2407000.0,0.0,-104031000.0,-104031000.0,-104031000.0,4578000.0,-108609000.0,586808000.0,586808000.0,316806000.0,775000.0,24667000.0,8299000.0,8299000.0,8299000.0,6172000.0,263104000.0,13789000.0,13789000.0,9273000.0,16285000.0,3846000.0,-13092000.0,-13092000.0,68490000.0,68490000.0,0.0,185200000.0,2023-01-31
-178189000.0,-53393000.0,-136060000.0,,-100237000.0,27066000.0,1539000.0,539025000.0,879205000.0,-340180000.0,-176071000.0,-176071000.0,2618000.0,10764000.0,-53393000.0,-53393000.0,-136060000.0,-136060000.0,-136060000.0,,-86157000.0,-86157000.0,-86157000.0,14080000.0,-100237000.0,-77952000.0,-77952000.0,-240049000.0,723000.0,-53943000.0,-125241000.0,-125241000.0,-125241000.0,-5060000.0,-49110000.0,-7418000.0,-7418000.0,1911000.0,16722000.0,844000.0,14699000.0,14699000.0,70529000.0,70529000.0,24644000.0,32748000.0,2023-04-30
16526000.0,-34663000.0,-2471000.0,,-91252000.0,17903000.0,62035000.0,520974000.0,539025000.0,-18051000.0,-34328000.0,-34328000.0,1294000.0,1512000.0,-34663000.0,-34663000.0,-2471000.0,-2471000.0,-2471000.0,,-91501000.0,-91501000.0,-91501000.0,-249000.0,-91252000.0,107778000.0,107778000.0,-21525000.0,645000.0,-18890000.0,-58534000.0,-58534000.0,-58534000.0,-11960000.0,69570000.0,-2356000.0,-2356000.0,-2157000.0,19425000.0,4708000.0,3302000.0,3302000.0,73133000.0,73133000.0,0.0,30892000.0,2023-07-31
106936000.0,-52426000.0,-255199000.0,,-133434000.0,17114000.0,6658000.0,615863000.0,520974000.0,94889000.0,-11855000.0,-11855000.0,-2403000.0,1104000.0,-52426000.0,-52426000.0,41870000.0,41870000.0,-255199000.0,,-133626000.0,-133626000.0,-133626000.0,-192000.0,-133434000.0,240370000.0,240370000.0,68607000.0,-255000.0,90030000.0,163526000.0,163526000.0,163526000.0,-6251000.0,-167606000.0,-10837000.0,-10837000.0,1782000.0,21645000.0,815000.0,9253000.0,9253000.0,76087000.0,76087000.0,13630000.0,48551000.0,2023-10-31
406178000.0,-102706000.0,-2403000.0,0.0,-192361000.0,26065000.0,16005000.0,925359000.0,615863000.0,309496000.0,-96582000.0,-96582000.0,3124000.0,5403000.0,-102706000.0,-102706000.0,-2403000.0,-2403000.0,-2403000.0,0.0,-192461000.0,-192461000.0,-192461000.0,-100000.0,-192361000.0,598539000.0,598539000.0,260643000.0,2538000.0,63577000.0,-1704000.0,-1704000.0,-1704000.0,-61202000.0,241287000.0,16147000.0,16147000.0,3558000.0,26156000.0,0.0,-6591000.0,-6591000.0,87315000.0,87315000.0,0.0,227458000.0,2024-01-31
