free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_investment_securities,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date
199000000.0,-10000000.0,-3215000000.0,4666000000.0,-1052000000.0,67000000.0,31000000.0,106000000.0,76000000.0,-1000000.0,31000000.0,1426000000.0,1426000000.0,-15000000.0,,,-10000000.0,-10000000.0,1451000000.0,1451000000.0,-3215000000.0,4666000000.0,-2646000000.0,-2646000000.0,7000000.0,-2000000.0,-2000000.0,-2017000000.0,-2017000000.0,-634000000.0,418000000.0,-1052000000.0,1251000000.0,1251000000.0,-157000000.0,137000000.0,165000000.0,-28000000.0,-28000000.0,-234000000.0,8000000.0,-68000000.0,-68000000.0,-3000000.0,32000000.0,407000000.0,407000000.0,577000000.0,577000000.0,-244000000.0,0.0,-244000000.0,639000000.0,2022-12-31
69000000.0,-303000000.0,-2110000000.0,2330000000.0,-870000000.0,178000000.0,29000000.0,99000000.0,106000000.0,0.0,-7000000.0,-186000000.0,-186000000.0,,-103000000.0,-103000000.0,-303000000.0,-303000000.0,220000000.0,220000000.0,-2110000000.0,2330000000.0,-760000000.0,-760000000.0,9000000.0,0.0,0.0,-299000000.0,-299000000.0,-470000000.0,400000000.0,-870000000.0,939000000.0,939000000.0,-66000000.0,-176000000.0,-151000000.0,-25000000.0,-25000000.0,125000000.0,-2000000.0,-13000000.0,-13000000.0,-4000000.0,24000000.0,35000000.0,35000000.0,693000000.0,693000000.0,-194000000.0,,-194000000.0,451000000.0,2023-03-31
-68000000.0,-251000000.0,-1897000000.0,2158000000.0,-1357000000.0,127000000.0,183000000.0,227000000.0,99000000.0,-1000000.0,129000000.0,-92000000.0,-92000000.0,,-102000000.0,-102000000.0,-251000000.0,-251000000.0,261000000.0,261000000.0,-1897000000.0,2158000000.0,-1068000000.0,-1068000000.0,10000000.0,0.0,0.0,-119000000.0,-119000000.0,-959000000.0,398000000.0,-1357000000.0,1289000000.0,1289000000.0,150000000.0,236000000.0,6000000.0,230000000.0,230000000.0,9000000.0,7000000.0,-102000000.0,-102000000.0,11000000.0,25000000.0,18000000.0,18000000.0,696000000.0,696000000.0,-202000000.0,,-202000000.0,591000000.0,2023-06-30
-56000000.0,-252000000.0,-2168000000.0,2230000000.0,-1118000000.0,190000000.0,177000000.0,284000000.0,227000000.0,-4000000.0,61000000.0,-290000000.0,-290000000.0,,-100000000.0,-100000000.0,-252000000.0,-252000000.0,62000000.0,62000000.0,-2168000000.0,2230000000.0,-711000000.0,-711000000.0,11000000.0,0.0,0.0,12000000.0,12000000.0,-734000000.0,384000000.0,-1118000000.0,1062000000.0,1062000000.0,-205000000.0,-132000000.0,88000000.0,-220000000.0,-220000000.0,49000000.0,17000000.0,-139000000.0,-139000000.0,-2000000.0,23000000.0,35000000.0,35000000.0,695000000.0,695000000.0,-187000000.0,,-187000000.0,703000000.0,2023-09-30
689000000.0,-264000000.0,-2399000000.0,1858000000.0,-725000000.0,119000000.0,104000000.0,363000000.0,284000000.0,8000000.0,71000000.0,-906000000.0,-906000000.0,,-101000000.0,-101000000.0,-264000000.0,-264000000.0,-541000000.0,-541000000.0,-2399000000.0,1858000000.0,-437000000.0,-437000000.0,8000000.0,-4000000.0,-4000000.0,-168000000.0,-168000000.0,-273000000.0,452000000.0,-725000000.0,1414000000.0,1414000000.0,294000000.0,112000000.0,142000000.0,-30000000.0,-30000000.0,98000000.0,-3000000.0,87000000.0,87000000.0,-1000000.0,22000000.0,-53000000.0,-53000000.0,697000000.0,697000000.0,-224000000.0,,-224000000.0,679000000.0,2023-12-31
460000000.0,-415000000.0,-3743000000.0,4609000000.0,-569000000.0,195000000.0,131000000.0,429000000.0,363000000.0,-8000000.0,74000000.0,325000000.0,325000000.0,-16000000.0,-110000000.0,-110000000.0,-415000000.0,-415000000.0,866000000.0,866000000.0,-3743000000.0,4609000000.0,-1280000000.0,-1280000000.0,13000000.0,-2000000.0,-2000000.0,-1118000000.0,-1118000000.0,-173000000.0,396000000.0,-569000000.0,1029000000.0,1029000000.0,-13000000.0,-123000000.0,-49000000.0,-74000000.0,-74000000.0,15000000.0,-3000000.0,98000000.0,98000000.0,-8000000.0,28000000.0,-17000000.0,-17000000.0,686000000.0,686000000.0,-189000000.0,1000000.0,-190000000.0,542000000.0,2024-03-31
