free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_investment_securities,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date
1920000000.0,-100000000.0,-60000000.0,2023000000.0,-153000000.0,,,3466000000.0,3068000000.0,398000000.0,2099000000.0,2099000000.0,-4000000.0,-227000000.0,-100000000.0,-100000000.0,391000000.0,-1572000000.0,1963000000.0,-60000000.0,2023000000.0,-3774000000.0,-3774000000.0,12000000.0,-2082000000.0,-889000000.0,-1193000000.0,20000000.0,20000000.0,0.0,-152000000.0,1000000.0,-153000000.0,2073000000.0,2073000000.0,18000000.0,159000000.0,4000000.0,139000000.0,16000000.0,16000000.0,976000000.0,28000000.0,-41000000.0,-41000000.0,112000000.0,112000000.0,-96000000.0,-6000000.0,5000000.0,737000000.0,2022-12-31
1208000000.0,-200000000.0,-917000000.0,6000000.0,-113000000.0,,,2780000000.0,3466000000.0,-686000000.0,356000000.0,356000000.0,-47000000.0,-294000000.0,-200000000.0,-200000000.0,1612000000.0,2523000000.0,-911000000.0,-917000000.0,6000000.0,-2363000000.0,-2363000000.0,8000000.0,-812000000.0,2676000000.0,-3488000000.0,,,,-91000000.0,22000000.0,-113000000.0,1321000000.0,1321000000.0,16000000.0,139000000.0,-133000000.0,514000000.0,-242000000.0,-242000000.0,317000000.0,76000000.0,-42000000.0,-42000000.0,117000000.0,117000000.0,-24000000.0,-5000000.0,-1000000.0,558000000.0,2023-03-31
345000000.0,0.0,-516000000.0,29000000.0,-135000000.0,,,2594000000.0,2780000000.0,-186000000.0,-1067000000.0,-1067000000.0,-3000000.0,-265000000.0,0.0,0.0,-1952000000.0,-1465000000.0,-487000000.0,-516000000.0,29000000.0,401000000.0,401000000.0,1000000.0,-334000000.0,1937000000.0,-2271000000.0,,,,-122000000.0,13000000.0,-135000000.0,480000000.0,480000000.0,10000000.0,-358000000.0,12000000.0,-432000000.0,62000000.0,62000000.0,-9000000.0,35000000.0,-85000000.0,-85000000.0,115000000.0,115000000.0,-6000000.0,-6000000.0,0.0,601000000.0,2023-06-30
519000000.0,0.0,-74000000.0,4248000000.0,-117000000.0,1080000000.0,159000000.0,2837000000.0,2594000000.0,243000000.0,6300000000.0,6300000000.0,-2000000.0,-225000000.0,0.0,0.0,2983000000.0,-1191000000.0,4174000000.0,-74000000.0,4248000000.0,-6693000000.0,-6693000000.0,3000000.0,-8225000000.0,1383000000.0,-9608000000.0,0.0,0.0,0.0,-84000000.0,33000000.0,-117000000.0,636000000.0,636000000.0,9000000.0,-475000000.0,-8000000.0,-659000000.0,192000000.0,192000000.0,168000000.0,30000000.0,10000000.0,10000000.0,115000000.0,115000000.0,0.0,5000000.0,-3000000.0,660000000.0,2023-09-30
1946000000.0,0.0,-150000000.0,3000000.0,-126000000.0,1222000000.0,159000000.0,3142000000.0,2837000000.0,305000000.0,-934000000.0,-934000000.0,-3000000.0,-276000000.0,0.0,0.0,-1895000000.0,-1748000000.0,-147000000.0,-150000000.0,3000000.0,-833000000.0,-833000000.0,2000000.0,-3487000000.0,1121000000.0,-4608000000.0,0.0,0.0,0.0,-124000000.0,2000000.0,-126000000.0,2072000000.0,2072000000.0,11000000.0,1054000000.0,1000000.0,903000000.0,150000000.0,150000000.0,325000000.0,28000000.0,11000000.0,11000000.0,115000000.0,115000000.0,-57000000.0,-25000000.0,-3000000.0,530000000.0,2023-12-31
