free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,preferred_stock_dividend_paid,common_stock_dividend_paid,net_preferred_stock_issuance,preferred_stock_payments,preferred_stock_issuance,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date
1456000000.0,-151000000.0,-13596000000.0,13101000000.0,0.0,,10547000000.0,8160000000.0,2387000000.0,1104000000.0,1104000000.0,-1000000.0,-233000000.0,-23000000.0,-210000000.0,0.0,0.0,0.0,-151000000.0,-151000000.0,-669000000.0,-269000000.0,-400000000.0,-13501000000.0,13101000000.0,-158000000.0,-158000000.0,-39000000.0,-41000000.0,963000000.0,-1004000000.0,-20000000.0,-20000000.0,15000000.0,1441000000.0,1441000000.0,265000000.0,459000000.0,-194000000.0,329000000.0,16000000.0,-67000000.0,-67000000.0,117000000.0,117000000.0,-4000000.0,,653000000.0,2022-12-31
1106000000.0,,-2752000000.0,5710000000.0,,-52000000.0,7974000000.0,10547000000.0,-2573000000.0,-5223000000.0,-5223000000.0,-24000000.0,-238000000.0,-33000000.0,-205000000.0,,,,-404000000.0,,3973000000.0,1015000000.0,2958000000.0,-2752000000.0,5710000000.0,1492000000.0,1492000000.0,-227000000.0,777000000.0,2000000000.0,-1223000000.0,0.0,0.0,-52000000.0,1158000000.0,1158000000.0,477000000.0,849000000.0,-372000000.0,-81000000.0,33000000.0,-63000000.0,-63000000.0,118000000.0,118000000.0,-5000000.0,-5000000.0,511000000.0,2023-03-31
86000000.0,,-11252000000.0,6507000000.0,,-39000000.0,11567000000.0,7974000000.0,3593000000.0,319000000.0,319000000.0,-2000000.0,-229000000.0,-24000000.0,-205000000.0,,,,-259000000.0,,-4664000000.0,81000000.0,-4745000000.0,-11252000000.0,6507000000.0,3149000000.0,3149000000.0,222000000.0,-1053000000.0,930000000.0,-1983000000.0,0.0,0.0,-39000000.0,125000000.0,125000000.0,-307000000.0,148000000.0,-455000000.0,-370000000.0,22000000.0,23000000.0,23000000.0,112000000.0,112000000.0,-9000000.0,,478000000.0,2023-06-30
975000000.0,-243000000.0,-5762000000.0,9016000000.0,,-33000000.0,15400000000.0,11567000000.0,3833000000.0,2443000000.0,2443000000.0,0.0,-231000000.0,-32000000.0,-199000000.0,,,,-243000000.0,-243000000.0,2387000000.0,-867000000.0,3254000000.0,-5762000000.0,9016000000.0,382000000.0,382000000.0,-176000000.0,-793000000.0,1577000000.0,-2370000000.0,0.0,0.0,-33000000.0,1008000000.0,1008000000.0,-184000000.0,-279000000.0,95000000.0,476000000.0,18000000.0,-21000000.0,-21000000.0,122000000.0,122000000.0,-5000000.0,,430000000.0,2023-09-30
622000000.0,0.0,-8652000000.0,4750000000.0,,-48000000.0,11628000000.0,15400000000.0,-3772000000.0,-4667000000.0,-4667000000.0,47000000.0,-230000000.0,-31000000.0,-199000000.0,,,,0.0,0.0,-3629000000.0,273000000.0,-3902000000.0,-8652000000.0,4750000000.0,225000000.0,225000000.0,120000000.0,-3315000000.0,1196000000.0,-4511000000.0,0.0,0.0,-48000000.0,670000000.0,670000000.0,287000000.0,-1057000000.0,1344000000.0,73000000.0,14000000.0,-181000000.0,-181000000.0,126000000.0,126000000.0,-9000000.0,,189000000.0,2023-12-31
