ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,derivative_product_liabilities,employee_benefits,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,current_debt_and_capital_lease_obligation,current_debt,line_of_credit,payables_and_accrued_expenses,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,non_current_note_receivables,investments_and_advances,other_investments,investmentin_financial_assets,held_to_maturity_securities,available_for_sale_securities,long_term_equity_investment,investments_in_other_ventures_under_equity_method,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,leases,other_properties,machinery_furniture_equipment,properties,current_assets,prepaid_assets,receivables,duefrom_related_parties_current,accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
445131351.0,445131351.0,1556692000.0,1864615000.0,-5005883000.0,3229469000.0,107475000.0,-5005883000.0,239844000.0,1604698000.0,3019469000.0,5548886000.0,3944188000.0,1604698000.0,-689345000.0,2293903000.0,140000.0,140000.0,3344189000.0,3007630000.0,993030000.0,8550000.0,309644000.0,41791000.0,41791000.0,1654615000.0,239844000.0,1414771000.0,336559000.0,210000000.0,210000000.0,210000000.0,126559000.0,8893075000.0,8449041000.0,468394000.0,757234000.0,757234000.0,254152000.0,63079000.0,2843000.0,14079000.0,0.0,14079000.0,46157000.0,46157000.0,6610581000.0,2405422000.0,4205159000.0,295601000.0,-4644000.0,300245000.0,61741000.0,224411000.0,14093000.0,0.0,444034000.0,6099000.0,369856000.0,357921000.0,11935000.0,68079000.0,68079000.0,2022-12-31
445131351.0,445131351.0,1727617000.0,2026227000.0,-4949982000.0,3355238000.0,-147554000.0,-4949982000.0,260697000.0,1589708000.0,3005238000.0,5469338000.0,3879630000.0,1589708000.0,-738949000.0,2328516000.0,141000.0,141000.0,3293590000.0,2787235000.0,915728000.0,10500000.0,144802000.0,39978000.0,39978000.0,1676227000.0,260697000.0,1415530000.0,506355000.0,350000000.0,350000000.0,350000000.0,156355000.0,8762928000.0,8404127000.0,457029000.0,745755000.0,745755000.0,256135000.0,90397000.0,2678000.0,45148000.0,,45148000.0,42571000.0,42571000.0,6539690000.0,2334531000.0,4205159000.0,315121000.0,-6568000.0,321689000.0,66433000.0,240184000.0,15072000.0,0.0,358801000.0,7514000.0,313374000.0,299620000.0,13754000.0,37913000.0,37913000.0,2023-03-31
454557594.0,454557594.0,1713648000.0,2057641000.0,-4852328000.0,3326414000.0,-19441000.0,-4852328000.0,302672000.0,1571445000.0,3046414000.0,5371520000.0,3800075000.0,1571445000.0,-788525000.0,2359830000.0,140000.0,140000.0,3380346000.0,2966611000.0,925669000.0,10050000.0,217188000.0,36063000.0,36063000.0,1777641000.0,302672000.0,1474969000.0,413735000.0,280000000.0,280000000.0,280000000.0,133735000.0,8751866000.0,8357572000.0,453107000.0,759772000.0,759772000.0,258836000.0,103081000.0,2430000.0,52985000.0,,52985000.0,47666000.0,47666000.0,6423773000.0,2218614000.0,4205159000.0,359003000.0,-9151000.0,368154000.0,73301000.0,276469000.0,18384000.0,0.0,394294000.0,6919000.0,346054000.0,336170000.0,9884000.0,41321000.0,41321000.0,2023-06-30
455586790.0,455586790.0,1669258000.0,2049676000.0,-4851011000.0,3287768000.0,42039000.0,-4851011000.0,303723000.0,1541815000.0,3017768000.0,5318224000.0,3776409000.0,1541815000.0,-837126000.0,2378799000.0,142000.0,142000.0,3453051000.0,3046700000.0,929335000.0,12100000.0,289638000.0,35951000.0,35951000.0,1779676000.0,303723000.0,1475953000.0,406351000.0,270000000.0,270000000.0,270000000.0,136351000.0,8771275000.0,8322885000.0,442212000.0,764844000.0,764844000.0,233550000.0,119589000.0,2708000.0,64722000.0,,64722000.0,52159000.0,52159000.0,6392826000.0,2167890000.0,4224936000.0,369864000.0,-12056000.0,381920000.0,89138000.0,271709000.0,21073000.0,0.0,448390000.0,8888000.0,362807000.0,346273000.0,16534000.0,76695000.0,76695000.0,2023-09-30
464425386.0,464425386.0,1577081000.0,2000773000.0,-4805922000.0,3209480000.0,150607000.0,-4805922000.0,319532000.0,1528239000.0,3004480000.0,5277931000.0,3749692000.0,1528239000.0,-882884000.0,2410982000.0,141000.0,141000.0,3539690000.0,3195936000.0,972418000.0,22600000.0,370726000.0,34419000.0,34419000.0,1795773000.0,319532000.0,1476241000.0,343754000.0,205000000.0,205000000.0,205000000.0,138754000.0,8817621000.0,8323260000.0,446578000.0,781694000.0,781694000.0,214170000.0,130095000.0,2521000.0,76258000.0,,76258000.0,51316000.0,51316000.0,6334161000.0,2110008000.0,4224153000.0,416562000.0,-14870000.0,431432000.0,127612000.0,281669000.0,22151000.0,0.0,494361000.0,7212000.0,382989000.0,367136000.0,15853000.0,104160000.0,104160000.0,2023-12-31
