free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_receivables,other_non_cash_items,stock_based_compensation,amortization_of_securities,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
252150000.0,-44822000.0,-94000000.0,192000000.0,-23904000.0,19613000.0,164000.0,68079000.0,39534000.0,28545000.0,-108165000.0,-108165000.0,-108706000.0,0.0,-52637000.0,-52637000.0,-44822000.0,-44822000.0,98000000.0,98000000.0,-94000000.0,192000000.0,-139344000.0,-139344000.0,-115440000.0,851000.0,-116291000.0,0.0,0.0,-23904000.0,-23904000.0,276054000.0,276054000.0,77049000.0,76504000.0,11060000.0,-20651000.0,-20651000.0,-20651000.0,10136000.0,21006000.0,111470000.0,0.0,-2021000.0,-2021000.0,66273000.0,66273000.0,64663000.0,64663000.0,1610000.0,522000.0,522000.0,1755000.0,2022-12-31
115337000.0,0.0,-215000000.0,355000000.0,-5672000.0,11254000.0,1828000.0,37913000.0,68079000.0,-30166000.0,-116815000.0,-116815000.0,-198894000.0,0.0,-57921000.0,-57921000.0,0.0,0.0,140000000.0,140000000.0,-215000000.0,355000000.0,-34360000.0,-34360000.0,-28688000.0,8998000.0,-37686000.0,,,-5672000.0,-5672000.0,121009000.0,121009000.0,-72038000.0,-168804000.0,8667000.0,29798000.0,29798000.0,29798000.0,58301000.0,4000.0,73275000.0,0.0,3583000.0,3583000.0,72813000.0,72813000.0,70891000.0,70891000.0,1922000.0,1338000.0,1338000.0,42034000.0,2023-03-31
227904000.0,0.0,-259998000.0,249802000.0,-10181000.0,23881000.0,7421000.0,41321000.0,37913000.0,3408000.0,-212141000.0,-212141000.0,-139510000.0,0.0,-62435000.0,-62435000.0,0.0,0.0,-10196000.0,-10196000.0,-259998000.0,249802000.0,-22536000.0,-22536000.0,-12355000.0,-357000.0,-11998000.0,,,-10181000.0,-10181000.0,238085000.0,238085000.0,19589000.0,68876000.0,9885000.0,-22622000.0,-22622000.0,-22622000.0,-36550000.0,8459000.0,70826000.0,0.0,-9846000.0,-9846000.0,118498000.0,118498000.0,115917000.0,115917000.0,2581000.0,-3480000.0,-3480000.0,34039000.0,2023-06-30
263183000.0,0.0,-225002000.0,214998000.0,-18519000.0,12347000.0,4633000.0,76695000.0,41321000.0,35374000.0,-209114000.0,-209114000.0,-135400000.0,0.0,-63710000.0,-63710000.0,0.0,0.0,-10004000.0,-10004000.0,-225002000.0,214998000.0,-37214000.0,-37214000.0,7550000.0,25866000.0,-18316000.0,-26245000.0,-26245000.0,-18519000.0,-18519000.0,281702000.0,281702000.0,65847000.0,65418000.0,7448000.0,2616000.0,2616000.0,2616000.0,-9635000.0,9243000.0,74974000.0,0.0,5223000.0,5223000.0,59627000.0,59627000.0,56724000.0,56724000.0,2903000.0,3277000.0,3277000.0,63511000.0,2023-09-30
274816000.0,0.0,-300000000.0,235000000.0,-33533000.0,24111000.0,367000.0,104160000.0,76695000.0,27465000.0,-256963000.0,-256963000.0,-128147000.0,0.0,-63816000.0,-63816000.0,0.0,0.0,-65000000.0,-65000000.0,-300000000.0,235000000.0,-23921000.0,-23921000.0,9632000.0,27574000.0,-17942000.0,-20000.0,-20000.0,-33533000.0,-33533000.0,308349000.0,308349000.0,49250000.0,75859000.0,-633000.0,-5113000.0,-5113000.0,-5113000.0,-20863000.0,9177000.0,93489000.0,0.0,6900000.0,6900000.0,59629000.0,59629000.0,56809000.0,56809000.0,2820000.0,8712000.0,8712000.0,81192000.0,2023-12-31
