free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_business_purchase_and_sale,sale_of_business,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date,net_other_investing_changes
211300000.0,0.0,-683900000.0,446800000.0,-30600000.0,92700000.0,87700000.0,315200000.0,384600000.0,-300000.0,-69100000.0,-271700000.0,-271700000.0,35800000.0,9500000.0,-79900000.0,-79900000.0,0.0,0.0,-237100000.0,-37100000.0,-483900000.0,446800000.0,-200000000.0,-200000000.0,-39300000.0,-39300000.0,-8700000.0,0.0,-8700000.0,-30600000.0,241900000.0,241900000.0,-136400000.0,-2300000.0,65000000.0,-448500000.0,-448500000.0,-448500000.0,128000000.0,121400000.0,121400000.0,3100000.0,19700000.0,1700000.0,-5900000.0,-5900000.0,72500000.0,72500000.0,287200000.0,2022-12-31,
333700000.0,-200000000.0,-99100000.0,0.0,-31700000.0,24900000.0,,279400000.0,315200000.0,1200000.0,-37000000.0,-348200000.0,-348200000.0,18000000.0,12800000.0,-79900000.0,,-200000000.0,-200000000.0,-99100000.0,-49100000.0,-49100000.0,0.0,-50000000.0,-50000000.0,-54200000.0,-54200000.0,-22500000.0,,-22500000.0,-31700000.0,365400000.0,365400000.0,45100000.0,-39600000.0,102500000.0,-248700000.0,-248700000.0,-248700000.0,22000000.0,208900000.0,208900000.0,3400000.0,20800000.0,6200000.0,-10900000.0,-10900000.0,70700000.0,70700000.0,230100000.0,2023-03-31,
188600000.0,-196100000.0,-226600000.0,201300000.0,-39600000.0,92100000.0,,203900000.0,279400000.0,200000.0,-75700000.0,-211300000.0,-211300000.0,81800000.0,7700000.0,-79400000.0,,-196100000.0,-196100000.0,-25300000.0,-25300000.0,-226600000.0,201300000.0,0.0,0.0,-92600000.0,-92600000.0,-53000000.0,,-53000000.0,-39600000.0,228200000.0,228200000.0,-131500000.0,-108300000.0,-5300000.0,209000000.0,209000000.0,209000000.0,-5000000.0,-221900000.0,-221900000.0,17400000.0,24800000.0,2200000.0,-13200000.0,-13200000.0,65900000.0,65900000.0,262600000.0,2023-06-30,
425200000.0,-53900000.0,-56300000.0,6300000.0,-43400000.0,24200000.0,110200000.0,440700000.0,203900000.0,-2500000.0,239300000.0,-180200000.0,-180200000.0,-9200000.0,12000000.0,-79100000.0,-79100000.0,-53900000.0,-53900000.0,-50000000.0,0.0,-6300000.0,6300000.0,-50000000.0,-50000000.0,-49100000.0,-49100000.0,-700000.0,,-700000.0,-43400000.0,468600000.0,468600000.0,63200000.0,21900000.0,140100000.0,-233600000.0,-233600000.0,-233600000.0,79100000.0,55700000.0,55700000.0,2100000.0,26000000.0,3800000.0,-8000000.0,-8000000.0,66000000.0,66000000.0,315500000.0,2023-09-30,
503000000.0,-50000000.0,-50000000.0,0.0,-33500000.0,92000000.0,116300000.0,588700000.0,440700000.0,4200000.0,143800000.0,-359000000.0,-359000000.0,-192700000.0,16800000.0,-83100000.0,-83100000.0,-50000000.0,-50000000.0,-50000000.0,0.0,0.0,0.0,-50000000.0,-50000000.0,-33700000.0,-33700000.0,-200000.0,,-200000.0,-33500000.0,536500000.0,536500000.0,142000000.0,32400000.0,-54000000.0,217900000.0,217900000.0,217900000.0,42900000.0,-97200000.0,-97200000.0,6100000.0,22100000.0,2700000.0,-600000.0,-600000.0,68100000.0,68100000.0,296100000.0,2023-12-31,0.0
