treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,derivative_product_liabilities,employee_benefits,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,current_deferred_liabilities,current_deferred_revenue,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,financial_assets,investment_properties,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,gross_ppe,other_properties,current_assets,assets_held_for_sale_current,restricted_cash,prepaid_assets,inventory,finished_goods,receivables,other_receivables,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date,other_current_assets
56604204.0,343278561.0,399882765.0,3099200000.0,5738200000.0,19971100000.0,25843600000.0,26331500000.0,19971100000.0,47900000.0,20153300000.0,25843600000.0,20552400000.0,399100000.0,20153300000.0,3260600000.0,20057900000.0,3352000000.0,4000000.0,4000000.0,0.0,9712100000.0,7046100000.0,112600000.0,32400000.0,414400000.0,5738200000.0,47900000.0,5690300000.0,748500000.0,2666000000.0,163500000.0,163500000.0,2502500000.0,853100000.0,31800000.0,1649400000.0,444400000.0,406400000.0,1205000000.0,30264500000.0,1267000000.0,344600000.0,137900000.0,137900000.0,54000000.0,501700000.0,182200000.0,18700000.0,163500000.0,46600000.0,46600000.0,46600000.0,28997500000.0,1782700000.0,1696500000.0,88100000.0,22445300000.0,22445300000.0,393800000.0,393800000.0,2591100000.0,2591100000.0,2022-12-31,
59760502.0,341070276.0,400830778.0,2915800000.0,6011600000.0,20225300000.0,26679600000.0,27253600000.0,20225300000.0,44700000.0,20712700000.0,26679600000.0,21121800000.0,409100000.0,20712700000.0,3563800000.0,20914500000.0,3358000000.0,4000000.0,4000000.0,0.0,10049000000.0,7405100000.0,129000000.0,30800000.0,465400000.0,6011600000.0,44700000.0,5966900000.0,768300000.0,2643900000.0,171600000.0,171600000.0,2472300000.0,856100000.0,32000000.0,1616200000.0,364900000.0,330000000.0,1251300000.0,31170800000.0,1273300000.0,51200000.0,112300000.0,112300000.0,69400000.0,509600000.0,487400000.0,323900000.0,163500000.0,43400000.0,43400000.0,43400000.0,29897500000.0,2124000000.0,1708000000.0,83100000.0,22571700000.0,22571700000.0,359600000.0,359600000.0,3051100000.0,3051100000.0,2023-03-31,
62881870.0,338222953.0,401104823.0,2726200000.0,6151000000.0,21158100000.0,27761700000.0,28490400000.0,21158100000.0,45700000.0,21656400000.0,27761700000.0,22082300000.0,425900000.0,21656400000.0,3906700000.0,22164400000.0,3394700000.0,4000000.0,4000000.0,0.0,10240800000.0,7661100000.0,139300000.0,88300000.0,486300000.0,6151000000.0,45700000.0,6105300000.0,796200000.0,2579700000.0,172800000.0,172800000.0,2406900000.0,865200000.0,29600000.0,1541700000.0,172200000.0,123900000.0,1369500000.0,32323100000.0,1253000000.0,75000000.0,121800000.0,121800000.0,88200000.0,425300000.0,498300000.0,334800000.0,163500000.0,44400000.0,44400000.0,44400000.0,31070100000.0,2480300000.0,1767700000.0,58100000.0,22983500000.0,22983500000.0,401400000.0,401400000.0,3379100000.0,3379100000.0,2023-06-30,
66353688.0,334848565.0,401202253.0,1220900000.0,5142600000.0,22521600000.0,27790700000.0,28576900000.0,22521600000.0,48100000.0,22696200000.0,27790700000.0,23137900000.0,441700000.0,22696200000.0,4329800000.0,23589800000.0,3432200000.0,4000000.0,4000000.0,0.0,9444500000.0,6848600000.0,147600000.0,168500000.0,531000000.0,5142600000.0,48100000.0,5094500000.0,858900000.0,2595900000.0,147100000.0,147100000.0,2448800000.0,899600000.0,33600000.0,1549200000.0,303000000.0,233800000.0,1246200000.0,32582400000.0,1409600000.0,399900000.0,187200000.0,187200000.0,155900000.0,427400000.0,174600000.0,11100000.0,163500000.0,64600000.0,64600000.0,64600000.0,31172800000.0,2519900000.0,1886100000.0,93000000.0,22373300000.0,22373300000.0,426900000.0,426900000.0,3873600000.0,3873600000.0,2023-09-30,
69678838.0,332190334.0,401869172.0,1967000000.0,5334900000.0,22661300000.0,28443800000.0,29192200000.0,22661300000.0,44500000.0,23153400000.0,28443800000.0,23603500000.0,450100000.0,23153400000.0,4728100000.0,24437300000.0,3440200000.0,4000000.0,4000000.0,0.0,9778100000.0,6912300000.0,122000000.0,170600000.0,470300000.0,5334900000.0,44500000.0,5290400000.0,814500000.0,2865800000.0,122400000.0,122400000.0,2743400000.0,916300000.0,21500000.0,1827100000.0,566800000.0,517300000.0,1260300000.0,33381600000.0,1323600000.0,39200000.0,175900000.0,175900000.0,97600000.0,475500000.0,492100000.0,328600000.0,163500000.0,43300000.0,43300000.0,43300000.0,32058000000.0,2044100000.0,2146100000.0,100800000.0,24050300000.0,24050300000.0,393300000.0,393300000.0,3323400000.0,3323400000.0,2023-12-31,
72428648.0,330196301.0,402624949.0,2874800000.0,5985100000.0,23326200000.0,29753400000.0,30551000000.0,23326200000.0,47200000.0,23815500000.0,29753400000.0,24296400000.0,480900000.0,23815500000.0,5130300000.0,25510200000.0,3431600000.0,4000000.0,4000000.0,0.0,10101800000.0,7506300000.0,125900000.0,6300000.0,539700000.0,5985100000.0,47200000.0,5937900000.0,849300000.0,2595500000.0,148900000.0,148900000.0,2446600000.0,951100000.0,31100000.0,1495500000.0,109000000.0,62400000.0,1386500000.0,34398200000.0,1251700000.0,,166500000.0,166500000.0,69500000.0,,489300000.0,325800000.0,163500000.0,526400000.0,526400000.0,526400000.0,33146500000.0,2672400000.0,1988600000.0,98100000.0,24840000000.0,24840000000.0,427700000.0,427700000.0,3063100000.0,3063100000.0,2024-03-31,56600000.0
