treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,line_of_credit,pensionand_other_post_retirement_benefit_plans_current,current_provisions,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,other_payable,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_prepaid_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,non_current_note_receivables,non_current_accounts_receivable,investments_and_advances,investmentin_financial_assets,available_for_sale_securities,financial_assets_designatedas_fair_value_through_profitor_loss_total,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,hedging_assets_current,prepaid_assets,inventory,finished_goods,work_in_process,raw_materials,receivables,other_receivables,taxes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,cash_equivalents,cash_financial,date
7900000.0,490086981.0,497986981.0,3658000000.0,5068000000.0,1018000000.0,24315000000.0,2411000000.0,1018000000.0,430000000.0,19677000000.0,24218000000.0,19677000000.0,19677000000.0,19657000000.0,20000000.0,20000000.0,9532000000.0,6750000000.0,230000000.0,556000000.0,556000000.0,1064000000.0,1064000000.0,4900000000.0,359000000.0,4541000000.0,2782000000.0,10000000.0,89000000.0,89000000.0,168000000.0,71000000.0,97000000.0,95000000.0,2000000.0,465000000.0,270000000.0,1780000000.0,536000000.0,31000000.0,1244000000.0,66000000.0,317000000.0,219000000.0,861000000.0,29209000000.0,24016000000.0,96000000.0,8000000.0,550000000.0,411000000.0,22000000.0,157000000.0,108000000.0,108000000.0,88000000.0,20000000.0,18659000000.0,9689000000.0,8970000000.0,4416000000.0,-2750000000.0,7166000000.0,955000000.0,3723000000.0,2438000000.0,50000000.0,0.0,5193000000.0,8000000.0,107000000.0,2109000000.0,1475000000.0,201000000.0,433000000.0,1989000000.0,102000000.0,112000000.0,1775000000.0,-57000000.0,1832000000.0,980000000.0,0.0,980000000.0,699000000.0,281000000.0,2022-12-31
