free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,sale_of_business,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_inventory,change_in_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_foreign_currency_exchange_gain_loss,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date,pension_and_employee_benefit_expense
615200000.0,-64000000.0,-2168400000.0,1827700000.0,-340500000.0,109400000.0,369900000.0,754100000.0,722500000.0,-8000000.0,39600000.0,-573000000.0,-573000000.0,-133900000.0,-34400000.0,-34400000.0,-64000000.0,-64000000.0,-340700000.0,225100000.0,-1602600000.0,1827700000.0,-565800000.0,-565800000.0,-343100000.0,-343100000.0,-2600000.0,,,,-340500000.0,955700000.0,955700000.0,145500000.0,11800000.0,-48700000.0,-324400000.0,292900000.0,213900000.0,-3500000.0,5900000.0,11600000.0,11600000.0,233000000.0,-3300000.0,-52800000.0,34400000.0,-26800000.0,,528500000.0,2022-12-31,
-172500000.0,-456000000.0,-3142900000.0,3356500000.0,-321500000.0,7900000.0,225700000.0,477000000.0,754100000.0,4300000.0,-281400000.0,-209000000.0,-209000000.0,185800000.0,-152400000.0,-152400000.0,-456000000.0,-456000000.0,213600000.0,228600000.0,-3127900000.0,3356500000.0,-15000000.0,-15000000.0,-221400000.0,-221400000.0,-17300000.0,117400000.0,158400000.0,-41000000.0,-321500000.0,149000000.0,149000000.0,-487300000.0,-3300000.0,-194300000.0,-841600000.0,241200000.0,310700000.0,54300000.0,12400000.0,-1200000.0,-1200000.0,220000000.0,-108200000.0,-6300000.0,5900000.0,-51300000.0,-56500000.0,459000000.0,2023-03-31,
762400000.0,0.0,-2181800000.0,1943000000.0,-310300000.0,80300000.0,147200000.0,640800000.0,477000000.0,9200000.0,154600000.0,-606600000.0,-606600000.0,-300100000.0,-67700000.0,-67700000.0,0.0,0.0,-238800000.0,-224700000.0,-2167700000.0,1943000000.0,-14100000.0,-14100000.0,-311500000.0,-311500000.0,-1200000.0,0.0,0.0,0.0,-310300000.0,1072700000.0,1072700000.0,544300000.0,60500000.0,-81500000.0,109900000.0,229800000.0,225600000.0,53600000.0,8600000.0,4900000.0,4900000.0,244200000.0,-162000000.0,-12900000.0,-46100000.0,-103000000.0,0.0,379100000.0,2023-06-30,
235700000.0,-150000000.0,-1482000000.0,1537600000.0,-411700000.0,4700000.0,48700000.0,601800000.0,640800000.0,-10100000.0,-28900000.0,-254200000.0,-254200000.0,-93400000.0,-66400000.0,-66400000.0,-150000000.0,-150000000.0,55600000.0,71300000.0,-1466300000.0,1537600000.0,-15700000.0,-15700000.0,-422100000.0,-422100000.0,-10400000.0,0.0,0.0,0.0,-411700000.0,647400000.0,647400000.0,195400000.0,28800000.0,-71500000.0,-194800000.0,636600000.0,-203700000.0,44100000.0,6000000.0,-36200000.0,-36200000.0,238700000.0,196300000.0,-15900000.0,51700000.0,118100000.0,0.0,3100000.0,2023-09-30,
179200000.0,-150000000.0,-4020600000.0,4070000000.0,-358900000.0,111800000.0,-36000000.0,360800000.0,601800000.0,-6200000.0,-234800000.0,-410700000.0,-410700000.0,-245000000.0,-65100000.0,-65100000.0,-150000000.0,-150000000.0,49400000.0,99900000.0,-3070100000.0,3170000000.0,-50500000.0,-950500000.0,-362200000.0,-362200000.0,-3300000.0,0.0,0.0,0.0,-358900000.0,538100000.0,538100000.0,149300000.0,22300000.0,108100000.0,-128600000.0,-46200000.0,193700000.0,4700000.0,6000000.0,-228700000.0,-228700000.0,257700000.0,-75600000.0,3300000.0,-21100000.0,-57800000.0,0.0,368000000.0,2023-12-31,0.0
