free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,cash_flow_from_discontinued_operation,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_from_discontinued_operating_activities,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date
43100000.0,-100200000.0,-4500000.0,58000000.0,5300000.0,-166100000.0,300300000.0,435900000.0,-135600000.0,,-189500000.0,-189500000.0,,-148000000.0,-148000000.0,-94900000.0,-100200000.0,5300000.0,53500000.0,58000000.0,-195500000.0,58000000.0,-4500000.0,-4500000.0,0.0,-155300000.0,-155300000.0,100000.0,0.0,0.0,-146800000.0,10700000.0,-157500000.0,-8600000.0,209200000.0,1400000.0,207800000.0,-70500000.0,-71600000.0,20400000.0,22300000.0,-100000.0,22400000.0,24900000.0,-2500000.0,-2500000.0,2100000.0,-22900000.0,-20800000.0,-400000.0,18100000.0,-8800000.0,-14900000.0,-14900000.0,96800000.0,96800000.0,187500000.0,2022-11-30
367300000.0,-124300000.0,-432400000.0,369000000.0,6600000.0,-136700000.0,334900000.0,300300000.0,34600000.0,-6400000.0,-327800000.0,-327800000.0,,-146800000.0,-146800000.0,-117700000.0,-124300000.0,6600000.0,-63400000.0,-58000000.0,-231500000.0,369000000.0,-5400000.0,-5400000.0,,-136100000.0,-136100000.0,300000.0,,,-129900000.0,300000.0,-130200000.0,-6500000.0,504000000.0,,504900000.0,135800000.0,120900000.0,-4100000.0,12700000.0,30800000.0,-18100000.0,-14400000.0,-3700000.0,-3700000.0,2200000.0,-9800000.0,13900000.0,-1200000.0,14200000.0,1300000.0,-30300000.0,-30300000.0,98300000.0,98300000.0,286800000.0,2023-02-28
242200000.0,-35200000.0,-5600000.0,0.0,17100000.0,-162900000.0,416200000.0,334900000.0,81300000.0,,-170400000.0,-170400000.0,,-146500000.0,-146500000.0,-18100000.0,-35200000.0,17100000.0,-5600000.0,0.0,0.0,0.0,-5600000.0,-5600000.0,,-158900000.0,-158900000.0,0.0,,,-150400000.0,4000000.0,-154400000.0,-8500000.0,405100000.0,,412300000.0,-9900000.0,-65600000.0,37000000.0,24200000.0,5200000.0,19000000.0,17800000.0,1200000.0,1200000.0,-800000.0,17900000.0,-22600000.0,-2500000.0,14900000.0,1800000.0,-4700000.0,-4700000.0,97100000.0,97100000.0,315600000.0,2023-05-31
113000000.0,-142900000.0,-782200000.0,1472100000.0,22300000.0,-156100000.0,240500000.0,416200000.0,-175700000.0,,409400000.0,409400000.0,-1400000.0,-158500000.0,-158500000.0,-120600000.0,-142900000.0,22300000.0,689900000.0,95400000.0,-776700000.0,872100000.0,594500000.0,-5500000.0,600000000.0,-854200000.0,-854200000.0,200000.0,-699900000.0,-699900000.0,-149300000.0,1600000.0,-150900000.0,-5200000.0,269100000.0,0.0,269100000.0,-69900000.0,-21700000.0,-25100000.0,-21900000.0,-13700000.0,-8200000.0,-16000000.0,7800000.0,7800000.0,-40100000.0,9400000.0,29500000.0,-3200000.0,30300000.0,3100000.0,4200000.0,4200000.0,109800000.0,109800000.0,194800000.0,2023-08-31
171600000.0,-181000000.0,171500000.0,-19900000.0,3600000.0,-169200000.0,219900000.0,240500000.0,-20600000.0,,-192700000.0,-192700000.0,-9700000.0,-157200000.0,-157200000.0,-177400000.0,-181000000.0,3600000.0,151600000.0,254600000.0,,-522100000.0,-103000000.0,-605200000.0,502200000.0,-168700000.0,-168700000.0,100000.0,0.0,0.0,-161100000.0,400000.0,-161500000.0,-7700000.0,340800000.0,0.0,340800000.0,-6000000.0,-41000000.0,35500000.0,12100000.0,8400000.0,3700000.0,8300000.0,-4600000.0,-4600000.0,32300000.0,-23700000.0,-21200000.0,-2600000.0,13500000.0,7500000.0,3600000.0,3600000.0,112500000.0,112500000.0,212300000.0,2023-11-30
422100000.0,-32700000.0,-5500000.0,-191300000.0,11100000.0,-154400000.0,268100000.0,219900000.0,48200000.0,,-375200000.0,-375200000.0,-400000.0,-156400000.0,-156400000.0,-21600000.0,-32700000.0,11100000.0,-196800000.0,-191300000.0,,-191300000.0,-5500000.0,-5500000.0,0.0,-153100000.0,-153100000.0,1300000.0,0.0,0.0,-148400000.0,0.0,-148400000.0,,576500000.0,-9300000.0,585800000.0,155700000.0,100400000.0,16400000.0,15900000.0,18600000.0,-2700000.0,-2000000.0,-700000.0,-700000.0,2600000.0,12500000.0,7900000.0,-10800000.0,14000000.0,400000.0,-4800000.0,-4800000.0,117900000.0,117900000.0,313400000.0,2024-02-29
