symbol,sector,market_cap,ordinary_shares_number,date,predictions,prev_market_cap,fair_market_cup_via_diff,market_cap_norm,fair_market_cap_norm
NXPI,Technology,45481063997.67908,259735000.0,2023-03-31,0.15004289993238745,49568934108.193565,57006400728.34436,175.10564228032064,219.47908725564272
NXPI,Technology,49568934108.193565,258125000.0,2023-06-30,0.10482798436434058,50284118763.779335,55555301579.32344,192.03461155716636,215.22634994411018
NXPI,Technology,50284118763.779335,256950000.0,2023-09-30,-0.003809131064863381,59025828140.53144,58800991024.93205,195.69612284016088,228.84215226671358
NXPI,Technology,59025828140.53144,257190053.0,2023-12-31,0.11626032793096833,,,229.50276440330077,
