free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,other_cash_adjustment_outside_changein_cash,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_from_discontinued_financing_activities,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_from_discontinued_investing_activities,cash_flow_from_continuing_investing_activities,net_other_investing_changes,dividends_received_cfi,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_from_discontinued_operating_activities,cash_flow_from_continuing_operating_activities,taxes_refund_paid,interest_paid_cfo,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,provisionand_write_offof_assets,asset_impairment_charge,depreciation_amortization_depletion,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_foreign_currency_exchange_gain_loss,net_income_from_continuing_operations,date
125000000.0,-966000000.0,-102000000.0,500000000.0,-1787000000.0,4736000000.0,0.0,5182000000.0,76000000.0,-522000000.0,-570000000.0,0.0,-570000000.0,-2000000.0,0.0,-966000000.0,-966000000.0,398000000.0,398000000.0,-102000000.0,500000000.0,-1864000000.0,0.0,-1864000000.0,-180000000.0,55000000.0,625000000.0,625000000.0,,-577000000.0,,0.0,-1787000000.0,1912000000.0,0.0,1912000000.0,-265000000.0,-271000000.0,-1802000000.0,-299000000.0,-337000000.0,-434000000.0,-434000000.0,941000000.0,-2107000000.0,-2107000000.0,401000000.0,133000000.0,177000000.0,900000000.0,-269000000.0,-72000000.0,-444000000.0,247000000.0,2908000000.0,2022-12-31
2480000000.0,-763000000.0,-86000000.0,300000000.0,-1130000000.0,4705000000.0,0.0,4736000000.0,32000000.0,-63000000.0,-2347000000.0,0.0,-2347000000.0,-3000000.0,-1795000000.0,-763000000.0,-763000000.0,214000000.0,214000000.0,-86000000.0,300000000.0,-1326000000.0,0.0,-1326000000.0,-67000000.0,0.0,-55000000.0,,-55000000.0,-74000000.0,,-74000000.0,-1130000000.0,3610000000.0,0.0,3610000000.0,-337000000.0,-169000000.0,739000000.0,-479000000.0,-105000000.0,-105000000.0,-105000000.0,-363000000.0,1686000000.0,1686000000.0,494000000.0,0.0,4000000.0,656000000.0,-73000000.0,55000000.0,-280000000.0,152000000.0,2296000000.0,2023-03-31
692000000.0,-1361000000.0,-626000000.0,1500000000.0,-1208000000.0,4983000000.0,0.0,4705000000.0,67000000.0,211000000.0,-622000000.0,0.0,-622000000.0,-135000000.0,0.0,-1361000000.0,-1361000000.0,874000000.0,874000000.0,-626000000.0,1500000000.0,-1067000000.0,0.0,-1067000000.0,-30000000.0,105000000.0,67000000.0,67000000.0,,-1000000.0,0.0,-1000000.0,-1208000000.0,1900000000.0,0.0,1900000000.0,-574000000.0,-327000000.0,-598000000.0,-764000000.0,570000000.0,570000000.0,570000000.0,-157000000.0,-247000000.0,-247000000.0,-406000000.0,140000000.0,66000000.0,779000000.0,100000000.0,-5000000.0,-645000000.0,750000000.0,2720000000.0,2023-06-30
1402000000.0,-546000000.0,-60000000.0,150000000.0,-1464000000.0,3967000000.0,0.0,4983000000.0,-49000000.0,-967000000.0,-2134000000.0,0.0,-2134000000.0,,-1678000000.0,-546000000.0,-546000000.0,90000000.0,90000000.0,-60000000.0,150000000.0,-1699000000.0,0.0,-1699000000.0,-235000000.0,0.0,0.0,,,,,,-1464000000.0,2866000000.0,0.0,2866000000.0,-720000000.0,-174000000.0,-186000000.0,-159000000.0,480000000.0,480000000.0,480000000.0,-97000000.0,-410000000.0,-410000000.0,-61000000.0,184000000.0,75000000.0,780000000.0,-16000000.0,-94000000.0,-24000000.0,102000000.0,2984000000.0,2023-09-30
2671000000.0,-44000000.0,-119000000.0,0.0,-2118000000.0,3609000000.0,-703000000.0,3967000000.0,19000000.0,326000000.0,-2236000000.0,0.0,-2236000000.0,-33000000.0,-2040000000.0,-44000000.0,-44000000.0,-119000000.0,-119000000.0,-119000000.0,0.0,-2227000000.0,0.0,-2227000000.0,309000000.0,99000000.0,55000000.0,,,,,,-2118000000.0,4789000000.0,0.0,4789000000.0,-259000000.0,-306000000.0,-858000000.0,-121000000.0,-308000000.0,-308000000.0,-308000000.0,403000000.0,-832000000.0,-832000000.0,591000000.0,290000000.0,121000000.0,855000000.0,1204000000.0,1152000000.0,-263000000.0,315000000.0,3151000000.0,2023-12-31
2181000000.0,-275000000.0,-103000000.0,870000000.0,-1395000000.0,3790000000.0,,3609000000.0,-40000000.0,221000000.0,-1836000000.0,,-1836000000.0,,-2328000000.0,-275000000.0,-275000000.0,767000000.0,767000000.0,-103000000.0,870000000.0,-1519000000.0,,-1519000000.0,-83000000.0,3000000.0,-44000000.0,,-44000000.0,0.0,,0.0,-1395000000.0,3576000000.0,,3576000000.0,-506000000.0,-186000000.0,1378000000.0,-309000000.0,378000000.0,378000000.0,378000000.0,-626000000.0,1935000000.0,1935000000.0,-131000000.0,,6000000.0,714000000.0,166000000.0,-124000000.0,-83000000.0,373000000.0,2135000000.0,2024-03-31
