free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_ppe_purchase_and_sale,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,net_income_from_continuing_operations,date,other_non_cash_items
312000000.0,-220000000.0,-15000000.0,15000000.0,-48000000.0,325000000.0,315000000.0,5000000.0,5000000.0,-304000000.0,-304000000.0,-4000000.0,5000000.0,-85000000.0,-85000000.0,-220000000.0,-220000000.0,0.0,0.0,15000000.0,0.0,0.0,,-51000000.0,-51000000.0,-3000000.0,-48000000.0,-48000000.0,,360000000.0,360000000.0,-91000000.0,34000000.0,-11000000.0,113000000.0,149000000.0,-36000000.0,-36000000.0,-119000000.0,-159000000.0,51000000.0,51000000.0,10000000.0,6000000.0,-12000000.0,-12000000.0,58000000.0,58000000.0,-15000000.0,397000000.0,2022-12-31,
356000000.0,-142000000.0,-18000000.0,6000000.0,-98000000.0,461000000.0,325000000.0,2000000.0,134000000.0,-224000000.0,-224000000.0,-6000000.0,23000000.0,-87000000.0,-87000000.0,-142000000.0,-142000000.0,-12000000.0,,,-12000000.0,-18000000.0,6000000.0,-96000000.0,-96000000.0,2000000.0,,,-98000000.0,454000000.0,454000000.0,-131000000.0,102000000.0,-4000000.0,-145000000.0,-198000000.0,53000000.0,53000000.0,74000000.0,4000000.0,-162000000.0,-162000000.0,12000000.0,4000000.0,10000000.0,10000000.0,51000000.0,51000000.0,,508000000.0,2023-03-31,
355000000.0,-171000000.0,0.0,0.0,-95000000.0,515000000.0,461000000.0,-4000000.0,58000000.0,-297000000.0,-297000000.0,-24000000.0,5000000.0,-107000000.0,-107000000.0,-171000000.0,-171000000.0,0.0,,,0.0,0.0,0.0,-95000000.0,-95000000.0,0.0,,,-95000000.0,450000000.0,450000000.0,-126000000.0,-130000000.0,-13000000.0,115000000.0,21000000.0,94000000.0,94000000.0,19000000.0,24000000.0,-141000000.0,-141000000.0,19000000.0,5000000.0,7000000.0,7000000.0,55000000.0,55000000.0,,490000000.0,2023-06-30,
398000000.0,-193000000.0,-19000000.0,1000000.0,-125000000.0,601000000.0,515000000.0,-3000000.0,89000000.0,-318000000.0,-318000000.0,-2000000.0,1000000.0,-106000000.0,,-193000000.0,-193000000.0,-18000000.0,,,-18000000.0,-19000000.0,1000000.0,-116000000.0,-116000000.0,9000000.0,,,-125000000.0,523000000.0,523000000.0,-49000000.0,-6000000.0,1000000.0,-21000000.0,71000000.0,-92000000.0,-92000000.0,11000000.0,14000000.0,-48000000.0,-48000000.0,18000000.0,6000000.0,3000000.0,3000000.0,56000000.0,56000000.0,,493000000.0,2023-09-30,
477000000.0,-344000000.0,0.0,0.0,-127000000.0,660000000.0,601000000.0,9000000.0,50000000.0,-439000000.0,-439000000.0,-8000000.0,5000000.0,-92000000.0,,-344000000.0,-344000000.0,0.0,,,0.0,0.0,0.0,-115000000.0,-115000000.0,12000000.0,,,-127000000.0,604000000.0,604000000.0,51000000.0,30000000.0,-66000000.0,-105000000.0,15000000.0,-120000000.0,-120000000.0,-3000000.0,-58000000.0,253000000.0,253000000.0,13000000.0,8000000.0,-29000000.0,-29000000.0,52000000.0,52000000.0,21000000.0,412000000.0,2023-12-31,
542000000.0,-268000000.0,-17000000.0,1000000.0,-119000000.0,804000000.0,660000000.0,-8000000.0,152000000.0,-391000000.0,-391000000.0,-11000000.0,9000000.0,-105000000.0,-105000000.0,-268000000.0,-268000000.0,-16000000.0,,,-16000000.0,-17000000.0,1000000.0,-118000000.0,-118000000.0,1000000.0,,,-119000000.0,661000000.0,661000000.0,72000000.0,107000000.0,-30000000.0,167000000.0,-35000000.0,202000000.0,202000000.0,-85000000.0,76000000.0,-163000000.0,-163000000.0,11000000.0,6000000.0,-2000000.0,-2000000.0,56000000.0,56000000.0,,497000000.0,2024-03-31,21000000.0
