preferred_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,preferred_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,other_equity_interest,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,line_of_credit,pensionand_other_post_retirement_benefit_plans_current,current_provisions,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,other_payable,dueto_related_parties_current,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,non_current_accounts_receivable,investments_and_advances,long_term_equity_investment,investmentsin_joint_venturesat_cost,investments_in_other_ventures_under_equity_method,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,leases,other_properties,machinery_furniture_equipment,current_assets,assets_held_for_sale_current,prepaid_assets,inventory,finished_goods,raw_materials,receivables,other_receivables,duefrom_related_parties_current,taxes_receivable,accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,cash_equivalents,cash_financial,date,treasury_shares_number,other_investments
36000000.0,1909190000.0,1909190000.0,4282000000.0,11642000000.0,24115000000.0,35863000000.0,4409000000.0,24634000000.0,2836000000.0,27057000000.0,519000000.0,36267000000.0,27589000000.0,13000000.0,27576000000.0,184000000.0,1470000000.0,,6392000000.0,2691000000.0,16839000000.0,16320000000.0,519000000.0,28280000000.0,20259000000.0,377000000.0,446000000.0,201000000.0,4328000000.0,45000000.0,4283000000.0,11219000000.0,2528000000.0,8691000000.0,3889000000.0,8021000000.0,302000000.0,423000000.0,308000000.0,115000000.0,115000000.0,162000000.0,25000000.0,7109000000.0,3501000000.0,80000000.0,3608000000.0,66000000.0,0.0,1211000000.0,1211000000.0,2331000000.0,55869000000.0,43439000000.0,295000000.0,546000000.0,546000000.0,207000000.0,420000000.0,420000000.0,365000000.0,55000000.0,2942000000.0,19000000.0,2923000000.0,39029000000.0,-22082000000.0,61111000000.0,599000000.0,14205000000.0,1840000000.0,12430000000.0,0.0,402000000.0,4312000000.0,4009000000.0,303000000.0,3192000000.0,58000000.0,51000000.0,121000000.0,2962000000.0,4524000000.0,4524000000.0,1329000000.0,3195000000.0,2022-12-31,,
36000000.0,1908449000.0,1908449000.0,6632000000.0,11496000000.0,24494000000.0,36114000000.0,3881000000.0,25013000000.0,2815000000.0,27433000000.0,519000000.0,36633000000.0,27965000000.0,13000000.0,27952000000.0,183000000.0,1448000000.0,1448000000.0,6819000000.0,2666000000.0,16836000000.0,16317000000.0,519000000.0,26035000000.0,19917000000.0,351000000.0,288000000.0,218000000.0,4161000000.0,39000000.0,4122000000.0,11197000000.0,2516000000.0,8681000000.0,3920000000.0,6118000000.0,321000000.0,299000000.0,299000000.0,,0.0,,,5498000000.0,,,5498000000.0,,,71000000.0,71000000.0,5427000000.0,54000000000.0,44001000000.0,299000000.0,757000000.0,757000000.0,169000000.0,417000000.0,417000000.0,357000000.0,60000000.0,2939000000.0,16000000.0,2923000000.0,39420000000.0,-22866000000.0,62286000000.0,598000000.0,14415000000.0,1888000000.0,9999000000.0,,,4263000000.0,,,3687000000.0,,,258000000.0,3429000000.0,2049000000.0,2049000000.0,,,2023-03-31,,
36000000.0,1896493000.0,1896493000.0,6367000000.0,11308000000.0,23823000000.0,35294000000.0,3326000000.0,24342000000.0,2774000000.0,26760000000.0,519000000.0,35813000000.0,27292000000.0,13000000.0,27279000000.0,28000000.0,1181000000.0,1181000000.0,6849000000.0,2476000000.0,16745000000.0,16226000000.0,519000000.0,26455000000.0,19831000000.0,461000000.0,311000000.0,225000000.0,4129000000.0,39000000.0,4090000000.0,11034000000.0,2500000000.0,8534000000.0,3896000000.0,6624000000.0,262000000.0,274000000.0,274000000.0,,0.0,,,6088000000.0,,,6088000000.0,,,48000000.0,48000000.0,6040000000.0,53747000000.0,43797000000.0,284000000.0,758000000.0,758000000.0,153000000.0,421000000.0,421000000.0,358000000.0,63000000.0,2937000000.0,14000000.0,2923000000.0,39244000000.0,-23786000000.0,63030000000.0,594000000.0,14380000000.0,1916000000.0,9950000000.0,,,4252000000.0,,,3531000000.0,,,290000000.0,3241000000.0,2167000000.0,2167000000.0,,,2023-06-30,,
36000000.0,1885559000.0,1885559000.0,5976000000.0,9971000000.0,25361000000.0,35533000000.0,3540000000.0,25880000000.0,2733000000.0,28295000000.0,519000000.0,36038000000.0,28827000000.0,13000000.0,28814000000.0,26000000.0,1454000000.0,1454000000.0,8440000000.0,2229000000.0,16665000000.0,16146000000.0,519000000.0,25600000000.0,18395000000.0,556000000.0,318000000.0,191000000.0,4006000000.0,39000000.0,3967000000.0,9642000000.0,2418000000.0,7224000000.0,3873000000.0,7205000000.0,295000000.0,329000000.0,315000000.0,14000000.0,14000000.0,,,6581000000.0,,,6581000000.0,,,146000000.0,146000000.0,6435000000.0,54427000000.0,43682000000.0,288000000.0,642000000.0,642000000.0,135000000.0,422000000.0,422000000.0,356000000.0,66000000.0,2934000000.0,11000000.0,2923000000.0,39261000000.0,-25112000000.0,64373000000.0,590000000.0,14724000000.0,1957000000.0,10745000000.0,,,4816000000.0,,,4667000000.0,,,133000000.0,4534000000.0,1262000000.0,1262000000.0,,,2023-09-30,,
36000000.0,1871868729.0,1871868729.0,5060000000.0,9945000000.0,25256000000.0,35466000000.0,3498000000.0,25775000000.0,2658000000.0,28179000000.0,519000000.0,35806000000.0,28712000000.0,14000000.0,28698000000.0,25000000.0,1208000000.0,1208000000.0,8913000000.0,2002000000.0,16550000000.0,16031000000.0,519000000.0,25203000000.0,18993000000.0,554000000.0,376000000.0,276000000.0,4188000000.0,0.0,4188000000.0,9467000000.0,2359000000.0,7108000000.0,4408000000.0,6210000000.0,183000000.0,478000000.0,299000000.0,179000000.0,179000000.0,284000000.0,18000000.0,5247000000.0,4009000000.0,69000000.0,1238000000.0,75000000.0,,88000000.0,88000000.0,1075000000.0,53915000000.0,44207000000.0,287000000.0,696000000.0,696000000.0,75000000.0,558000000.0,497000000.0,366000000.0,131000000.0,2923000000.0,,2923000000.0,39668000000.0,-26228000000.0,65896000000.0,588000000.0,3942000000.0,,9708000000.0,,242000000.0,4030000000.0,3604000000.0,426000000.0,3209000000.0,22000000.0,49000000.0,416000000.0,2722000000.0,2227000000.0,2227000000.0,118000000.0,2109000000.0,2023-12-31,0.0,61000000.0
