ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,derivative_product_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,tradeand_other_payables_non_current,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,dividends_payable,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,prepaid_assets,inventory,finished_goods,work_in_process,raw_materials,receivables,other_receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
164542943.0,164542943.0,2208400000.0,2399000000.0,-1639100000.0,5025400000.0,495400000.0,-1639100000.0,81700000.0,2708100000.0,5025400000.0,2708100000.0,2708100000.0,-239000000.0,-239000000.0,1390500000.0,1554900000.0,1700000.0,1700000.0,3739400000.0,2676300000.0,83500000.0,52200000.0,70800000.0,70800000.0,35100000.0,65000000.0,43300000.0,2369700000.0,52400000.0,2317300000.0,1063100000.0,112300000.0,43800000.0,43800000.0,29300000.0,29300000.0,106000000.0,771700000.0,358700000.0,32900000.0,413000000.0,36200000.0,21800000.0,21800000.0,355000000.0,6447500000.0,4889000000.0,71000000.0,47700000.0,26000000.0,4347200000.0,1094600000.0,3252600000.0,423100000.0,-657100000.0,1080200000.0,60600000.0,78600000.0,708000000.0,200700000.0,32300000.0,0.0,1558500000.0,4900000.0,74800000.0,790000000.0,290300000.0,95600000.0,404100000.0,579900000.0,48400000.0,531500000.0,-10800000.0,542300000.0,108900000.0,108900000.0,2022-12-31
164950305.0,164950305.0,2372600000.0,2571000000.0,-1535600000.0,5301300000.0,765100000.0,-1535600000.0,79200000.0,2809500000.0,5301300000.0,2809500000.0,2809500000.0,-234100000.0,-234100000.0,1483900000.0,1558000000.0,1700000.0,1700000.0,3861700000.0,2860100000.0,82800000.0,62300000.0,71100000.0,71100000.0,35200000.0,66600000.0,43900000.0,2542100000.0,50300000.0,2491800000.0,1001600000.0,107800000.0,44900000.0,44900000.0,28900000.0,28900000.0,94100000.0,725900000.0,325700000.0,23900000.0,400200000.0,36300000.0,32600000.0,32600000.0,331300000.0,6671200000.0,4904500000.0,71700000.0,62800000.0,40100000.0,4345100000.0,1081900000.0,3263200000.0,424900000.0,-674800000.0,1099700000.0,54100000.0,76100000.0,718800000.0,218200000.0,32500000.0,0.0,1766700000.0,4800000.0,88800000.0,782800000.0,263100000.0,105600000.0,414100000.0,771100000.0,53000000.0,718100000.0,-11400000.0,729500000.0,119200000.0,119200000.0,2023-03-31
165113324.0,165113324.0,1973100000.0,2214700000.0,-1398600000.0,5050000000.0,509400000.0,-1398600000.0,100000000.0,2935300000.0,5050000000.0,2935300000.0,2935300000.0,-236600000.0,-236600000.0,1600400000.0,1569800000.0,1700000.0,1700000.0,3573000000.0,2512400000.0,83600000.0,70100000.0,69800000.0,69800000.0,34400000.0,65900000.0,41800000.0,2188600000.0,73900000.0,2114700000.0,1060600000.0,112200000.0,51400000.0,51400000.0,26100000.0,26100000.0,106100000.0,764800000.0,359400000.0,29500000.0,405400000.0,36400000.0,39300000.0,39300000.0,329700000.0,6508300000.0,4938300000.0,79600000.0,78400000.0,54300000.0,4333900000.0,1068400000.0,3265500000.0,446400000.0,-671300000.0,1117700000.0,50900000.0,96500000.0,714500000.0,223900000.0,31900000.0,0.0,1570000000.0,6200000.0,83300000.0,753900000.0,255400000.0,102300000.0,396200000.0,585000000.0,57800000.0,527200000.0,-10900000.0,538100000.0,141600000.0,141600000.0,2023-06-30
165298959.0,165298959.0,1856600000.0,2091800000.0,-1253300000.0,5034500000.0,497500000.0,-1253300000.0,98200000.0,3040900000.0,5034500000.0,3040900000.0,3040900000.0,-242100000.0,-242100000.0,1696100000.0,1585200000.0,1700000.0,1700000.0,3370100000.0,2368200000.0,84800000.0,50000000.0,68900000.0,68900000.0,34500000.0,64400000.0,40900000.0,2065600000.0,72000000.0,1993600000.0,1001900000.0,111000000.0,52700000.0,52700000.0,26200000.0,26200000.0,117500000.0,694500000.0,330400000.0,18800000.0,364100000.0,36400000.0,41600000.0,41600000.0,286100000.0,6411000000.0,4911600000.0,82200000.0,88700000.0,65200000.0,4294200000.0,1051700000.0,3242500000.0,446500000.0,-677700000.0,1124200000.0,58200000.0,96000000.0,717000000.0,221500000.0,31500000.0,0.0,1499400000.0,6100000.0,71100000.0,712600000.0,236200000.0,97800000.0,378600000.0,572600000.0,65600000.0,507000000.0,-10700000.0,517700000.0,137000000.0,137000000.0,2023-09-30
165334513.0,165334513.0,1818000000.0,2093600000.0,-1099900000.0,5205400000.0,619400000.0,-1099900000.0,105300000.0,3217100000.0,5205400000.0,3217100000.0,3217100000.0,-244400000.0,-244400000.0,1866200000.0,1593600000.0,1700000.0,1700000.0,3346200000.0,2396600000.0,83900000.0,70000000.0,73600000.0,73600000.0,35600000.0,66100000.0,40000000.0,2067400000.0,79100000.0,1988300000.0,949600000.0,103200000.0,46900000.0,46900000.0,26200000.0,26200000.0,125400000.0,647900000.0,310300000.0,29700000.0,337600000.0,38000000.0,20700000.0,20700000.0,278900000.0,6563300000.0,4994300000.0,74000000.0,139300000.0,113200000.0,4317000000.0,1042400000.0,3274600000.0,464000000.0,-692000000.0,1156000000.0,55800000.0,102000000.0,740400000.0,225500000.0,32300000.0,0.0,1569000000.0,33300000.0,55200000.0,677700000.0,211500000.0,97100000.0,369100000.0,632500000.0,70800000.0,561700000.0,-11200000.0,572900000.0,170300000.0,170300000.0,2023-12-31
166024623.0,166024623.0,1975200000.0,2206400000.0,-954800000.0,5411500000.0,829300000.0,-954800000.0,122100000.0,3327200000.0,5411500000.0,3327200000.0,3327200000.0,-243400000.0,-243400000.0,1961300000.0,1607600000.0,1700000.0,1700000.0,3411500000.0,2492200000.0,83900000.0,52300000.0,73100000.0,73100000.0,36000000.0,66400000.0,39000000.0,2180500000.0,96200000.0,2084300000.0,919300000.0,107900000.0,39000000.0,39000000.0,25900000.0,25900000.0,96000000.0,650500000.0,286200000.0,18700000.0,364300000.0,38200000.0,17300000.0,17300000.0,308800000.0,6738700000.0,4990100000.0,79500000.0,148100000.0,120700000.0,4282000000.0,1026200000.0,3255800000.0,480500000.0,-701100000.0,1181600000.0,41600000.0,117400000.0,761000000.0,229700000.0,31900000.0,0.0,1748600000.0,23000000.0,64100000.0,675100000.0,213500000.0,96000000.0,365600000.0,877300000.0,69900000.0,807400000.0,-12000000.0,819400000.0,109100000.0,109100000.0,2024-03-31
