free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_from_discontinued_operating_activities,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
70800000.0,-2700000.0,0.0,-131600000.0,,-22000000.0,108900000.0,118800000.0,-11000000.0,1100000.0,-152800000.0,-152800000.0,12000000.0,1300000.0,-34500000.0,-34500000.0,1300000.0,-2700000.0,,-131600000.0,-131600000.0,0.0,-131600000.0,61100000.0,61100000.0,0.0,70100000.0,70100000.0,11900000.0,0.0,11900000.0,1100000.0,1100000.0,-22000000.0,92800000.0,0.0,92800000.0,-39800000.0,13400000.0,-33300000.0,10600000.0,-20200000.0,-20200000.0,-20200000.0,-16400000.0,6100000.0,6100000.0,-7500000.0,4300000.0,,-7300000.0,-7300000.0,35300000.0,35300000.0,21100000.0,21100000.0,14200000.0,-12800000.0,-600000.0,0.0,95000000.0,2022-12-31
-123200000.0,-4100000.0,,173600000.0,,-16600000.0,119200000.0,108900000.0,-200000.0,10500000.0,133300000.0,133300000.0,,,-36200000.0,-36200000.0,-4100000.0,-4100000.0,,173600000.0,173600000.0,,173600000.0,-16200000.0,-16200000.0,,,,200000.0,200000.0,,200000.0,200000.0,-16600000.0,-106600000.0,,-106600000.0,-260700000.0,-10900000.0,-28700000.0,-17400000.0,-24900000.0,-24900000.0,-24900000.0,6000000.0,-184800000.0,-184800000.0,-1200000.0,7200000.0,4100000.0,-14000000.0,-14000000.0,28500000.0,28500000.0,13800000.0,13800000.0,14700000.0,-200000.0,-200000.0,,129700000.0,2023-03-31
426300000.0,4100000.0,,,,-18800000.0,141600000.0,119200000.0,-3500000.0,25900000.0,-409300000.0,-409300000.0,,,-36300000.0,-36300000.0,4900000.0,4100000.0,,-377900000.0,-377900000.0,,,-9900000.0,-9900000.0,,,,0.0,0.0,,4800000.0,4800000.0,-18800000.0,445100000.0,,446700000.0,278600000.0,8200000.0,50800000.0,700000.0,-900000.0,-900000.0,-900000.0,27600000.0,192200000.0,192200000.0,,6900000.0,300000.0,-17900000.0,-17900000.0,28600000.0,28600000.0,13900000.0,13900000.0,14700000.0,-4000000.0,-600000.0,,153000000.0,2023-06-30
142800000.0,0.0,,,8200000.0,-19400000.0,137000000.0,141600000.0,3200000.0,-7800000.0,-150200000.0,-150200000.0,,,-36400000.0,-36400000.0,8200000.0,0.0,8200000.0,-122000000.0,-122000000.0,,,-19800000.0,-19800000.0,0.0,0.0,0.0,-800000.0,,,400000.0,400000.0,-19400000.0,162200000.0,0.0,162200000.0,6800000.0,14400000.0,-22300000.0,2000000.0,-38000000.0,-38000000.0,-38000000.0,34200000.0,16500000.0,16500000.0,,7200000.0,1800000.0,-13100000.0,-13100000.0,28700000.0,28700000.0,13800000.0,13800000.0,14900000.0,-1300000.0,-1300000.0,,132000000.0,2023-09-30
97300000.0,0.0,-6200000.0,0.0,600000.0,-21200000.0,170300000.0,137000000.0,-3800000.0,37100000.0,-41900000.0,-41900000.0,,,-36300000.0,-36300000.0,600000.0,0.0,600000.0,-6200000.0,-6200000.0,-6200000.0,0.0,-39500000.0,-39500000.0,0.0,-18500000.0,,0.0,,0.0,200000.0,200000.0,-21200000.0,118500000.0,0.0,118500000.0,-83300000.0,8200000.0,-59300000.0,-14400000.0,-11300000.0,-11300000.0,-11300000.0,41800000.0,-48300000.0,-48300000.0,-8800000.0,7800000.0,1700000.0,-47500000.0,-47500000.0,29000000.0,29000000.0,13800000.0,13800000.0,15200000.0,11400000.0,-700000.0,0.0,208200000.0,2023-12-31
-126900000.0,,-6300000.0,101400000.0,6100000.0,-19300000.0,109100000.0,170300000.0,2500000.0,-63700000.0,63200000.0,63200000.0,,,-38000000.0,-38000000.0,6100000.0,,6100000.0,95100000.0,95100000.0,-6300000.0,101400000.0,-19300000.0,-19300000.0,,,,0.0,0.0,,0.0,0.0,-19300000.0,-107600000.0,-200000.0,-107400000.0,-281900000.0,-22300000.0,-28100000.0,-11800000.0,33000000.0,33000000.0,33000000.0,-3200000.0,-249500000.0,-249500000.0,,7900000.0,800000.0,4800000.0,4800000.0,28400000.0,28400000.0,13500000.0,13500000.0,14900000.0,-900000.0,-900000.0,,133500000.0,2024-03-31
