treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,tradeand_other_payables_non_current,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_deferred_taxes_liabilities,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,payables,other_payable,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_note_receivables,investments_and_advances,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,restricted_cash,receivables,taxes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,date,other_equity_adjustments
1719049.0,105951199.0,107670248.0,1309300000.0,1871300000.0,-1374600000.0,5207300000.0,78800000.0,-1374600000.0,129300000.0,3465300000.0,4902600000.0,3465300000.0,3465300000.0,-31000000.0,131000000.0,2171100000.0,1455100000.0,1100000.0,1100000.0,0.0,3533600000.0,2056400000.0,70800000.0,196100000.0,222900000.0,222900000.0,1566600000.0,129300000.0,1437300000.0,1477200000.0,590000000.0,11700000.0,11700000.0,,304700000.0,,304700000.0,304700000.0,90200000.0,480600000.0,211400000.0,269200000.0,238200000.0,3500000.0,3500000.0,27500000.0,6998900000.0,5442900000.0,127600000.0,,253200000.0,253200000.0,4839900000.0,1717100000.0,3122800000.0,222200000.0,-259600000.0,481800000.0,7700000.0,111700000.0,291300000.0,68800000.0,2300000.0,0.0,1556000000.0,70500000.0,543000000.0,418100000.0,48300000.0,369800000.0,-2200000.0,372000000.0,524400000.0,91700000.0,432700000.0,2022-12-31,
2384905.0,105574173.0,107959078.0,1307000000.0,1888300000.0,-1278800000.0,5281300000.0,154600000.0,-1278800000.0,145700000.0,3538700000.0,4976500000.0,3538700000.0,3538700000.0,-12200000.0,213700000.0,2291200000.0,1472300000.0,1100000.0,1100000.0,0.0,4364800000.0,2061300000.0,74700000.0,210500000.0,211400000.0,211400000.0,1564700000.0,126900000.0,1437800000.0,2303500000.0,1514000000.0,113900000.0,21700000.0,92200000.0,323600000.0,18800000.0,304800000.0,304800000.0,31000000.0,321000000.0,98500000.0,222500000.0,188000000.0,19400000.0,19400000.0,15100000.0,7903500000.0,5445400000.0,21300000.0,112400000.0,269700000.0,269700000.0,4817500000.0,1689100000.0,3128400000.0,224500000.0,-267900000.0,492400000.0,11400000.0,110100000.0,299800000.0,68800000.0,2300000.0,0.0,2458100000.0,91600000.0,1452800000.0,397900000.0,4500000.0,393400000.0,-2300000.0,395700000.0,515800000.0,80200000.0,435600000.0,2023-03-31,
2448052.0,105516820.0,107964872.0,1189500000.0,1743500000.0,-1127000000.0,5267500000.0,276200000.0,-1127000000.0,140400000.0,3664400000.0,5102600000.0,3664400000.0,3664400000.0,-2400000.0,222100000.0,2405800000.0,1482000000.0,1100000.0,1100000.0,0.0,3531500000.0,2063400000.0,71900000.0,223700000.0,206100000.0,206100000.0,1561700000.0,123500000.0,1438200000.0,1468100000.0,787600000.0,107900000.0,14400000.0,93500000.0,181800000.0,16900000.0,164900000.0,164900000.0,49800000.0,341000000.0,100200000.0,240800000.0,207700000.0,0.0,0.0,33100000.0,7195900000.0,5451600000.0,142500000.0,,294200000.0,294200000.0,4791400000.0,1653000000.0,3138400000.0,223500000.0,-269900000.0,493400000.0,2100000.0,105400000.0,314800000.0,68800000.0,2300000.0,0.0,1744300000.0,106600000.0,718800000.0,401600000.0,38000000.0,363600000.0,-3500000.0,367100000.0,517300000.0,103700000.0,413600000.0,2023-06-30,
2453428.0,105555989.0,108009417.0,1110500000.0,1660500000.0,-946000000.0,5301900000.0,428400000.0,-946000000.0,146900000.0,3788300000.0,5227000000.0,3788300000.0,3788300000.0,-51400000.0,222900000.0,2555500000.0,1506000000.0,1100000.0,1100000.0,0.0,3944200000.0,2094700000.0,80000000.0,233900000.0,213100000.0,213100000.0,1567700000.0,129000000.0,1438700000.0,1849500000.0,1460500000.0,9100000.0,9100000.0,,92800000.0,17900000.0,74900000.0,74900000.0,49500000.0,237600000.0,119000000.0,118600000.0,105100000.0,0.0,0.0,13500000.0,7732500000.0,5454600000.0,160200000.0,,342600000.0,342600000.0,4734300000.0,1609400000.0,3124900000.0,217500000.0,-206800000.0,424300000.0,2700000.0,111900000.0,309700000.0,0.0,0.0,0.0,2277900000.0,96600000.0,1324700000.0,419500000.0,60400000.0,359100000.0,-4600000.0,363700000.0,437100000.0,34000000.0,403100000.0,2023-09-30,
29002.0,105527815.0,105556817.0,896000000.0,1610800000.0,-760400000.0,5424200000.0,595900000.0,-760400000.0,171600000.0,3985000000.0,5424200000.0,3985000000.0,3985000000.0,-9400000.0,10500000.0,2525200000.0,1478600000.0,1100000.0,1100000.0,0.0,3502500000.0,2119100000.0,67500000.0,243800000.0,217800000.0,217800000.0,1590000000.0,150800000.0,1439200000.0,1383400000.0,911900000.0,5900000.0,5900000.0,,20800000.0,20800000.0,,,77100000.0,367700000.0,115200000.0,252500000.0,144500000.0,83300000.0,1000000.0,24700000.0,7487500000.0,5508200000.0,171700000.0,,345300000.0,345300000.0,4745400000.0,1604800000.0,3140600000.0,245800000.0,-215200000.0,461000000.0,1500000.0,136600000.0,322900000.0,0.0,0.0,0.0,1979300000.0,118000000.0,848800000.0,411800000.0,74500000.0,337300000.0,-4500000.0,341800000.0,600700000.0,57500000.0,543200000.0,2023-12-31,-9400000.0
