treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,capital_stock,common_stock,total_liabilities_net_minority_interest,derivative_product_liabilities,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,payables_and_accrued_expenses,payables,other_payable,total_tax_payable,income_tax_payable,total_assets,investments_and_advances,available_for_sale_securities,trading_securities,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,prepaid_assets,receivables,other_receivables,accounts_receivable,other_short_term_investments,cash_and_cash_equivalents,cash_equivalents,cash_financial,date
16317800.0,10642170228.0,10658488028.0,145133191000.0,292713459000.0,139465545000.0,446382405000.0,139465545000.0,4596412000.0,158265358000.0,446382405000.0,158741264000.0,475906000.0,158265358000.0,70075196000.0,70075196000.0,224377000.0,1244043000.0,87170496000.0,87170496000.0,1640874411000.0,,1633292000.0,1633292000.0,292713459000.0,4596412000.0,288117047000.0,355096602000.0,8683314000.0,8683314000.0,4780536000.0,3902778000.0,3902778000.0,1799615675000.0,779330052000.0,550480255000.0,4291006000.0,8970513000.0,18799813000.0,12257722000.0,6542091000.0,11971122000.0,-16196968000.0,28168090000.0,6507814000.0,12640128000.0,8091082000.0,929066000.0,1450271000.0,25719835000.0,23680464000.0,2039371000.0,215588278000.0,142983856000.0,0.0,20548372000.0,2022-12-31
16317800.0,10625852428.0,10642170228.0,196880272000.0,346428916000.0,142833908000.0,504233496000.0,142833908000.0,4681417000.0,162485997000.0,504233496000.0,163046282000.0,560285000.0,162485997000.0,74552992000.0,74552992000.0,224377000.0,986886000.0,87170496000.0,87170496000.0,1665685239000.0,,2359436000.0,2359436000.0,346428916000.0,4681417000.0,341747499000.0,349319268000.0,8162417000.0,8162417000.0,4774823000.0,3387594000.0,3387594000.0,1828731521000.0,761112644000.0,536112606000.0,4804017000.0,9157523000.0,19652089000.0,13095376000.0,6556713000.0,12201684000.0,-16089466000.0,28291150000.0,6418841000.0,12601088000.0,8343904000.0,927317000.0,2582627000.0,24366626000.0,22118505000.0,2248121000.0,211038498000.0,144867227000.0,,20748592000.0,2023-03-31
0.0,10625852428.0,10625852428.0,183387290000.0,346184362000.0,146892044000.0,508343502000.0,146892044000.0,4294950000.0,166454090000.0,508343502000.0,167059682000.0,605592000.0,166454090000.0,78824321000.0,78824321000.0,0.0,459273000.0,87170496000.0,87170496000.0,1696328832000.0,,2190591000.0,2190591000.0,346184362000.0,4294950000.0,341889412000.0,358166491000.0,7723963000.0,7723963000.0,4300753000.0,3423210000.0,3423210000.0,1863388514000.0,688317175000.0,526429223000.0,8087107000.0,9327715000.0,19562046000.0,12971455000.0,6590591000.0,11499798000.0,-16529908000.0,28029706000.0,6399546000.0,12482366000.0,8225864000.0,921930000.0,2798119000.0,25060756000.0,22388365000.0,2672391000.0,144473130000.0,158502122000.0,,20341546000.0,2023-06-30
0.0,10642170228.0,10642170228.0,184831042000.0,347418663000.0,146552104000.0,509688219000.0,146552104000.0,3960511000.0,166230067000.0,509688219000.0,166886152000.0,656085000.0,166230067000.0,79713972000.0,79713972000.0,0.0,-654401000.0,87170496000.0,87170496000.0,1728172957000.0,22089336000.0,1901362000.0,1901362000.0,347418663000.0,3960511000.0,343458152000.0,367268076000.0,8587201000.0,8587201000.0,4919484000.0,3667717000.0,3667717000.0,1895059109000.0,663010935000.0,498890968000.0,4327591000.0,9683967000.0,19677963000.0,13104238000.0,6573725000.0,10988358000.0,-16832700000.0,27821058000.0,6089304000.0,12457556000.0,8359098000.0,915100000.0,2816069000.0,24738429000.0,21984091000.0,2754338000.0,150108409000.0,158627110000.0,,18774271000.0,2023-09-30
