free_cash_flow,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,preferred_stock_dividend_paid,common_stock_dividend_paid,net_preferred_stock_issuance,preferred_stock_issuance,net_common_stock_issuance,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date
-468000000.0,-1179000000.0,2495000000.0,3000000.0,-1572000000.0,917000000.0,233000000.0,684000000.0,1049000000.0,1049000000.0,-7000000.0,-263000000.0,0.0,-263000000.0,0.0,0.0,3000000.0,3000000.0,1316000000.0,-996000000.0,-867000000.0,-129000000.0,2312000000.0,-312000000.0,2624000000.0,-1469000000.0,-1469000000.0,61000000.0,42000000.0,1057000000.0,-1015000000.0,-1572000000.0,1104000000.0,1104000000.0,28000000.0,-159000000.0,-327000000.0,4000000.0,4000000.0,4000000.0,-38000000.0,548000000.0,555000000.0,-104000000.0,-6000000.0,60000000.0,60000000.0,656000000.0,656000000.0,470000000.0,2022-12-31
-1414000000.0,-1001000000.0,2641000000.0,10000000.0,-1324000000.0,838000000.0,917000000.0,-79000000.0,1316000000.0,1316000000.0,-5000000.0,-329000000.0,-52000000.0,-277000000.0,,,10000000.0,10000000.0,1640000000.0,360000000.0,-600000000.0,960000000.0,1280000000.0,-401000000.0,1681000000.0,-1305000000.0,-1305000000.0,,19000000.0,951000000.0,-932000000.0,-1324000000.0,-90000000.0,-90000000.0,-1148000000.0,-705000000.0,-133000000.0,-508000000.0,-508000000.0,-508000000.0,-29000000.0,227000000.0,227000000.0,5000000.0,,12000000.0,12000000.0,676000000.0,676000000.0,365000000.0,2023-03-31
-585000000.0,-2195000000.0,2365000000.0,3000000.0,-1387000000.0,198000000.0,838000000.0,-640000000.0,-97000000.0,-97000000.0,8000000.0,-278000000.0,0.0,-278000000.0,,,3000000.0,3000000.0,170000000.0,-1217000000.0,-1130000000.0,-87000000.0,1387000000.0,-1065000000.0,2452000000.0,-1345000000.0,-1345000000.0,,41000000.0,1016000000.0,-975000000.0,-1387000000.0,802000000.0,802000000.0,-348000000.0,136000000.0,-295000000.0,93000000.0,93000000.0,93000000.0,-15000000.0,-267000000.0,-273000000.0,,,51000000.0,51000000.0,695000000.0,695000000.0,409000000.0,2023-06-30
554000000.0,-615000000.0,597000000.0,3000000.0,-1280000000.0,449000000.0,198000000.0,251000000.0,-339000000.0,-339000000.0,7000000.0,-331000000.0,-53000000.0,-278000000.0,,,3000000.0,3000000.0,-18000000.0,-162000000.0,-214000000.0,52000000.0,144000000.0,-401000000.0,545000000.0,-1244000000.0,-1244000000.0,2000000.0,34000000.0,1256000000.0,-1222000000.0,-1280000000.0,1834000000.0,1834000000.0,988000000.0,1138000000.0,353000000.0,229000000.0,229000000.0,229000000.0,4000000.0,-736000000.0,-646000000.0,,0.0,-10000000.0,-10000000.0,663000000.0,663000000.0,212000000.0,2023-09-30
-602000000.0,-1094000000.0,1696000000.0,546000000.0,-1457000000.0,532000000.0,449000000.0,83000000.0,567000000.0,567000000.0,,-282000000.0,-3000000.0,-279000000.0,,,4000000.0,4000000.0,602000000.0,790000000.0,-463000000.0,1253000000.0,-188000000.0,-631000000.0,443000000.0,-1339000000.0,-1339000000.0,32000000.0,86000000.0,1374000000.0,-1288000000.0,-1457000000.0,855000000.0,855000000.0,-166000000.0,23000000.0,-335000000.0,-222000000.0,-222000000.0,-222000000.0,-23000000.0,391000000.0,343000000.0,-143000000.0,1000000.0,55000000.0,55000000.0,687000000.0,687000000.0,421000000.0,2023-12-31
