preferred_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,common_stock_equity,preferred_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,other_equity_interest,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,derivative_product_liabilities,long_term_debt_and_capital_lease_obligation,long_term_debt,current_liabilities,current_deferred_liabilities,current_deferred_revenue,payables_and_accrued_expenses,payables,dividends_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,financial_assets,investment_properties,goodwill_and_other_intangible_assets,other_intangible_assets,current_assets,assets_held_for_sale_current,restricted_cash,prepaid_assets,receivables,accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date,treasury_shares_number,retained_earnings,loans_receivable
6450000.0,189114129.0,189114129.0,1899595000.0,1936381000.0,6226120000.0,8337643000.0,-110394000.0,6381796000.0,6401262000.0,155676000.0,8493319000.0,6923342000.0,366404000.0,6556938000.0,-255743000.0,8247000.0,8247000.0,6646867000.0,157567000.0,1891000.0,155676000.0,2335941000.0,2083765000.0,147384000.0,0.0,1936381000.0,1936381000.0,252176000.0,92647000.0,92647000.0,159529000.0,159529000.0,62033000.0,97496000.0,9259283000.0,9117501000.0,24973000.0,49909000.0,11422000.0,8856055000.0,175142000.0,175142000.0,141782000.0,0.0,0.0,1625000.0,103371000.0,103371000.0,36786000.0,36786000.0,2022-12-31,,,
6450000.0,200784130.0,200784130.0,1977069000.0,2230687000.0,6864618000.0,9261800000.0,71333000.0,7020294000.0,7031113000.0,155676000.0,9417476000.0,7558310000.0,371521000.0,7186789000.0,-273849000.0,3117000.0,3117000.0,7299837000.0,157684000.0,2008000.0,155676000.0,2680835000.0,2369861000.0,138339000.0,835000.0,2230687000.0,2230687000.0,310974000.0,121332000.0,121332000.0,189642000.0,189642000.0,79370000.0,110272000.0,10239145000.0,9856838000.0,21811000.0,52213000.0,6947000.0,9609372000.0,166495000.0,166495000.0,382307000.0,,16239000.0,3625000.0,108825000.0,108825000.0,253618000.0,253618000.0,2023-03-31,,,
6450000.0,201041741.0,201041741.0,2090872000.0,2227154000.0,6878480000.0,9258780000.0,-50714000.0,7034156000.0,7031626000.0,155676000.0,9414456000.0,7554814000.0,367512000.0,7187302000.0,-298367000.0,16525000.0,16525000.0,7311458000.0,157686000.0,2010000.0,155676000.0,2670679000.0,2357665000.0,130511000.0,,2227154000.0,2227154000.0,313014000.0,123763000.0,123763000.0,189251000.0,189251000.0,79370000.0,109881000.0,10225493000.0,9963193000.0,19055000.0,58987000.0,19869000.0,9712136000.0,153146000.0,153146000.0,262300000.0,,,8700000.0,117318000.0,117318000.0,136282000.0,136282000.0,2023-06-30,,,
6450000.0,206484287.0,206484287.0,2144369000.0,2227637000.0,7157189000.0,9544018000.0,-133773000.0,7312865000.0,7316381000.0,155676000.0,9699694000.0,7843304000.0,371247000.0,7472057000.0,-320180000.0,21142000.0,21142000.0,7613354000.0,157741000.0,2065000.0,155676000.0,2734160000.0,2383219000.0,155582000.0,,2227637000.0,2227637000.0,350941000.0,114415000.0,114415000.0,236526000.0,236526000.0,81423000.0,155103000.0,10577464000.0,10360296000.0,31817000.0,60518000.0,24494000.0,10084275000.0,159192000.0,159192000.0,217168000.0,,,0.0,133900000.0,133900000.0,83268000.0,83268000.0,2023-09-30,,,
6450000.0,212346450.0,212346450.0,2192470000.0,2225914000.0,7452415000.0,9837155000.0,-113277000.0,7608091000.0,7611241000.0,155676000.0,9992831000.0,8143905000.0,376988000.0,7766917000.0,-338835000.0,7172000.0,7172000.0,7940781000.0,157799000.0,2123000.0,155676000.0,2785924000.0,2373475000.0,147561000.0,,2225914000.0,2225914000.0,412449000.0,199874000.0,199874000.0,212575000.0,212575000.0,83733000.0,128842000.0,10929829000.0,10630657000.0,25225000.0,62777000.0,9896000.0,10373933000.0,158826000.0,158826000.0,299172000.0,,,2125000.0,263603000.0,140819000.0,33444000.0,33444000.0,2023-12-31,0.0,-338835000.0,122784000.0
6450000.0,217822056.0,217822056.0,3012160000.0,3349120000.0,7649653000.0,11227627000.0,171387000.0,7805329000.0,7878507000.0,155676000.0,11383303000.0,8415279000.0,381096000.0,8034183000.0,-370720000.0,13922000.0,13922000.0,8233127000.0,157854000.0,2178000.0,155676000.0,3965844000.0,3520807000.0,171687000.0,,3349120000.0,3349120000.0,445037000.0,201761000.0,201761000.0,243276000.0,243276000.0,94356000.0,148920000.0,12381123000.0,11764699000.0,22114000.0,64086000.0,16737000.0,11432908000.0,228854000.0,228854000.0,616424000.0,,,7975000.0,271489000.0,148590000.0,336960000.0,336960000.0,2024-03-31,0.0,,122899000.0
