free_cash_flow,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,asset_impairment_charge,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date,repurchase_of_capital_stock,common_stock_payments
171000000.0,0.0,0.0,0.0,-10000000.0,6000000.0,0.0,9357000000.0,9164000000.0,1000000.0,192000000.0,0.0,0.0,-3000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,11000000.0,11000000.0,-4000000.0,25000000.0,23000000.0,2000000.0,0.0,0.0,-3000000.0,-3000000.0,-7000000.0,181000000.0,181000000.0,137000000.0,419000000.0,-31000000.0,-712000000.0,-712000000.0,-17000000.0,19000000.0,442000000.0,820000000.0,27000000.0,160000000.0,8000000.0,-2000000.0,17000000.0,17000000.0,-166000000.0,2022-12-31,,
823000000.0,0.0,0.0,,-5000000.0,3000000.0,0.0,9693000000.0,9357000000.0,0.0,336000000.0,-11000000.0,-11000000.0,-12000000.0,1000000.0,,,0.0,0.0,0.0,0.0,-481000000.0,-481000000.0,,-476000000.0,9000000.0,-485000000.0,,,0.0,0.0,-5000000.0,828000000.0,828000000.0,707000000.0,777000000.0,-8000000.0,303000000.0,303000000.0,18000000.0,-59000000.0,-306000000.0,21000000.0,5000000.0,598000000.0,9000000.0,,20000000.0,20000000.0,-511000000.0,2023-03-31,,
366000000.0,-10000000.0,10000000.0,,-4000000.0,3000000.0,2000000.0,10069000000.0,9693000000.0,0.0,376000000.0,7000000.0,7000000.0,-3000000.0,10000000.0,,,0.0,0.0,-10000000.0,10000000.0,-1000000.0,-1000000.0,,3000000.0,3000000.0,0.0,,,0.0,0.0,-4000000.0,370000000.0,370000000.0,220000000.0,370000000.0,-50000000.0,158000000.0,158000000.0,33000000.0,31000000.0,-289000000.0,-173000000.0,,109000000.0,6000000.0,,15000000.0,15000000.0,25000000.0,2023-06-30,,
-983000000.0,-10000000.0,10000000.0,,-6000000.0,2000000.0,7000000.0,8380000000.0,10069000000.0,0.0,-1689000000.0,-615000000.0,-615000000.0,-7000000.0,0.0,,,0.0,0.0,-10000000.0,10000000.0,-97000000.0,-97000000.0,,-1000000.0,165000000.0,-166000000.0,,,-1000000.0,-1000000.0,-5000000.0,-977000000.0,-977000000.0,-981000000.0,269000000.0,58000000.0,-692000000.0,-692000000.0,94000000.0,-35000000.0,-581000000.0,-337000000.0,,83000000.0,14000000.0,,19000000.0,19000000.0,-85000000.0,2023-09-30,,
954000000.0,0.0,0.0,,-6000000.0,4000000.0,0.0,9346000000.0,8380000000.0,0.0,966000000.0,9000000.0,9000000.0,1000000.0,8000000.0,0.0,,0.0,0.0,0.0,0.0,-3000000.0,-3000000.0,,7000000.0,115000000.0,-108000000.0,-3000000.0,-3000000.0,-1000000.0,-1000000.0,-5000000.0,960000000.0,960000000.0,783000000.0,342000000.0,-48000000.0,761000000.0,761000000.0,-11000000.0,-52000000.0,-220000000.0,178000000.0,42000000.0,81000000.0,14000000.0,-7000000.0,17000000.0,17000000.0,30000000.0,2023-12-31,0.0,0.0
