treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,foreign_currency_translation_adjustments,unrealized_gain_loss,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_deferred_liabilities,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,investments_and_advances,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,leases,construction_in_progress,other_properties,machinery_furniture_equipment,properties,current_assets,other_current_assets,current_deferred_assets,prepaid_assets,receivables,taxes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,date
11991517.0,42480051.0,54471568.0,733000000.0,1323600000.0,-913200000.0,2316700000.0,-71700000.0,-913200000.0,214000000.0,1207100000.0,2284600000.0,1207100000.0,1207100000.0,-99000000.0,-99000000.0,0.0,986700000.0,1535000000.0,757800000.0,0.0,0.0,2267700000.0,1385200000.0,13900000.0,20700000.0,96400000.0,33500000.0,62900000.0,1254200000.0,176700000.0,1077500000.0,882500000.0,61200000.0,455600000.0,455600000.0,69400000.0,37300000.0,32100000.0,32100000.0,220100000.0,76200000.0,3474800000.0,2664000000.0,10500000.0,46200000.0,10800000.0,96000000.0,96000000.0,2120300000.0,548600000.0,1571700000.0,391000000.0,-610700000.0,1001700000.0,106500000.0,13700000.0,191600000.0,689900000.0,0.0,810800000.0,10900000.0,40700000.0,36700000.0,307900000.0,0.0,307900000.0,-6600000.0,314500000.0,414600000.0,38000000.0,376600000.0,2022-12-31
11991484.0,42550943.0,54542427.0,779300000.0,1337900000.0,-905100000.0,2336200000.0,-63100000.0,-905100000.0,206400000.0,1204700000.0,2304100000.0,1204700000.0,1204700000.0,-92000000.0,-91900000.0,-100000.0,986700000.0,1511400000.0,772000000.0,0.0,0.0,2246000000.0,1401600000.0,14000000.0,20800000.0,97100000.0,31400000.0,65700000.0,1269700000.0,170300000.0,1099400000.0,844400000.0,70700000.0,502300000.0,502300000.0,68200000.0,36100000.0,32100000.0,32100000.0,133600000.0,69600000.0,3450700000.0,2669400000.0,10300000.0,45500000.0,11200000.0,117700000.0,117700000.0,2109800000.0,532600000.0,1577200000.0,386100000.0,-638200000.0,1024300000.0,,,1024300000.0,,,781300000.0,7600000.0,42100000.0,48300000.0,297900000.0,,297900000.0,-6200000.0,304100000.0,385400000.0,33200000.0,352200000.0,2023-03-31
11993210.0,42653561.0,54646771.0,810200000.0,1350100000.0,-867600000.0,2389100000.0,-7600000.0,-867600000.0,196600000.0,1235600000.0,2357000000.0,1235600000.0,1235600000.0,-84100000.0,-84000000.0,-100000.0,986800000.0,1531500000.0,775000000.0,0.0,0.0,2222300000.0,1407400000.0,14800000.0,23200000.0,87700000.0,29500000.0,58200000.0,1281700000.0,160300000.0,1121400000.0,814900000.0,1800000.0,506300000.0,506300000.0,68400000.0,36300000.0,32100000.0,32100000.0,169400000.0,69000000.0,3457900000.0,2650600000.0,9500000.0,43900000.0,11500000.0,114800000.0,114800000.0,2103200000.0,518500000.0,1584700000.0,379200000.0,-666700000.0,1045900000.0,,,1045900000.0,,,807300000.0,3700000.0,42700000.0,45800000.0,336900000.0,15100000.0,321800000.0,-5700000.0,327500000.0,378200000.0,34900000.0,343300000.0,2023-06-30
11989056.0,42699798.0,54688854.0,730500000.0,1240200000.0,-820300000.0,2299600000.0,-51300000.0,-820300000.0,184700000.0,1244100000.0,2267500000.0,1244100000.0,1244100000.0,-107200000.0,-107000000.0,-200000.0,985900000.0,1554600000.0,782600000.0,0.0,0.0,2100000000.0,1290500000.0,15200000.0,23000000.0,80200000.0,27900000.0,52300000.0,1172100000.0,148700000.0,1023400000.0,809500000.0,3800000.0,486900000.0,486900000.0,68100000.0,36000000.0,32100000.0,32100000.0,180600000.0,70100000.0,3344100000.0,2585900000.0,8900000.0,40100000.0,10400000.0,104800000.0,104800000.0,2064400000.0,495400000.0,1569000000.0,367700000.0,-690800000.0,1058500000.0,,,1058500000.0,,,758200000.0,4700000.0,41700000.0,41300000.0,306800000.0,8800000.0,298000000.0,-5500000.0,303500000.0,363700000.0,38700000.0,325000000.0,2023-09-30
11987495.0,42728182.0,54715677.0,634500000.0,1160200000.0,-735400000.0,2300200000.0,-65100000.0,-735400000.0,187800000.0,1327800000.0,2268100000.0,1327800000.0,1327800000.0,-86500000.0,-86400000.0,-100000.0,985500000.0,1610800000.0,789000000.0,0.0,0.0,2075600000.0,1194800000.0,17500000.0,23700000.0,61900000.0,26300000.0,35600000.0,1091700000.0,151400000.0,940300000.0,880800000.0,1800000.0,517700000.0,517700000.0,68500000.0,36400000.0,32100000.0,32100000.0,214400000.0,78400000.0,3403400000.0,2587700000.0,8800000.0,43900000.0,14600000.0,100200000.0,100200000.0,2063200000.0,484400000.0,1578800000.0,371600000.0,-714000000.0,1085600000.0,113300000.0,13800000.0,163900000.0,794600000.0,0.0,815700000.0,5400000.0,41900000.0,34900000.0,344500000.0,600000.0,343900000.0,-5600000.0,349500000.0,389000000.0,51100000.0,337900000.0,2023-12-31
11987495.0,42745570.0,54733065.0,595700000.0,1127900000.0,-654400000.0,2332500000.0,-16200000.0,-654400000.0,178500000.0,1383100000.0,2300400000.0,1383100000.0,1383100000.0,-97100000.0,-97000000.0,-100000.0,985500000.0,1657700000.0,808000000.0,0.0,0.0,2006300000.0,1159500000.0,17600000.0,23300000.0,57500000.0,24700000.0,32800000.0,1061100000.0,143800000.0,917300000.0,846800000.0,19900000.0,565200000.0,565200000.0,66800000.0,34700000.0,32100000.0,32100000.0,122900000.0,72000000.0,3389400000.0,2558800000.0,8200000.0,49700000.0,19700000.0,96100000.0,96100000.0,2037500000.0,463400000.0,1574100000.0,367300000.0,-741200000.0,1108500000.0,,,1108500000.0,,,830600000.0,5100000.0,41600000.0,48600000.0,326200000.0,0.0,326200000.0,-6100000.0,332300000.0,409100000.0,55400000.0,353700000.0,2024-03-31
