free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,pension_and_employee_benefit_expense,gain_loss_on_investment_securities,net_foreign_currency_exchange_gain_loss,net_income_from_continuing_operations,date,sale_of_investment
30562000.0,-1348000.0,-83569000.0,79916000.0,-5564000.0,8934000.0,8782000.0,71684000.0,72856000.0,4042000.0,-5214000.0,-11658000.0,-11658000.0,,1483000.0,-8665000.0,-8665000.0,-1348000.0,-1348000.0,-3653000.0,,,,-3653000.0,-83569000.0,79916000.0,-29682000.0,-29682000.0,-650000.0,,,-23468000.0,-23468000.0,-5564000.0,0.0,-5564000.0,36126000.0,36126000.0,-39984000.0,26814000.0,416000.0,416000.0,416000.0,6274000.0,-73488000.0,-73488000.0,5422000.0,23847000.0,8544000.0,8544000.0,17893000.0,17893000.0,-119000.0,6091000.0,2235000.0,-8445000.0,25722000.0,2022-12-31,
171939000.0,-20948000.0,-224374000.0,117139000.0,-4284000.0,10473000.0,6104000.0,93567000.0,71684000.0,662000.0,21221000.0,-134241000.0,-134241000.0,-295000.0,8759000.0,-14522000.0,-14522000.0,-20948000.0,-20948000.0,-107235000.0,-105985000.0,-223124000.0,117139000.0,-1250000.0,-1250000.0,,-20761000.0,-20761000.0,,-6178000.0,-6178000.0,-10299000.0,-10299000.0,-4284000.0,0.0,-4284000.0,176223000.0,176223000.0,90305000.0,9621000.0,53127000.0,53127000.0,53127000.0,12137000.0,15420000.0,15420000.0,-2588000.0,19484000.0,-4178000.0,-4178000.0,18057000.0,18057000.0,9653000.0,4146000.0,4489000.0,1018000.0,45490000.0,2023-03-31,
73627000.0,-30254000.0,-210865000.0,171248000.0,-6969000.0,8909000.0,12063000.0,82716000.0,93567000.0,-721000.0,-10130000.0,-81735000.0,-81735000.0,-2660000.0,5498000.0,-14702000.0,-14702000.0,-30254000.0,-30254000.0,-39617000.0,-38367000.0,-209615000.0,171248000.0,-1250000.0,-1250000.0,,-8991000.0,-8991000.0,,-2022000.0,-2022000.0,0.0,0.0,-6969000.0,0.0,-6969000.0,80596000.0,80596000.0,12764000.0,2672000.0,-11158000.0,-11158000.0,-11158000.0,-12501000.0,33751000.0,33751000.0,9764000.0,18104000.0,-24757000.0,-24757000.0,17247000.0,17247000.0,-1211000.0,3777000.0,-3826000.0,-1162000.0,48685000.0,2023-06-30,
65171000.0,-6325000.0,-203229000.0,154179000.0,-7653000.0,9988000.0,11300000.0,66963000.0,82716000.0,-3041000.0,-12712000.0,-64043000.0,-64043000.0,-221000.0,6321000.0,-14768000.0,-14768000.0,-6325000.0,-6325000.0,-49050000.0,,,,-193402000.0,-635968000.0,,-21493000.0,-21493000.0,,-1029000.0,-3152000.0,-12811000.0,-12811000.0,-7653000.0,0.0,-7653000.0,72824000.0,72824000.0,-26667000.0,-24147000.0,-8532000.0,-8532000.0,-8532000.0,-882000.0,6894000.0,6894000.0,757000.0,18504000.0,14303000.0,14303000.0,17483000.0,17483000.0,-4583000.0,-3160000.0,-4765000.0,3342000.0,53027000.0,2023-09-30,
80957000.0,-1410000.0,-208255000.0,145588000.0,-6096000.0,8019000.0,14152000.0,68412000.0,66963000.0,2710000.0,-1261000.0,-79055000.0,-79055000.0,-1339000.0,1125000.0,-14764000.0,-14764000.0,-1410000.0,-1410000.0,-62667000.0,,,,-62667000.0,-208255000.0,145588000.0,-9259000.0,-9259000.0,,-250000.0,-250000.0,-2913000.0,-2913000.0,-6096000.0,0.0,-6096000.0,87053000.0,87053000.0,21048000.0,41639000.0,35296000.0,35296000.0,35296000.0,5358000.0,-61245000.0,-61245000.0,20405000.0,16880000.0,-184246000.0,-184246000.0,19074000.0,19074000.0,14307000.0,8817000.0,9140000.0,-3650000.0,179585000.0,2023-12-31,0.0
