free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,dividends_received_cfi,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,other_non_cash_items,stock_based_compensation,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,net_income_from_continuing_operations,date,provisionand_write_offof_assets,asset_impairment_charge
249007000.0,-4036000.0,-184685000.0,0.0,-10572000.0,457068000.0,404886000.0,8025000.0,44157000.0,-197520000.0,-197520000.0,-3729000.0,2080000.0,-7150000.0,-7150000.0,-4036000.0,-4036000.0,-184685000.0,,,,-184685000.0,85315000.0,-270000000.0,-17902000.0,-17902000.0,0.0,-7578000.0,-7578000.0,-10324000.0,248000.0,-10572000.0,259579000.0,259579000.0,91635000.0,3252000.0,2803000.0,27978000.0,27978000.0,15850000.0,15850000.0,12128000.0,126300000.0,2022-12-31,,
-107737000.0,-16033000.0,-780000.0,100000000.0,-23154000.0,420825000.0,457068000.0,2239000.0,-38482000.0,71506000.0,71506000.0,-6698000.0,2168000.0,-7151000.0,-7151000.0,-16033000.0,-16033000.0,99220000.0,,,,99220000.0,-780000.0,100000000.0,-25405000.0,-25405000.0,,-11834000.0,-11834000.0,-13571000.0,9583000.0,-23154000.0,-84583000.0,-84583000.0,-228803000.0,162000.0,4087000.0,28498000.0,28498000.0,15877000.0,15877000.0,12621000.0,111473000.0,2023-03-31,,
286105000.0,-89266000.0,-100697000.0,0.0,-13410000.0,503052000.0,420825000.0,3617000.0,78610000.0,-197876000.0,-197876000.0,-1623000.0,2273000.0,-8563000.0,-8563000.0,-89266000.0,-89266000.0,-100697000.0,,,,-100697000.0,-697000.0,,-23029000.0,-23029000.0,,-10550000.0,-10550000.0,-12479000.0,931000.0,-13410000.0,299515000.0,299515000.0,130324000.0,-3847000.0,3448000.0,28995000.0,28995000.0,16223000.0,16223000.0,12772000.0,140595000.0,2023-06-30,,
241223000.0,0.0,-143474000.0,0.0,-19742000.0,523632000.0,503052000.0,-5000000.0,25580000.0,-149787000.0,-149787000.0,-157000.0,2328000.0,-8484000.0,-8484000.0,0.0,0.0,-143474000.0,0.0,0.0,0.0,-143474000.0,-143474000.0,,-85598000.0,-85598000.0,,-67357000.0,-67357000.0,-18241000.0,1501000.0,-19742000.0,260965000.0,260965000.0,55595000.0,-180000.0,3168000.0,30286000.0,30286000.0,17235000.0,17235000.0,13051000.0,169746000.0,2023-09-30,,
401660000.0,-22414000.0,-203996000.0,100000000.0,-22098000.0,789750000.0,523632000.0,5516000.0,260602000.0,-135897000.0,-135897000.0,-3421000.0,2420000.0,-8486000.0,-8486000.0,-22414000.0,-22414000.0,-103996000.0,,,,-103996000.0,-303996000.0,,-27259000.0,-27259000.0,,-6750000.0,-6750000.0,-20509000.0,1589000.0,-22098000.0,423758000.0,423758000.0,184737000.0,7112000.0,3036000.0,31186000.0,31186000.0,17808000.0,17808000.0,13378000.0,211515000.0,2023-12-31,,0.0
111986000.0,-39000000.0,-773000.0,0.0,-20278000.0,842487000.0,789750000.0,-1140000.0,53877000.0,-58948000.0,-58948000.0,-11648000.0,943000.0,-8470000.0,-8470000.0,-39000000.0,-39000000.0,-773000.0,0.0,,0.0,-773000.0,-773000.0,,-19439000.0,-19439000.0,,-100000.0,-100000.0,-19339000.0,939000.0,-20278000.0,132264000.0,132264000.0,-108069000.0,-2829000.0,6527000.0,29588000.0,29588000.0,16251000.0,16251000.0,13337000.0,197149000.0,2024-03-31,9898000.0,
