free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,net_preferred_stock_issuance,preferred_stock_payments,preferred_stock_issuance,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,stock_based_compensation,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date
-15751000000.0,-1500000000.0,-6793000000.0,12752000000.0,0.0,-754000000.0,9140000000.0,1509000000.0,241825000000.0,284251000000.0,,-30865000000.0,-9576000000.0,-9576000000.0,40000000.0,-1013000000.0,0.0,0.0,0.0,-1500000000.0,-1500000000.0,3997000000.0,-2998000000.0,6995000000.0,-8208000000.0,15203000000.0,-6292000000.0,-6292000000.0,-2666000000.0,4881000000.0,-7547000000.0,-2000000.0,-2000000.0,680000000.0,1434000000.0,-754000000.0,-14997000000.0,-14997000000.0,-15882000000.0,80122000000.0,272000000.0,727000000.0,727000000.0,1326000000.0,2022-12-31
8807000000.0,-2546000000.0,-22011000000.0,8876000000.0,,-597000000.0,13082000000.0,459000000.0,229327000000.0,241825000000.0,620000000.0,-13118000000.0,-20544000000.0,-20544000000.0,-286000000.0,-1013000000.0,,,,-2546000000.0,-2546000000.0,-5257000000.0,7878000000.0,-13135000000.0,-22011000000.0,8876000000.0,-1978000000.0,-1978000000.0,-2295000000.0,8166000000.0,-10461000000.0,0.0,,-180000000.0,417000000.0,-597000000.0,9404000000.0,9404000000.0,3830000000.0,-108866000000.0,1541000000.0,970000000.0,970000000.0,3234000000.0,2023-03-31
31235000000.0,-750000000.0,-10215000000.0,10244000000.0,,-666000000.0,14495000000.0,1057000000.0,270931000000.0,229327000000.0,-224000000.0,41828000000.0,13886000000.0,13886000000.0,316000000.0,-1012000000.0,,,,-750000000.0,-750000000.0,-7084000000.0,-7113000000.0,29000000.0,-10215000000.0,10244000000.0,-3959000000.0,-3959000000.0,-3927000000.0,2648000000.0,-6575000000.0,-8000000.0,,-421000000.0,245000000.0,-666000000.0,31901000000.0,31901000000.0,28237000000.0,-15200000000.0,239000000.0,1594000000.0,1594000000.0,1216000000.0,2023-06-30
-26041000000.0,-2500000000.0,-10281000000.0,11871000000.0,,-507000000.0,15609000000.0,299000000.0,239879000000.0,270931000000.0,-3927000000.0,-27125000000.0,6442000000.0,6442000000.0,1119000000.0,-1099000000.0,,,,-1500000000.0,-1500000000.0,2530000000.0,940000000.0,1590000000.0,-10281000000.0,11871000000.0,-8033000000.0,-8033000000.0,-7720000000.0,3020000000.0,-10740000000.0,0.0,,-18000000.0,489000000.0,-507000000.0,-25534000000.0,-25534000000.0,-29339000000.0,-39321000000.0,228000000.0,1512000000.0,1512000000.0,2058000000.0,2023-09-30
-28904000000.0,-1000000000.0,-15129000000.0,19209000000.0,0.0,-546000000.0,16840000000.0,574000000.0,241577000000.0,239879000000.0,5382000000.0,-3684000000.0,28016000000.0,28016000000.0,1130000000.0,-1065000000.0,0.0,0.0,0.0,-1000000000.0,-1000000000.0,5098000000.0,1018000000.0,4080000000.0,-15129000000.0,19209000000.0,-3342000000.0,-3342000000.0,534000000.0,13014000000.0,-12480000000.0,495000000.0,,1581000000.0,2127000000.0,-546000000.0,-28358000000.0,-28358000000.0,-30440000000.0,-26187000000.0,77000000.0,780000000.0,780000000.0,2008000000.0,2023-12-31
