free_cash_flow,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_inventory,change_in_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date,short_term_debt_issuance
178669000.0,-92429000.0,-28344000.0,,-16755000.0,211108000.0,248181000.0,-37073000.0,-160028000.0,-160028000.0,-22169000.0,-22169000.0,,,-137861000.0,-17088000.0,-120773000.0,-92429000.0,-28344000.0,-72469000.0,-72469000.0,12305000.0,12305000.0,,-69810000.0,-11651000.0,-58159000.0,-14964000.0,1791000.0,-16755000.0,195424000.0,195424000.0,56483000.0,-916000.0,-129130000.0,-30851000.0,217380000.0,181000.0,1071000.0,-1597000.0,-1597000.0,40162000.0,40162000.0,13653000.0,-443000.0,15093000.0,-997000.0,85471000.0,2022-12-31,
-109837000.0,-37366000.0,0.0,1000.0,-36812000.0,151473000.0,211108000.0,-59635000.0,52013000.0,52013000.0,-22171000.0,-22171000.0,1000.0,1000.0,74183000.0,111549000.0,-37366000.0,-37366000.0,0.0,-38623000.0,-38623000.0,-970000.0,30000.0,-1000000.0,-1200000.0,,-1200000.0,-36453000.0,359000.0,-36812000.0,-73025000.0,-73025000.0,-180892000.0,54417000.0,91704000.0,-225366000.0,-101647000.0,153000.0,3416000.0,659000.0,659000.0,41058000.0,41058000.0,408000.0,597000.0,,-189000.0,62173000.0,2023-03-31,
-198129000.0,-251186000.0,0.0,0.0,-60425000.0,111680000.0,151473000.0,-39793000.0,192851000.0,192851000.0,-22686000.0,-22686000.0,0.0,0.0,215537000.0,466723000.0,-251186000.0,-251186000.0,0.0,-94940000.0,-94940000.0,-24531000.0,53000.0,-24584000.0,-10215000.0,,-10215000.0,-60194000.0,231000.0,-60425000.0,-137704000.0,-137704000.0,-239752000.0,-52722000.0,-135442000.0,-43915000.0,-7673000.0,158000.0,3345000.0,-1107000.0,-1107000.0,39677000.0,39677000.0,-2448000.0,-2405000.0,,-43000.0,62423000.0,2023-06-30,
-49852000.0,-20055000.0,680835000.0,14000.0,-60550000.0,120288000.0,111680000.0,8608000.0,60346000.0,60346000.0,-22176000.0,-22176000.0,14000.0,14000.0,82508000.0,82563000.0,-55000.0,-20055000.0,20000000.0,-62436000.0,-62436000.0,8000.0,0.0,8000.0,-1904000.0,0.0,-1904000.0,-60540000.0,10000.0,-60550000.0,10698000.0,10698000.0,-107345000.0,-150038000.0,74737000.0,-75920000.0,43876000.0,134000.0,2971000.0,4473000.0,4473000.0,42742000.0,42742000.0,6865000.0,6868000.0,,-9000.0,60858000.0,2023-09-30,
284490000.0,-58000.0,-199740000.0,,-29250000.0,197429000.0,120288000.0,77141000.0,-221998000.0,-221998000.0,-22215000.0,-22215000.0,,,-199798000.0,-199740000.0,-58000.0,-58000.0,0.0,-14601000.0,-14601000.0,16260000.0,151000.0,16109000.0,-2477000.0,0.0,-2477000.0,-28384000.0,866000.0,-29250000.0,313740000.0,313740000.0,247103000.0,140199000.0,144447000.0,-6393000.0,-31150000.0,134000.0,2409000.0,-17190000.0,-17190000.0,41322000.0,41322000.0,9560000.0,4986000.0,4984000.0,-410000.0,30402000.0,2023-12-31,-199740000.0
