treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,derivative_product_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,tradeand_other_payables_non_current,non_current_deferred_liabilities,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,dividends_payable,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,defined_pension_benefit,non_current_prepaid_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,non_current_accounts_receivable,financial_assets,investments_and_advances,other_investments,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,hedging_assets_current,current_deferred_assets,prepaid_assets,inventory,finished_goods,work_in_process,raw_materials,receivables,other_receivables,taxes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,date
27372733.0,222082851.0,249455584.0,4926800000.0,8685200000.0,12696300000.0,21993500000.0,3044200000.0,12696300000.0,627400000.0,13935700000.0,21428500000.0,14517400000.0,581700000.0,13935700000.0,-2218300000.0,-2218300000.0,1975200000.0,16731400000.0,1148400000.0,249400000.0,249400000.0,13760900000.0,10484000000.0,1117700000.0,,,,,1246100000.0,,1246100000.0,8120200000.0,627400000.0,7492800000.0,,3276900000.0,,,,565000000.0,,565000000.0,,,2711900000.0,,,2711900000.0,,159900000.0,159900000.0,2552000000.0,28278300000.0,21957200000.0,953000000.0,,,,,579300000.0,,3391500000.0,,3391500000.0,1239400000.0,363100000.0,876300000.0,15794000000.0,-14733100000.0,30527100000.0,,30527100000.0,,,,,6321100000.0,,,,165100000.0,635300000.0,244700000.0,25100000.0,365500000.0,2370100000.0,542900000.0,,1827200000.0,,,3150600000.0,19600000.0,3131000000.0,2022-12-31
27332865.0,222122719.0,249455584.0,6898500000.0,9773200000.0,12807200000.0,23199200000.0,2923700000.0,12807200000.0,632300000.0,14058300000.0,23018800000.0,14690200000.0,631900000.0,14058300000.0,-2163300000.0,-2163300000.0,1972500000.0,16781300000.0,1163400000.0,249400000.0,249400000.0,14745200000.0,11947300000.0,1096300000.0,,,,,1258200000.0,,1258200000.0,9592800000.0,632300000.0,8960500000.0,,2797900000.0,,,,180400000.0,,180400000.0,,,2617500000.0,,,2617500000.0,,128200000.0,128200000.0,2489300000.0,29435400000.0,23713800000.0,1015500000.0,,,,,561700000.0,,4420200000.0,,4420200000.0,1251100000.0,367200000.0,883900000.0,16465300000.0,-15053400000.0,31518700000.0,,31518700000.0,,,,,5721600000.0,,,,224700000.0,645600000.0,239100000.0,27200000.0,379300000.0,2337600000.0,622900000.0,,1714700000.0,,,2513700000.0,271300000.0,2242400000.0,2023-03-31
27306823.0,222148761.0,249455584.0,7754200000.0,10027400000.0,12887500000.0,23529900000.0,1406300000.0,12887500000.0,635500000.0,14138000000.0,22753200000.0,15370700000.0,1232700000.0,14138000000.0,-2304800000.0,-2304800000.0,1970400000.0,16986900000.0,1176900000.0,249400000.0,249400000.0,15558800000.0,11611100000.0,1144600000.0,,,,,1215800000.0,,1215800000.0,9250700000.0,635500000.0,8615200000.0,,3947700000.0,,,,776700000.0,,776700000.0,,,3171000000.0,,,3171000000.0,,108800000.0,108800000.0,3062200000.0,30929500000.0,25575500000.0,1010700000.0,,,,,1337200000.0,,4493500000.0,,4493500000.0,1250500000.0,358900000.0,891600000.0,17483600000.0,-15202700000.0,32686300000.0,,32686300000.0,,,,,5354000000.0,,,,179200000.0,663900000.0,230100000.0,25700000.0,408100000.0,2604500000.0,670300000.0,,1934200000.0,,,1906400000.0,268700000.0,1637700000.0,2023-06-30
27255739.0,222199845.0,249455584.0,8688800000.0,11031600000.0,13116600000.0,24618700000.0,1304700000.0,13116600000.0,725800000.0,14312900000.0,23744200000.0,15660300000.0,1347400000.0,14312900000.0,-2449400000.0,-2449400000.0,1967300000.0,17289700000.0,1190500000.0,249400000.0,249400000.0,16342200000.0,12446400000.0,221100000.0,112700000.0,202600000.0,202600000.0,109400000.0,1402900000.0,136900000.0,1266000000.0,10062400000.0,631100000.0,9431300000.0,335300000.0,3895800000.0,98700000.0,413000000.0,413000000.0,969200000.0,94700000.0,874500000.0,874500000.0,9600000.0,2405300000.0,672300000.0,106400000.0,1733000000.0,388900000.0,131200000.0,131200000.0,1212900000.0,32002500000.0,26802000000.0,481800000.0,120000000.0,22200000.0,218400000.0,159600000.0,1311900000.0,320600000.0,4684700000.0,66900000.0,4617800000.0,1196300000.0,334600000.0,861700000.0,18446100000.0,-15274200000.0,33720300000.0,6159100000.0,974000000.0,24722700000.0,1543700000.0,320800000.0,0.0,5200500000.0,97300000.0,73500000.0,89000000.0,177000000.0,651800000.0,211600000.0,28400000.0,411800000.0,2162700000.0,252700000.0,209600000.0,1700400000.0,-22900000.0,1723300000.0,1949200000.0,332200000.0,1617000000.0,2023-09-30
27154533.0,222301051.0,249455584.0,10145100000.0,12742800000.0,13634500000.0,26980700000.0,2530300000.0,13634500000.0,635100000.0,14873000000.0,26746300000.0,16129100000.0,1256100000.0,14873000000.0,-2120300000.0,-2120300000.0,1966100000.0,17510000000.0,1200000000.0,249400000.0,249400000.0,17989100000.0,14869900000.0,1111500000.0,,,,,1250000000.0,,1250000000.0,12508400000.0,635100000.0,11873300000.0,,3119200000.0,,,,234400000.0,,234400000.0,,,2884800000.0,,,2884800000.0,,166900000.0,166900000.0,2717900000.0,34118200000.0,28468700000.0,1025700000.0,,,,,1605000000.0,,4685200000.0,,4685200000.0,1238500000.0,339100000.0,899400000.0,19914300000.0,-15858400000.0,35772700000.0,,35772700000.0,,,,,5649500000.0,,,,206800000.0,709300000.0,229400000.0,32300000.0,447600000.0,2499000000.0,773600000.0,,1725400000.0,,,2234400000.0,271800000.0,1962600000.0,2023-12-31
