free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,other_cash_adjustment_outside_changein_cash,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,preferred_stock_dividend_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_from_discontinued_investing_activities,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_from_discontinued_operating_activities,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_and_amortization,operating_gains_losses,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
224700000.0,-15200000.0,0.0,0.0,-52400000.0,1536700000.0,,1429800000.0,8200000.0,98700000.0,-51200000.0,-51200000.0,,1500000.0,-37500000.0,0.0,-37500000.0,-15200000.0,-15200000.0,0.0,0.0,0.0,0.0,-127200000.0,0.0,-127200000.0,100000.0,-10500000.0,366400000.0,-376900000.0,-72500000.0,0.0,,-52400000.0,-52400000.0,277100000.0,0.0,277100000.0,90500000.0,193100000.0,-51400000.0,-51400000.0,-51400000.0,506300000.0,506300000.0,41800000.0,15400000.0,-1800000.0,-1800000.0,41800000.0,13500000.0,13500000.0,68100000.0,2022-12-31
211200000.0,0.0,-175000000.0,173200000.0,-48400000.0,1525600000.0,0.0,1536700000.0,1700000.0,-12800000.0,-43000000.0,-43000000.0,,-4200000.0,-37000000.0,,-37000000.0,0.0,0.0,-1800000.0,-1800000.0,-175000000.0,173200000.0,-229400000.0,,-229400000.0,100000.0,-169500000.0,438900000.0,-608400000.0,-300000.0,,-300000.0,-48400000.0,-48400000.0,259600000.0,,259600000.0,89100000.0,-85000000.0,-33800000.0,-33800000.0,-33800000.0,427500000.0,427500000.0,-2000000.0,12500000.0,-12300000.0,-12300000.0,48100000.0,10600000.0,10600000.0,113600000.0,2023-03-31
136000000.0,-17800000.0,0.0,0.0,-49400000.0,1401700000.0,,1525600000.0,2500000.0,-126400000.0,-57400000.0,-57400000.0,,2600000.0,-39700000.0,,-39700000.0,-17800000.0,-17800000.0,0.0,0.0,0.0,0.0,-254400000.0,,-254400000.0,400000.0,-208300000.0,273600000.0,-481900000.0,0.0,,0.0,-49400000.0,-49400000.0,185400000.0,,185400000.0,-30600000.0,-136900000.0,-3400000.0,-3400000.0,-3400000.0,31800000.0,31800000.0,-13500000.0,17200000.0,-11200000.0,-11200000.0,47200000.0,20000000.0,20000000.0,156300000.0,2023-06-30
280100000.0,-49300000.0,-50000000.0,0.0,-50400000.0,1425300000.0,,1401700000.0,-8400000.0,32000000.0,-141500000.0,-141500000.0,0.0,-5100000.0,-37100000.0,,-37100000.0,-49300000.0,-49300000.0,-50000000.0,-50000000.0,-50000000.0,0.0,-157000000.0,,-157000000.0,200000.0,-86200000.0,483500000.0,-569700000.0,0.0,0.0,0.0,-50400000.0,-50400000.0,330500000.0,,330500000.0,72100000.0,92700000.0,-79100000.0,-79100000.0,-79100000.0,-118100000.0,-118100000.0,25000000.0,23900000.0,-45600000.0,-45600000.0,45900000.0,19100000.0,19100000.0,190100000.0,2023-09-30
308300000.0,-126000000.0,0.0,0.0,-54300000.0,1627400000.0,,1425300000.0,-1600000.0,203700000.0,-162000000.0,-162000000.0,0.0,2500000.0,-38500000.0,,-38500000.0,-126000000.0,-126000000.0,0.0,0.0,0.0,0.0,3100000.0,,3100000.0,1700000.0,61900000.0,692200000.0,-630300000.0,0.0,0.0,0.0,-54300000.0,-54300000.0,362600000.0,,362600000.0,130400000.0,132200000.0,-44800000.0,-44800000.0,8500000.0,125000000.0,125000000.0,-6600000.0,21500000.0,-39400000.0,-39400000.0,55200000.0,19000000.0,19000000.0,182500000.0,2023-12-31
